0,1,2,3,4,5,llama_7B_ga_alpacafirstturn_20000/ckp7500_correct,llama_7B_ga_alpacafirstturn_20000/ckp7500_choiceA_probs,llama_7B_ga_alpacafirstturn_20000/ckp7500_choiceB_probs,llama_7B_ga_alpacafirstturn_20000/ckp7500_choiceC_probs,llama_7B_ga_alpacafirstturn_20000/ckp7500_choiceD_probs
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,7 N,5 N,10 N,12 N,A,False,0.28749,0.17437151,0.4739909,0.06414769
A completely submerged object always displaces its own,weight of fluid.,volume of fluid.,density of fluid.,All of these.,B,False,0.4474129,0.3075021,0.1452537,0.09983132
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",totally internally reflects,passes into the air above,is absorbed,None of these,B,False,0.3825886,0.3825886,0.15948665,0.075336166
"According to four-dimensional geometry, the angles of a triangle add to 180°",always.,sometimes.,never.,on planet Earth only.,B,False,0.3447859,0.20912322,0.23696765,0.20912322
A voltage will be induced in a wire loop when the magnetic field within that loop,changes,aligns with the electric field,is at right angles to the electric field,converts to magnetic energy,A,True,0.5328077,0.22210729,0.17297733,0.07210768
"Among these colors, the one that has the most energy per photon is",red,yellow-green,blue,violet,D,False,0.38305378,0.2983226,0.2983226,0.020301107
"According to general relativity,",mass distorts spacetime.,gravity affects clocks.,light can’t escape from a black hole.,All of these.,D,False,0.35289252,0.14710748,0.14710748,0.35289252
A step-up transformer in an electric circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.43917644,0.266374,0.266374,0.02807561
Spectral lines of the elements are,chaotic,ordered,positioned by amplitude,in phase,B,False,0.47038957,0.2517814,0.19608754,0.08174145
A wave transfers,amplitude,wavelength,frequency,energy,D,False,0.5854621,0.2765527,0.11528432,0.02270083
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",the same,opposite,Either of these,Need more information,B,False,0.5061801,0.23910254,0.18621325,0.06850403
The surface of planet Earth loses energy to outer space due mostly to,conduction,convection,radiation,radioactivity,C,False,0.3874556,0.23500371,0.23500371,0.14253695
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is","half, 1 A",2 A,Depends on which lamp is closer to the battery,Not enough information to say,B,False,0.50134665,0.23681939,0.20899238,0.052841548
"As a blinking light source approaching you gains speed, you see the frequency of flashes",increase.,decrease.,remain unchanged.,None of these.,A,True,0.48272884,0.25838614,0.20123132,0.05765374
In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is,2mg,mg,mg/2,mg/4,B,False,0.34231928,0.18323031,0.38789856,0.086551875
Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is,less.,equal.,greater.,none because it sinks.,A,True,0.36871013,0.223634,0.32538554,0.082270354
When you look at the red petals of a rose the color light you're seeing is,red.,green.,white minus red.,a mixture of green and yellow.,A,True,0.64773005,0.14452812,0.18557777,0.022164103
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,False,0.38453156,0.29947346,0.20582493,0.11017014
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,False,0.6848147,0.22232677,0.07217894,0.020679612
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,False,0.22818811,0.33201173,0.33201173,0.10778843
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,True,0.28012884,0.28012884,0.19252954,0.24721283
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,False,0.6445659,0.23712254,0.09884738,0.019464204
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.4820193,0.25800636,0.13810085,0.121873565
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,False,0.68206877,0.25091907,0.055987615,0.011024615
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,True,0.2806039,0.13254789,0.52423704,0.062611185
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,True,0.53747827,0.28769138,0.1539901,0.020840295
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,False,0.08483246,0.1584879,0.5531771,0.20350249
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,True,0.36463642,0.2506107,0.2506107,0.13414225
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,False,0.4287256,0.26003522,0.26003522,0.051203974
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.46868032,0.3650086,0.15215822,0.01415292
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.42089215,0.22528735,0.28927466,0.06454591
