0,1,2,3,4,5,llama_7B_alpaca_20000_2/ckp15k_correct,llama_7B_alpaca_20000_2/ckp15k_choiceA_probs,llama_7B_alpaca_20000_2/ckp15k_choiceB_probs,llama_7B_alpaca_20000_2/ckp15k_choiceC_probs,llama_7B_alpaca_20000_2/ckp15k_choiceD_probs
"The rate, r, of a zero-order chemical reaction A → B can be expressed as which of the following?",r = k ln[A],r = k [A]^2,r = k [A],r = k,D,False,0.49914274,0.111373805,0.086738005,0.30274537
Infrared (IR) spectroscopy is useful for determining certain aspects of the structure of organic molecules because,all molecular bonds absorb IR radiation,IR peak intensities are related to molecular mass,most organic functional groups absorb in a characteristic region of the IR spectrum,each element absorbs at a characteristic wavelength,C,False,0.32928357,0.044563685,0.083255924,0.5428968
What is the maximum number of phases that can be at equilibrium with each other in a three component mixture?,2,3,4,5,D,False,0.45326775,0.04216047,0.07876612,0.42580566
"When the following equation is balanced, which of the following is true?
__ MnO4− + __ I− + __ H+ <-> __ Mn2+ + __ IO3− + __ H2O",The I− : IO3− ratio is 3:1.,The MnO4- : I- ratio is 6:5.,The MnO4- : Mn2+ ratio is 3:1.,The H+ : I− ratio is 2:1.,B,False,0.4891148,0.12366758,0.029373625,0.35784405
The equation ΔH = ΔU + PΔV is applicable,always,only for constant pressure processes,only for constant temperature processes,only for constant volume processes,B,False,0.4271724,0.08411523,0.061540022,0.4271724
Nitronyl nitroxides are stable radicals in which the unpaired electron is coupled to two equivalent nitrogen nuclei. How many lines will appear in the EPR spectrum of a solution of a rigid nitronyl nitroxide diradical with J << a?,3 lines,9 lines,5 lines,7 lines,B,False,0.47888306,0.18753329,0.1210806,0.21250308
Cobalt-60 is used in the radiation therapy of cancer and can be produced by bombardment of cobalt-59 with which of the following?,Neutrons,Alpha particles,Beta particles,X-rays,A,False,0.07704956,0.016150467,0.025014332,0.8817856
Which of the following is required for both paramagnetism and ferromagnetism?,Strong oxidizing conditions,Low-spin electron configuration,Metallic physical properties,Unpaired electrons,D,True,0.23365617,0.020416649,0.026215496,0.71971166
"The 1H spectrum of a mixture of dimethylsulphoxide (DMSO) and acetonitrile (AN) contains lines with relative intensities α and 3α, respectively. What is the ratio of the two concentrations, [DMSO]:[AN]?",1:1,1:3,1:6,2:3,C,False,0.33937663,0.15059747,0.17064929,0.33937663
Which of the following statements most accurately explains why the T1 of a nucleus is sometimes longer than its T2?,"T1, unlike T2, is sensitive to very low-frequency molecular motions.","T2, unlike T1, is sensitive to very low-frequency molecular motions.","T1, unlike T2, is sensitive to molecular motions at the Larmor frequency.","T2, unlike T1, is sensitive to molecular motions at the Larmor frequency.",D,True,0.319976,0.11058074,0.103880994,0.4655623
The 1H Larmor frequency of benzene exceeds that of trifluoroacetic acid by 1.656 kHz on a 400 MHz spectrometer. The 1H chemical shift of benzene is 7.16 ppm. What is the chemical shift of trifluoroacetic acid?,3.02 ppm,5.03 ppm,10.56 ppm,11.30 ppm,D,False,0.5498457,0.10171123,0.035150457,0.31329265
"Suppose that the 13C nuclei in a molecule in a 600 MHz spectrometer can be 100% polarized (p = 1). If T1 = 5.0 s, how long does it take for p to reach a value equal to twice the thermal equilibrium polarization at 298 K?",[The polarization relaxes exponentially: p(t) = [p(0) - peq]exp(-t/T1) + peq.],72.0 s,56.6 s,12.7 s,B,True,0.18488063,0.41663492,0.11213577,0.28634873
Estimate the β-hyperfine value for the cyclobutyl radical (C4H7•) assuming the radical is flat and the HCH angle is 115°.,4.6 mT,27 G,5.4 mT,3.8 mT,A,False,0.21629083,0.24508962,0.26089653,0.27772292
What is the ratio of line intensities in the EPR spectrum of the t-Bu radical (CH3)3C•?,1:19:36:84:126:126:84:36:19:1,1:9:36:84:126:126:84:36:9:1,1:9:35:82:120:120:82:35:9:1,1:8:28:56:70:56:28:8:1,D,False,0.15523629,0.39640978,0.17590578,0.2724482
Which one sentence explains most accurately why spin trapping is often used to detect free radical intermediates?,spin trapping provides more structural information than direct detection by EPR,spin trapping makes it easy to quantify free radical intermediates,steady state concentration of free radical intermediates is often too low to enable direct detection by EPR,detection of spin adducts requires lower power than direct detection of radical intermediates,D,True,0.3302964,0.18819721,0.10723154,0.37427485
Calculate the magnetic moment (μI) of a 13C nucleus.,6.1445 x 10^-27 J T-1,3.1445 x 10^-27 J T-1,9.1445 x 10^-27 J T-1,1.1445 x 10^-28 J T-1,C,False,0.19281244,0.20524777,0.26354337,0.33839637
"The normal modes of a carbon dioxide molecule that are infrared-active include which of the following?
I. Bending
II. Symmetric stretching
III. Asymmetric stretching",I only,II only,III only,I and III only,D,True,0.2921269,0.069386214,0.057523195,0.5809637
Which of the following is a true statement about optical isomerism of complexes containing achiral ligands?,Square planar complexes can display optical isomerism only if all four ligands are identical.,Tetrahedral complexes never display optical isomerism.,Linear complexes can display optical isomerism when both ligands are different.,Octahedral complexes of monodentate ligands can display optical isomerism only when they have at least three different ligands.,D,True,0.23589802,0.12626712,0.07194484,0.56588995
Which one of the following statements is true:,Protons and neutrons have orbital and spin angular momentum.,"Protons have orbital and spin angular momentum, neutrons have spin angular momentum.",Protons and neutrons possess orbital angular momentum only.,Protons and neutrons possess spin angular momentum only.,C,False,0.376754,0.14753899,0.021255007,0.45445207
Calculate the Larmor frequency for a proton in a magnetic field of 1 T.,23.56 GHz,42.58 MHz,74.34 kHz,13.93 MHz,B,False,0.34445453,0.12671775,0.18437323,0.34445453
Which of the following is an n-type semiconductor?,Silicon,Diamond,Silicon carbide,Arsenic-doped silicon,D,True,0.40132695,0.00782463,0.042299546,0.5485489
Which of the following statements most accurately explains why the 1H spectrum of 12CHCl3 is a singlet?,Both 35Cl and 37Cl have I = 0.,The hydrogen atom undergoes rapid intermolecular exchange.,The molecule is not rigid.,Both 35Cl and 37Cl have electric quadrupole moments.,D,True,0.2642972,0.150592,0.091338664,0.49377215
"At 25°C, the maximum amount of PbI2 that can be dissolved in 1.00 L of pure water is 1.0 mmol. Assuming complete dissociation, the solubility product, K_sp, for lead iodide at 25°C is",1.0 × 10^−3,1.0 × 10^−6,1.0 × 10^−9,4.0 × 10^−9,D,False,0.4367423,0.08599966,0.06697661,0.41028142
The 13C spectrum of which isomer of C6H14 has lines with five distinct chemical shifts?,hexane,2-methylpentane,3-methylpentane,"2,3-dimethylbutane",B,False,0.20306368,0.14856456,0.19076067,0.45761108
Which of the following is the most common naturally-occurring form in which silicon is found?,Metallic element,Sulfide,Fluoride,Oxide,D,True,0.18840794,0.004716701,0.013648225,0.7932271
Which nuclide has an NMR frequency of 115.5 MHz in a 20.0 T magnetic field?,17O,19F,29Si,31P,A,False,0.1541792,0.05005466,0.18597563,0.60979056
"Which of the following must be true about a binary liquid mixture that obeys Raoult’s law?
I. The partial pressure of each component at equilibrium is proportional to its mole fraction in the liquid mixture.
II. The volume of the mixture is equal to the sum of the volumes of each component before mixing.
III. Intermolecular interactions in the mixture are identical to intermolecular interactions in the pure components.",I only,III only,I and III only,"I, II, and III",D,True,0.3417187,0.07162814,0.02325425,0.5633989
A single line is seen in the 31P spectrum of a solution of sodium phosphate. The 31P chemical shifts of H2PO4‾ and HPO42– are 3.42 ppm and 5.82 ppm respectively. What is the chemical shift when the pH of the solution equals the pKa of H2PO4‾?,3.41 ppm,3.98 ppm,4.33 ppm,4.62 ppm,D,False,0.6265718,0.13980706,0.08479727,0.14882384
"For EDTA titrations, the analyte solution and the titrant solution are both buffered at the same pH for which of the following reasons?
I. The conditional formation constant is affected by pH.
II. The fraction of EDTA in the fully deprotonated Y4− form varies with pH.
III. When EDTA reacts to form a metal complex, H+ is a product in most cases.",I only,I and II only,I and III only,"I, II, and III",D,True,0.43345308,0.055107374,0.02027287,0.49116668
The Henry’s law constant for CO2 dissolved in water at 25°C is 30.0 atm M^−1. The concentration of dissolved CO2 in a vessel pressurized with 2.0 atm of CO2 is,1.5 M,0.15 M,0.067 M,0.015 M,C,False,0.53030616,0.04932616,0.055893857,0.36447376
"A student performs five titrations and obtains a mean result of 0.110 M, with a standard deviation of 0.001 M. If the actual concentration of the titrated solution is 0.100 M, which of the following is true about the titration results?",Accurate but not precise,Precise but not accurate,Both accurate and precise,Neither accurate nor precise,B,False,0.16160788,0.07633816,0.16160788,0.6004461
A Cu(II) metal ion (giso = 2.12) produces four lines with a separation of 500 MHz between each line. Express the hyperfine splitting in field units of mT and the hyperfine coupling in units of wavenumbers.,500 MHz = 0.185 mT = 0.29842 cm-1,500 MHz = 16.850 mT = 0.01667 cm-1,500 MHz = 32.953 mT = 0.76298 cm-1,500 MHz = 45.672 mT = 2.86329 cm-1,C,False,0.38553536,0.09157267,0.16071504,0.36217695
"On the basis of oxidation-reduction potential, which of the following is most likely to occur?",Al(s) + 3 NaNO3(aq) 3 Na(s) + Al(NO3)3(aq),Zn(s) + 2 Ag(NO3)(aq) → 2 Ag(s) + Zn(NO3)2(aq),Pb(s) + Ca(NO3)2(aq) → Ca(s) + Pb(NO3)2(aq),Pb(s) + 2 LiNO3(aq) → 2 Li(s) + Pb(NO3)2(aq),B,False,0.15366824,0.34629676,0.026703537,0.4733315
Which of the following statements is not a reason why tetramethylsilane is used as a 1H chemical shift reference.,Its 1H spectrum is a singlet.,Its protons are quite strongly shielded.,It dissolves in most organic solvents.,Most organic compounds do not contain silicon atoms.,D,True,0.3641029,0.09205963,0.07632011,0.46751738
"The X-band (9.5 GHz) EPR spectrum of a matrix isolated Na atom reveals four hyperfine lines with resonant field positions of 3074 G, 3174 G, 3274 G and 3374 G. Calculate the g value of the atom.",g = 2.002,g = 1.950,g = 2.250,g = 2.005,A,False,0.26286894,0.19231904,0.2469425,0.29786953
Calculate the spin angular momentum of 43Ca. [I = 7⁄2],2.166 x 10^-34 J s,3.691 x 10^-34 J s,4.185 x 10^-34 J s,5.493 x 10^-34 J s,C,False,0.33223265,0.17783134,0.27543053,0.21450552
Calculate the magnetic field responsible for the polarization of 2.5 x 10^-6 for 13C at 298 K.,0.5 T,1.2 T,2.9 T,100 T,C,False,0.331361,0.14704056,0.1219009,0.39969766
"The T2 of an NMR line is 15 ms. Ignoring other sources of linebroadening, calculate its linewidth.",0.0471 Hz,21.2 Hz,42.4 Hz,66.7 Hz,B,False,0.42047712,0.1646612,0.17528094,0.23958066
What is the maximum value of the z-component of the spin angular momentum of 43Ca? [I = 7⁄2],3.691 x 10^-34 J s,4.185 x 10^-34 J s,5.493 x 10^-34 J s,8.370 x 10^-34 J s,A,False,0.23697495,0.14373258,0.25225854,0.367034
"Of the following compounds, which has the lowest melting point?",HCl,AgCl,CaCl2,CCl4,A,False,0.19039597,0.017709583,0.0844877,0.7074068
Which of the following statements about nuclear binding energies is NOT true?,Binding energy per nucleon reaches a maximum for 56Fe.,Nuclear binding energies have about the same magnitude as chemical bond energies.,Nuclei have slightly less mass than the sum of their component nucleons.,The nuclei of heavy elements have more neutrons than protons in order to provide sufficient binding energy to hold the nuclei together.,B,False,0.32372522,0.098730616,0.043811444,0.53373265
Predict the hyperfine value for the EPR spectrum of fully deuteriated benzene radical anion C6D6•-.,0.375 mT,3.75 G,2.35 mT,0.58 G,D,False,0.45253477,0.10097416,0.18864456,0.25784656
The strongest base in liquid ammonia is,NH3,NH2−,NH4+,N2H4,B,False,0.49497974,0.049009632,0.019192448,0.4368181
The equilibrium populations of the 1H energy levels of a molecule are nα = nαeq and nβ = nβeq. What are the populations after a 5.0 μs pulse when B1 = 4.697 mT?,nα = nβeq and nβ = nαeq,nα = nαeq and nβ = nβeq,nα = ½(nαeq + nβeq) and nβ = ½(nαeq + nβeq),nα = nαeq + nβeq and nβ = nαeq + nβeq,A,True,0.48304027,0.20136113,0.10125074,0.21434782
Calculate the Q-factor for an X-band EPR cavity with a resonator bandwidth of 1.58 MHz.,Q = 1012,Q = 2012,Q = 3012,Q = 6012,D,True,0.35188374,0.08897015,0.107318476,0.45182768
The 13C chemical shifts of benzene and chloroform are 128.4 ppm and 77.2 ppm respectively. What is the difference in the 13C NMR frequencies of the two compounds on a 600 MHz spectrometer?,7.73 kHz,30.7 kHz,91.6 kHz,122 kHz,A,True,0.5266409,0.110389926,0.062898286,0.30007094
"Of the following solutions, which will have the highest ionic strength? (Assume complete dissociation.)",0.050 M AlCl3,0.100 M NaCl,0.050 M CaCl2,0.100 M HCl,A,False,0.19229919,0.0908357,0.045675058,0.6711901
What is the strength (B1) of a 13C 90° pulse of duration 1 μs?,3.72 mT,5.18 mT,17.0 mT,23.3 mT,B,True,0.2763181,0.37768206,0.1675954,0.17840438
Which of the following experimental observations were explained by Planck’s quantum theory?,Blackbody radiation curves,Emission spectra of diatomic molecules,Electron diffraction patterns,Temperature dependence of reaction rates,A,False,0.26355645,0.013121704,0.091082685,0.6322391
