0,1,2,3,4,5,llama_7B_alpaca_20000_2/ckp15k_correct,llama_7B_alpaca_20000_2/ckp15k_choiceA_probs,llama_7B_alpaca_20000_2/ckp15k_choiceB_probs,llama_7B_alpaca_20000_2/ckp15k_choiceC_probs,llama_7B_alpaca_20000_2/ckp15k_choiceD_probs
An important source of information on the credit rating of retail businesses is,the Retail Merchants Association,the local chamber of commerce,"Dun & Bradstreet, Inc.",the United States Retail Credit Association,C,False,0.19606656,0.05979692,0.05979692,0.6843395
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",Conferencing,Discipline-based inquiry,Self-Regulated Strategy Development,Introduction-Body-Conclusion strategy,B,False,0.072530575,0.08748858,0.26948377,0.57049716
Paper will burn at approximately what temperature in Fahrenheit?,986 degrees,2125 degrees,3985 degrees,451 degrees,D,False,0.36297533,0.22015567,0.15131062,0.26555842
The Apple iMac computer is available in all of the following colors except which?,Tangerine,Strawberry,Kiwi,Grape,C,False,0.5819949,0.009407071,0.032833904,0.37576416
What were the first names of the early American explorers Lewisand Clark?,Morgan and Mason,Meriwether and William,Cabot and Joseph,Meredith and George,B,False,0.3664843,0.1266536,0.03628686,0.47057518
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",Direct instruction,Literature circle,Guided reading,Read-aloud,C,False,0.015867554,0.026161175,0.035758086,0.9222132
What is varicella?,a fancy pasta,a type of opera,the chicken pox virus,ancient Roman poetry,C,True,0.28284994,0.07612803,0.32051098,0.32051098
Which of the following materials has a resistance that is LEAST affected by temperature changes?,Copper,Carbon,Germanium,Silicon,A,False,0.04486196,0.013682125,0.094972774,0.8464831
A second-year college student is usually called a what?,sophomore,senior,freshman,junior,A,True,0.7318153,0.025041342,0.09904043,0.14410298
In the film 'The Talented Mr Ripley' who plays Mr Ripley?,Jude Law,Matt Damon,Dustin Hoffman,Ben Affleck,B,False,0.32728726,0.056873996,0.0043856516,0.61145306
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,True,0.47255307,0.087413535,0.15341552,0.28661793
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,False,0.13655002,0.030468429,0.047190428,0.78579116
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,False,0.20771973,0.1722057,0.151971,0.46810362
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,False,0.30555677,0.174101,0.174101,0.34624118
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,False,0.10627254,0.10627254,0.13645664,0.65099823
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,False,0.20363086,0.13147397,0.037667923,0.62722725
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,True,0.4940391,0.040553197,0.08064967,0.38475803
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,True,0.4857618,0.048096932,0.037457928,0.42868328
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.37475628,0.022505863,0.057470735,0.54526716
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,False,0.094255224,0.028746217,0.036910877,0.84008765
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,True,0.043171566,0.009049253,0.080655105,0.8671241
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.3973344,0.039341435,0.21267779,0.35064638
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.48891738,0.11612806,0.14911138,0.2458431
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.39010078,0.13481522,0.059823893,0.4152601
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.6056343,0.14385074,0.07699776,0.17351712
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,False,0.6137804,0.09412628,0.019729938,0.2723634
What kind of animal is a peregrine?,moose,cat,bird,fish,C,False,0.74360484,0.06497546,0.053866558,0.13755307
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,False,0.30066714,0.020460654,0.15118493,0.52768725
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.5544432,0.0332969,0.09634778,0.31591222
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,False,0.22868891,0.29364237,0.2758515,0.20181726
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,True,0.34015372,0.097455665,0.097455665,0.46493497
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.029129023,0.061666146,0.05792998,0.85127485
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.11600505,0.084871106,0.04267587,0.7564479
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,True,0.2771098,0.2771098,0.08996438,0.35581604
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,False,0.25776875,0.089082494,0.2007505,0.45239824
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,False,0.42434615,0.044725753,0.20044692,0.3304811
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.06360499,0.024908071,0.46998084,0.44150615
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.43903038,0.15172485,0.06732749,0.34191722
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,False,0.31378832,0.11543626,0.020059817,0.5507156
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,False,0.15331377,0.10537091,0.32456526,0.41675004
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.084605254,0.07014022,0.042542193,0.8027123
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,False,0.091559626,0.11756489,0.19383173,0.59704375
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.3258642,0.07271013,0.064166464,0.5372592
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.43097565,0.07972248,0.05832621,0.43097565
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,True,0.20499188,0.06655112,0.20499188,0.5234651
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.4815912,0.11438793,0.12961851,0.2744024
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.48075342,0.22709183,0.0650629,0.22709183
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,False,0.17577909,0.18711586,0.060747623,0.5763574
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.15439165,0.11295535,0.0826399,0.65001315
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,False,0.61867833,0.05078421,0.12968202,0.20085545
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,False,0.55317754,0.13139118,0.08483253,0.2305987
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,False,0.075265646,0.075265646,0.040286794,0.8091819
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.09188546,0.004574708,0.03175477,0.87178504
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.6019862,0.04941404,0.081469975,0.26712978
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.119867146,0.068298236,0.16383895,0.64799565
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,False,0.3128416,0.1015648,0.13041179,0.45518184
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.14534682,0.07308497,0.08815731,0.69341093
