0,1,2,3,4,5,llama_7B_ga_alpacagpt4_20000/ckp10000_correct,llama_7B_ga_alpacagpt4_20000/ckp10000_choiceA_probs,llama_7B_ga_alpacagpt4_20000/ckp10000_choiceB_probs,llama_7B_ga_alpacagpt4_20000/ckp10000_choiceC_probs,llama_7B_ga_alpacagpt4_20000/ckp10000_choiceD_probs
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,7 N,5 N,10 N,12 N,A,False,0.09116673,0.28081328,0.5944817,0.033538364
A completely submerged object always displaces its own,weight of fluid.,volume of fluid.,density of fluid.,All of these.,B,False,0.064804725,0.25630766,0.42257988,0.25630766
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",totally internally reflects,passes into the air above,is absorbed,None of these,B,True,0.026381161,0.46761727,0.46761727,0.038384363
"According to four-dimensional geometry, the angles of a triangle add to 180°",always.,sometimes.,never.,on planet Earth only.,B,False,0.06912052,0.35102296,0.4507224,0.12913413
A voltage will be induced in a wire loop when the magnetic field within that loop,changes,aligns with the electric field,is at right angles to the electric field,converts to magnetic energy,A,False,0.01400756,0.10350265,0.8666171,0.015872646
"Among these colors, the one that has the most energy per photon is",red,yellow-green,blue,violet,D,False,0.36891672,0.06410811,0.47369844,0.093276754
"According to general relativity,",mass distorts spacetime.,gravity affects clocks.,light can’t escape from a black hole.,All of these.,D,False,0.03633453,0.12681997,0.56836766,0.26847786
A step-up transformer in an electric circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.002624395,0.041052446,0.93434936,0.02197379
Spectral lines of the elements are,chaotic,ordered,positioned by amplitude,in phase,B,False,0.10726282,0.17684649,0.69944143,0.016449286
A wave transfers,amplitude,wavelength,frequency,energy,D,False,0.08465688,0.08465688,0.80320215,0.027484065
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",the same,opposite,Either of these,Need more information,B,False,0.15368198,0.25337875,0.5364028,0.05653644
The surface of planet Earth loses energy to outer space due mostly to,conduction,convection,radiation,radioactivity,C,True,0.1543068,0.22451505,0.53858364,0.08259448
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is","half, 1 A",2 A,Depends on which lamp is closer to the battery,Not enough information to say,B,False,0.07802442,0.3085926,0.5765268,0.036856126
"As a blinking light source approaching you gains speed, you see the frequency of flashes",increase.,decrease.,remain unchanged.,None of these.,A,False,0.06929928,0.39878985,0.5120563,0.019854577
In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is,2mg,mg,mg/2,mg/4,B,False,0.08776193,0.21052994,0.64847785,0.053230304
Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is,less.,equal.,greater.,none because it sinks.,A,True,0.40909714,0.36102694,0.21897392,0.0109020695
When you look at the red petals of a rose the color light you're seeing is,red.,green.,white minus red.,a mixture of green and yellow.,A,True,0.5386142,0.034432452,0.3701838,0.05676952
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,False,0.029744962,0.24905151,0.52724206,0.19396152
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,True,0.2122445,0.27252734,0.16529618,0.34993201
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,False,0.029182056,0.14819871,0.75261515,0.07000412
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,False,0.13545366,0.22332531,0.105491415,0.5357296
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,True,0.07176177,0.11831516,0.77151173,0.038411308
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.024824522,0.34269196,0.5650035,0.06748005
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,True,0.13583302,0.36923242,0.4741038,0.020830669
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,True,0.041691136,0.1868467,0.73899305,0.03246909
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,False,0.02328814,0.41279215,0.5300356,0.03388404
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,False,0.14357257,0.26822886,0.50111747,0.08708116
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,False,0.044563685,0.32928357,0.5428968,0.083255924
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,True,0.025125373,0.12759718,0.8320381,0.0152393095
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,True,0.17067708,0.13292345,0.52572244,0.17067708
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,True,0.08096005,0.5982184,0.24937452,0.071447
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.036207035,0.20835711,0.72723776,0.028198067
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,True,0.021559153,0.38214514,0.5560179,0.0402778
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,False,0.009495176,0.115674935,0.8547286,0.02010129
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,False,0.030012002,0.15241352,0.68307,0.13450447
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,False,0.037041187,0.2736994,0.65657073,0.03268873
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,False,0.093340494,0.47402215,0.41832307,0.014314229
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,True,0.072738975,0.41858387,0.47431767,0.03435946
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,False,0.020964928,0.07317478,0.89145136,0.014408969
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,True,0.6251334,0.17910372,0.17910372,0.016659241
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,False,0.09246349,0.53209066,0.36570022,0.009745581
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.044709764,0.20037526,0.61719924,0.13771577
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,False,0.010667712,0.31175625,0.659988,0.017588085
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,False,0.18774995,0.45038873,0.27317458,0.0886868
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,False,0.010350551,0.38840157,0.56512094,0.03612697
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,False,0.14113086,0.43471366,0.33855534,0.0856002
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,True,0.067856036,0.30410963,0.5681516,0.059882734
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,False,0.05438296,0.31295234,0.5846719,0.047992792
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,False,0.034533795,0.1987283,0.69362986,0.07310805
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,False,0.021947464,0.12629893,0.8235725,0.028181102
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.003328499,0.052066483,0.9229005,0.02170454
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,True,0.44422993,0.127274,0.39203152,0.036464613
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,False,0.017111566,0.12643832,0.8244814,0.031968612
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,False,0.022068778,0.3046501,0.64494425,0.028336873
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,False,0.15537569,0.19950633,0.61452276,0.030595286
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.08474182,0.3351604,0.5525861,0.02751164
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,True,0.0703927,0.19134721,0.66786736,0.0703927
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,False,0.058112167,0.2028314,0.7079511,0.031105202
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,False,0.054800086,0.062096637,0.8572176,0.02588573
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,True,0.09848841,0.23626141,0.5667617,0.09848841
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,True,0.06944573,0.11449665,0.7466119,0.06944573
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,True,0.23163532,0.26247722,0.38190207,0.12398545
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,True,0.20028396,0.17674997,0.616918,0.006048051
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,False,0.042783797,0.14933011,0.59061205,0.21727404
