0,1,2,3,4,5,llama_7B_firstturn_20000_2/ckp15k_correct,llama_7B_firstturn_20000_2/ckp15k_choiceA_probs,llama_7B_firstturn_20000_2/ckp15k_choiceB_probs,llama_7B_firstturn_20000_2/ckp15k_choiceC_probs,llama_7B_firstturn_20000_2/ckp15k_choiceD_probs
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,7 N,5 N,10 N,12 N,A,False,0.26565635,0.17152064,0.4114566,0.15136643
A completely submerged object always displaces its own,weight of fluid.,volume of fluid.,density of fluid.,All of these.,B,False,0.29469076,0.17873898,0.14817981,0.37839043
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",totally internally reflects,passes into the air above,is absorbed,None of these,B,False,0.33783036,0.2800712,0.14991131,0.2321872
"According to four-dimensional geometry, the angles of a triangle add to 180°",always.,sometimes.,never.,on planet Earth only.,B,False,0.31944546,0.15089534,0.26482958,0.26482958
A voltage will be induced in a wire loop when the magnetic field within that loop,changes,aligns with the electric field,is at right angles to the electric field,converts to magnetic energy,A,False,0.18125902,0.33863643,0.2988456,0.18125902
"Among these colors, the one that has the most energy per photon is",red,yellow-green,blue,violet,D,False,0.3791463,0.10862724,0.40359914,0.10862724
"According to general relativity,",mass distorts spacetime.,gravity affects clocks.,light can’t escape from a black hole.,All of these.,D,True,0.22784865,0.030835958,0.12195859,0.6193568
A step-up transformer in an electric circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.27433997,0.3991623,0.1885509,0.1379468
Spectral lines of the elements are,chaotic,ordered,positioned by amplitude,in phase,B,False,0.20842364,0.26762125,0.38938662,0.13456842
A wave transfers,amplitude,wavelength,frequency,energy,D,False,0.43667632,0.24881068,0.23373601,0.080777
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",the same,opposite,Either of these,Need more information,B,True,0.2677824,0.32300723,0.23631714,0.17289332
The surface of planet Earth loses energy to outer space due mostly to,conduction,convection,radiation,radioactivity,C,False,0.31649017,0.31649017,0.14949937,0.21752031
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is","half, 1 A",2 A,Depends on which lamp is closer to the battery,Not enough information to say,B,True,0.21301644,0.3299263,0.20011042,0.25694686
"As a blinking light source approaching you gains speed, you see the frequency of flashes",increase.,decrease.,remain unchanged.,None of these.,A,False,0.29506624,0.16812368,0.15793757,0.37887254
In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is,2mg,mg,mg/2,mg/4,B,False,0.36878935,0.19739872,0.22368205,0.21012984
Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is,less.,equal.,greater.,none because it sinks.,A,True,0.30736366,0.16451992,0.23937505,0.28874144
When you look at the red petals of a rose the color light you're seeing is,red.,green.,white minus red.,a mixture of green and yellow.,A,True,0.39151964,0.10537608,0.36779866,0.13530557
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,True,0.23686156,0.2857096,0.20902961,0.26839933
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,False,0.3444929,0.4155378,0.08710145,0.15286782
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,False,0.28516522,0.14339007,0.26788792,0.3035568
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,False,0.24683751,0.15937027,0.10289718,0.490895
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,False,0.35040617,0.37300542,0.17619528,0.10039305
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.26982117,0.39258745,0.21013694,0.12745449
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,False,0.18455791,0.47128516,0.20913152,0.13502547
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,True,0.23937483,0.25481316,0.30736336,0.1984487
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,False,0.13931695,0.4291264,0.2157783,0.2157783
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,False,0.28084803,0.20547281,0.23283118,0.28084803
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,False,0.29496607,0.33424035,0.20272702,0.1680666
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,False,0.3023938,0.23550452,0.2668616,0.19524011
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.24251837,0.39984518,0.15658163,0.20105478
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.32368788,0.2089886,0.32368788,0.14363563
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.4730394,0.23785914,0.13552806,0.15357341
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.121118926,0.39713365,0.24087374,0.24087374
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,False,0.21795325,0.24697338,0.3171201,0.21795325
