0,1,2,3,4,5,llama_7B_firstturn_20000/ckp20k_correct,llama_7B_firstturn_20000/ckp20k_choiceA_probs,llama_7B_firstturn_20000/ckp20k_choiceB_probs,llama_7B_firstturn_20000/ckp20k_choiceC_probs,llama_7B_firstturn_20000/ckp20k_choiceD_probs
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C,True,0.07507893,0.20408566,0.48957607,0.23125936
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B,False,0.11967303,0.1536632,0.473316,0.2533478
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",52%,62%,72%,82%,C,False,0.026420545,0.22121651,0.28404763,0.46831536
Which of the following countries generated the most total energy from solar sources in 2019?,China,United States,Germany,Japan,A,False,0.08307929,0.541745,0.17587885,0.19929686
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",by 5 fold,by 10 fold,by 15 fold,by 20 fold,C,False,0.072805166,0.4189648,0.25411502,0.25411502
What is the biggest cause of death in children under five years old (as of 2017)?,Lower respiratory infections,Preterm birth complications,Diarrheal diseases,Malaria,A,False,0.044989344,0.20162825,0.37669116,0.37669116
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",10%,20%,30%,40%,C,True,0.0321341,0.18491897,0.39147347,0.39147347
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,29%,49%,69%,89%,C,True,0.024148215,0.15746614,0.48502988,0.33335584
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",18%,38%,58%,78%,C,True,0.07184706,0.2841606,0.32199615,0.32199615
"As of 2017, what fraction of the population in India used the internet in the past three months?",11%,26%,41%,56%,B,False,0.08043519,0.19295397,0.40848356,0.31812733
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",23%,38%,53%,68%,D,False,0.040987615,0.3028598,0.3888797,0.26727286
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",5%,10%,15%,25%,B,False,0.036257576,0.18413115,0.38980564,0.38980564
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,True,0.024148215,0.15746614,0.48502988,0.33335584
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,False,0.021467093,0.15862156,0.1090189,0.7108925
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,False,0.06639042,0.2625792,0.4905625,0.18046786
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,False,0.040352304,0.26313007,0.4915917,0.2049259
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,False,0.038132817,0.2486572,0.4645528,0.2486572
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,True,0.07096538,0.24769352,0.4627524,0.21858875
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,About $3k,About $8k,About $15k,About $30k,C,True,0.115767844,0.14864884,0.4578707,0.2777126
"In 2016, about how many people in the United States were homeless?","55,000","550,000","5,500,000","55,000,000",B,False,0.090597875,0.16925912,0.14937064,0.59077233
