0,1,2,3,4,5,llama2_7B_alpacacode_sharegpt_xc_52000_correct,llama2_7B_alpacacode_sharegpt_xc_52000_choiceA_probs,llama2_7B_alpacacode_sharegpt_xc_52000_choiceB_probs,llama2_7B_alpacacode_sharegpt_xc_52000_choiceC_probs,llama2_7B_alpacacode_sharegpt_xc_52000_choiceD_probs
An important source of information on the credit rating of retail businesses is,the Retail Merchants Association,the local chamber of commerce,"Dun & Bradstreet, Inc.",the United States Retail Credit Association,C,True,0.00952616,0.006547228,0.97169477,0.012231832
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",Conferencing,Discipline-based inquiry,Self-Regulated Strategy Development,Introduction-Body-Conclusion strategy,B,True,0.15963098,0.810673,0.014847994,0.014847994
Paper will burn at approximately what temperature in Fahrenheit?,986 degrees,2125 degrees,3985 degrees,451 degrees,D,True,0.20978633,0.20978633,0.07717608,0.50325125
The Apple iMac computer is available in all of the following colors except which?,Tangerine,Strawberry,Kiwi,Grape,C,False,0.635403,0.26487535,0.059101686,0.04061995
What were the first names of the early American explorers Lewisand Clark?,Morgan and Mason,Meriwether and William,Cabot and Joseph,Meredith and George,B,True,0.0066913557,0.99308527,0.0001783186,4.5086003e-05
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",Direct instruction,Literature circle,Guided reading,Read-aloud,C,True,0.0002955121,0.0003348591,0.9982009,0.001168773
What is varicella?,a fancy pasta,a type of opera,the chicken pox virus,ancient Roman poetry,C,True,0.0013247167,0.00017928093,0.9984446,5.1364845e-05
Which of the following materials has a resistance that is LEAST affected by temperature changes?,Copper,Carbon,Germanium,Silicon,A,False,0.015967933,0.15149954,0.0631544,0.7693781
A second-year college student is usually called a what?,sophomore,senior,freshman,junior,A,True,0.988453,0.010980721,0.0004824592,8.383884e-05
In the film 'The Talented Mr Ripley' who plays Mr Ripley?,Jude Law,Matt Damon,Dustin Hoffman,Ben Affleck,B,False,0.9883957,0.00457718,0.00457718,0.0024499882
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,True,0.9899304,0.0035702465,0.004045619,0.0024537921
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,False,0.03479531,0.22689393,0.6988825,0.039428253
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,False,0.9163316,0.016783198,0.031355143,0.03553003
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,False,0.6694012,0.21732275,0.079948574,0.033327524
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,True,0.9282644,0.019265512,0.04621556,0.006254596
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,False,0.53059167,0.4682455,0.00025897927,0.0009039265
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,True,0.98009014,0.012337514,0.0024294006,0.0051430413
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,True,0.6920755,0.17498408,0.012675805,0.12026469
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,True,0.899725,0.04479467,0.05075901,0.0047213235
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.99479866,0.0035878043,0.000907139,0.0007064805
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,True,0.3731589,0.044567477,0.03933066,0.542943
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.9396841,0.0063315416,0.053013347,0.00097097334
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.6453759,0.07707916,0.06802212,0.20952287
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,True,0.28669629,0.32486945,0.25300857,0.13542573
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.6920565,0.026833942,0.1061303,0.17497928
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,True,0.17445548,0.28762847,0.5373607,0.0005552536
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,0.0031680597,0.0010285183,0.99537474,0.00042875024
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.020289984,0.0012970952,0.97762614,0.00078672805
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.12433287,0.38297218,0.43396434,0.058730688
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,True,0.98262686,0.009633334,0.0018969161,0.005842913
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,True,0.16051309,0.18188514,0.0973561,0.5602457
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.023890413,0.69818026,0.021083217,0.25684616
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.97714317,0.020279959,0.00015483939,0.002422096
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.030788617,0.8997753,0.05076185,0.018674241
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,0.0002611596,6.603149e-05,0.9996213,5.1425377e-05
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.0010319405,0.0001582532,0.9986866,0.00012324772
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.0058140275,0.015804164,0.977769,0.00061279396
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.0029875454,0.036395755,0.5693254,0.39129123
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.020106606,0.96879053,0.0027211332,0.008381681
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,True,0.11857714,0.87617314,0.002788667,0.0024609899
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,True,0.039979633,0.010108434,0.90993226,0.039979633
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.9824164,0.01091366,0.003543147,0.0031268161
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.4209627,0.1988487,0.15486352,0.22532511
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,True,0.059942774,0.0023242338,0.9376628,7.018577e-05
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.40676403,0.029465886,0.46092403,0.102846056
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,True,0.11716271,0.8657219,0.013993091,0.0031222806
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.6280981,0.016738247,0.018966919,0.3361967
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.99741226,0.0021818306,0.00020294185,0.00020294185
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.5681516,0.30410963,0.059882734,0.067856036
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.05924761,0.0022972792,0.92678857,0.011666547
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.012410022,0.98585016,0.0014821658,0.0002575618
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.9834005,0.014027455,0.0008967452,0.0016753407
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,True,0.088414505,0.011965602,0.8388535,0.060766343
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.09357731,0.8878368,0.018426465,0.00015942017
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.767623,0.1940855,0.008527521,0.029763974
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.9967823,0.0024707764,0.00048652472,0.0002604179
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.13542573,0.32486945,0.25300857,0.28669629
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,0.002980632,0.05986759,0.00066506886,0.9364867
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.025937522,0.9732983,0.0006099921,0.00015423013
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.9568382,0.037100643,0.0044310396,0.0016300885
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.97514015,0.017860316,0.0051170657,0.0018824633
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,True,0.35550612,0.029181719,0.5861305,0.029181719
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,True,0.09586991,0.13948989,0.6251503,0.13948989
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.1778956,0.018750058,0.376605,0.42674938
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.42981502,0.37931043,0.051334087,0.13954051
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.99527776,0.0019213381,0.0021771614,0.00062376715
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,True,0.7379101,0.16465001,0.07777515,0.019664638
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.05589386,0.3644738,0.5303062,0.049326163
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.9867488,0.00853705,0.003558772,0.0011553641
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,False,0.8657472,0.13276663,0.00078945927,0.00069669535
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.97830063,0.003998091,0.0018885646,0.015812756
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,True,0.12674369,0.11185092,0.72935957,0.032045823
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,True,0.00843164,0.9745651,0.003101827,0.013901424
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.03300889,0.9646612,0.0014503094,0.00087965716
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.0058708214,0.0066525117,0.9873203,0.00015645208
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,True,0.04656769,0.002976973,0.93533707,0.015118316
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.024811206,0.036100093,0.008055019,0.9310337
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,True,0.01152991,0.26241955,0.6295118,0.09653876
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.033035845,0.9654489,0.0014514937,6.377418e-05
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.44115275,0.44115275,0.0410336,0.07666086
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,True,0.2522389,0.043832548,0.6856564,0.018272124
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,True,0.12492224,0.71887785,0.04595632,0.11024349
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.8795479,0.11903386,0.0013223467,9.579048e-05
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.020239446,0.9751912,0.004516031,5.340417e-05
