0,1,2,3,4,5,llama2_7B_alpacacode_sharegpt_xc_52000_correct,llama2_7B_alpacacode_sharegpt_xc_52000_choiceA_probs,llama2_7B_alpacacode_sharegpt_xc_52000_choiceB_probs,llama2_7B_alpacacode_sharegpt_xc_52000_choiceC_probs,llama2_7B_alpacacode_sharegpt_xc_52000_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.013885126,0.11625874,0.0108137475,0.85904235
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.15216303,0.413622,0.413622,0.020593027
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.25300857,0.32486945,0.13542573,0.28669629
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.12433287,0.38297218,0.43396434,0.058730688
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.13954043,0.3347401,0.09590465,0.42981482
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.21170618,0.5078567,0.068730935,0.21170618
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.53604794,0.41747457,0.007646313,0.038831186
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.02893949,0.14696686,0.31112882,0.5129647
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.37370196,0.4798428,0.039387897,0.107067406
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,True,0.022499353,0.310594,0.009379126,0.6575275
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,True,0.18614168,0.30689576,0.39406195,0.112900645
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.09181255,0.4114753,0.36312568,0.13358647
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.077141285,0.26924953,0.44391742,0.20969173
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.119601,0.6882562,0.119601,0.07254167
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.06820819,0.09924233,0.09924233,0.7333071
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,True,0.016044576,0.773071,0.092330165,0.11855428
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.015356231,0.03250914,0.9500564,0.0020782398
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,True,0.15081553,0.7659045,0.062869266,0.020410663
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.29518807,0.62491316,0.03994936,0.03994936
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.083604716,0.61775994,0.12164415,0.1769912
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,False,0.06901297,0.74195933,0.10041328,0.088614404
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.021337014,0.33376706,0.62355894,0.021337014
−4 +  ( −3 )=,−7,−1,1,7,A,False,0.31771013,0.4622655,0.103145376,0.116879016
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.5899676,0.21703696,0.102520995,0.090474464
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,True,0.06481854,0.47894782,0.37300494,0.083228655
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.04034447,0.91823584,0.0010751436,0.04034447
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,True,0.18772437,0.24104284,0.060945176,0.5102877
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.42284688,0.22633363,0.2564696,0.0943499
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,False,0.09577305,0.55113584,0.29500178,0.05808929
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,False,0.267003,0.14291641,0.024835149,0.5652454
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,False,0.057088293,0.25585195,0.61375695,0.07330281
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,False,0.21185486,0.16499272,0.047271207,0.5758812
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,True,0.3942759,0.16435865,0.3942759,0.047089543
