0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_dolly_2000_correct,llama_7B_llamatokenizer_alpacacode_dolly_2000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_dolly_2000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_dolly_2000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_dolly_2000_choiceD_probs
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C,False,0.12272914,0.2765744,0.115293354,0.48540315
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B,False,0.19235386,0.017891696,0.40721312,0.38254133
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",52%,62%,72%,82%,C,True,0.32152322,0.12203644,0.34225968,0.21418065
Which of the following countries generated the most total energy from solar sources in 2019?,China,United States,Germany,Japan,A,False,0.014169207,0.04945539,0.90444463,0.0319308
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",by 5 fold,by 10 fold,by 15 fold,by 20 fold,C,False,0.14689866,0.1144048,0.3635777,0.37511888
What is the biggest cause of death in children under five years old (as of 2017)?,Lower respiratory infections,Preterm birth complications,Diarrheal diseases,Malaria,A,True,0.9906386,0.007803714,0.0004334299,0.0011242316
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",10%,20%,30%,40%,C,False,0.166557,0.01755498,0.06943129,0.7464567
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,29%,49%,69%,89%,C,False,0.13739339,0.12124924,0.29086182,0.45049557
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",18%,38%,58%,78%,C,False,0.01573586,0.13175476,0.26202562,0.59048384
"As of 2017, what fraction of the population in India used the internet in the past three months?",11%,26%,41%,56%,B,False,0.0291991,0.0291991,0.27703333,0.6645684
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",23%,38%,53%,68%,D,True,0.12202104,0.08927251,0.27497867,0.5137278
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",5%,10%,15%,25%,B,False,0.27365068,0.059181105,0.15592146,0.51124674
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,False,0.36060065,0.028689213,0.17574273,0.43496743
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,True,0.7360506,0.074026555,0.055878177,0.13404477
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,False,0.41191658,0.033812173,0.41191658,0.14235456
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,False,0.084128715,0.06974515,0.0479351,0.7981911
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,False,0.08207729,0.08737081,0.18496403,0.64558786
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,True,0.29833448,0.03792897,0.55736214,0.10637443
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,About $3k,About $8k,About $15k,About $30k,C,True,0.1732278,0.017696334,0.44235268,0.36672324
"In 2016, about how many people in the United States were homeless?","55,000","550,000","5,500,000","55,000,000",B,False,0.13657092,0.024485815,0.14537898,0.6935643
In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,25%,45%,65%,85%,A,True,0.38830858,0.028128982,0.19525382,0.38830858
"As of 2013, share of people in the Ethiopia who think political parties are corrupt is",24%,44%,64%,84%,A,False,0.10813847,0.14780776,0.2594107,0.48464298
"In 1997, the World Bank found that the fraction of the world’s population living in low and lower-middle income countries—that is, countries with per capita incomes of $1230 or less—was approximately",25%,40%,55%,75%,D,True,0.12439832,0.15005302,0.31766224,0.4078864
