0,1,2,3,4,5,llama_7B_alpaca_20000_2/ckp25k_correct,llama_7B_alpaca_20000_2/ckp25k_choiceA_probs,llama_7B_alpaca_20000_2/ckp25k_choiceB_probs,llama_7B_alpaca_20000_2/ckp25k_choiceC_probs,llama_7B_alpaca_20000_2/ckp25k_choiceD_probs
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C,False,0.41450858,0.2848873,0.10480418,0.19579999
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B,False,0.53581786,0.17395459,0.09311118,0.19711637
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",52%,62%,72%,82%,C,False,0.83612597,0.1452969,0.009288521,0.009288521
Which of the following countries generated the most total energy from solar sources in 2019?,China,United States,Germany,Japan,A,False,0.21924967,0.17075181,0.014016163,0.5959824
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",by 5 fold,by 10 fold,by 15 fold,by 20 fold,C,False,0.041491885,0.83338684,0.056712687,0.06840856
What is the biggest cause of death in children under five years old (as of 2017)?,Lower respiratory infections,Preterm birth complications,Diarrheal diseases,Malaria,A,True,0.8125983,0.024538342,0.02165501,0.14120841
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",10%,20%,30%,40%,C,False,0.21505179,0.10158327,0.1674825,0.51588243
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,29%,49%,69%,89%,C,False,0.6071452,0.22335623,0.06399263,0.10550602
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",18%,38%,58%,78%,C,False,0.18511292,0.39188406,0.07716655,0.34583646
"As of 2017, what fraction of the population in India used the internet in the past three months?",11%,26%,41%,56%,B,True,0.25300857,0.32486945,0.13542573,0.28669629
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",23%,38%,53%,68%,D,False,0.61390275,0.37235084,0.004989504,0.008756852
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",5%,10%,15%,25%,B,False,0.48406017,0.10800843,0.03094493,0.37698644
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,False,0.20279564,0.26039475,0.1579374,0.37887213
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,True,0.49821872,0.06742657,0.04634156,0.38801312
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,False,0.58167505,0.24247824,0.061308097,0.11453861
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,True,0.26982117,0.39258745,0.12745449,0.21013694
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,False,0.39013883,0.56764865,0.0059239455,0.036288563
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,False,0.4354418,0.49342018,0.019131977,0.052006103
