0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_gpt4op_Gptnone_Tptvicuna_choiceD_probs
A lesion causing compression of the facial nerve at the stylomastoid foramen will cause ipsilateral,paralysis of the facial muscles.,paralysis of the facial muscles and loss of taste.,"paralysis of the facial muscles, loss of taste and lacrimation.","paralysis of the facial muscles, loss of taste, lacrimation and decreased salivation.",A,False,0.32412055,0.17348923,0.13511355,0.3672767
"A ""dished face"" profile is often associated with",a protruding mandible due to reactivation of the condylar cartilage by acromegaly.,a recessive maxilla due to failure of elongation of the cranial base.,an enlarged frontal bone due to hydrocephaly.,defective development of the maxillary air sinus.,B,False,0.54087627,0.25549185,0.08294606,0.12068581
Which of the following best describes the structure that collects urine in the body?,Bladder,Kidney,Ureter,Urethra,A,True,0.54013,0.28911078,0.05023992,0.1205193
Which of the following structures is derived from ectomesenchyme?,Motor neurons,Skeletal muscles,Melanocytes,Sweat glands,C,False,0.23900674,0.23900674,0.12793109,0.3940555
Which of the following describes the cluster of blood capillaries found in each nephron in the kidney?,Afferent arteriole,Glomerulus,Loop of Henle,Renal pelvis,B,False,0.35339925,0.21434748,0.07885403,0.35339925
A patient suffers a broken neck with damage to the spinal cord at the level of the sixth cervical vertebra.,They will be unable to breathe without life support.,They will only be able to breathe quietly.,It is impossible to predict an effect on breathing.,Breathing will be unaffected.,B,False,0.33627078,0.23111531,0.0963432,0.33627078
Which of the following anatomical regions of abdomen lies just distal to the sternum?,Epigastric,Hypochondriac,Hypogastric,Lumbar,A,False,0.1464594,0.12924996,0.21309716,0.5111935
Which of the following best describes the human body's defense mechanism against environmental bacteria?,Hair in the nose,Mucous membranes,Osteoblasts,Saliva,B,True,0.30029488,0.34027869,0.05913157,0.30029488
The palatine processes begin to fuse at,six weeks post-fertilization.,eight weeks post-fertilization.,ten weeks post-fertilization.,twelve weeks post-fertilization.,C,False,0.48881716,0.3359588,0.066154204,0.109069854
Primary motor cortex activity results in,bilateral contraction of antigravity limb muscles.,bilateral contraction of limb musculature.,contraction of ipsilateral limb musculature.,contraction of contralateral limb musculature.,D,False,0.64681107,0.16353945,0.07725057,0.11239891
You notice that your patient's submandibular lymph nodes are enlarged. You would look for potential infection sites in the,hard palate.,hard palate and upper lip.,"hard palate, upper lip and upper central incisor.","hard palate, upper lip, upper central incisor and lower first molar.",D,True,0.23832366,0.18560666,0.2700561,0.30601364
A patient suffers damage to the orbit in a road traffic incident resulting in damage to the third cranial nerve. Which of the following signs will be present?,Pupillary constriction and a medial strabismus,Pupillary dilatation and a medial strabismus,Pupillary constriction and a lateral strabismus,Pupillary dilatation and a lateral strabismus,D,False,0.551339,0.22983228,0.12302036,0.09580835
Which of the following statements is true of the temporomandibular joint?,It has an articular disc of hyaline cartilage,Its articular surfaces are covered by hyaline cartilage,Proprioceptive information is carried by the chorda tympani and deep temporal nerves,Proprioceptive information is carried by the masseteric and auriculotemporal nerves.,D,False,0.33012268,0.2570998,0.12144535,0.29133224
