0,1,2,3,4,5,llama_7B_sharegpt_xc_20000/ckp15k_correct,llama_7B_sharegpt_xc_20000/ckp15k_choiceA_probs,llama_7B_sharegpt_xc_20000/ckp15k_choiceB_probs,llama_7B_sharegpt_xc_20000/ckp15k_choiceC_probs,llama_7B_sharegpt_xc_20000/ckp15k_choiceD_probs
An important source of information on the credit rating of retail businesses is,the Retail Merchants Association,the local chamber of commerce,"Dun & Bradstreet, Inc.",the United States Retail Credit Association,C,False,0.05630012,0.05630012,0.41600472,0.4713951
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",Conferencing,Discipline-based inquiry,Self-Regulated Strategy Development,Introduction-Body-Conclusion strategy,B,False,0.024600942,0.019159233,0.8146713,0.14156865
Paper will burn at approximately what temperature in Fahrenheit?,986 degrees,2125 degrees,3985 degrees,451 degrees,D,False,0.36671045,0.4155374,0.09869878,0.11905346
The Apple iMac computer is available in all of the following colors except which?,Tangerine,Strawberry,Kiwi,Grape,C,False,0.67294466,0.21847314,0.0230269,0.085555315
What were the first names of the early American explorers Lewisand Clark?,Morgan and Mason,Meriwether and William,Cabot and Joseph,Meredith and George,B,True,0.38368595,0.5582597,0.02452822,0.033526104
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",Direct instruction,Literature circle,Guided reading,Read-aloud,C,False,0.031807307,0.06733607,0.22078645,0.68007016
What is varicella?,a fancy pasta,a type of opera,the chicken pox virus,ancient Roman poetry,C,True,0.017993687,0.052066453,0.49399278,0.4359471
Which of the following materials has a resistance that is LEAST affected by temperature changes?,Copper,Carbon,Germanium,Silicon,A,False,0.04024903,0.35873574,0.5914552,0.009559983
A second-year college student is usually called a what?,sophomore,senior,freshman,junior,A,False,0.29737362,0.6701418,0.03134295,0.0011416669
In the film 'The Talented Mr Ripley' who plays Mr Ripley?,Jude Law,Matt Damon,Dustin Hoffman,Ben Affleck,B,False,0.5321521,0.36574244,0.038548972,0.06355651
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,False,0.23689628,0.7296919,0.015144273,0.018267479
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,True,0.17593296,0.42204124,0.07333977,0.32868606
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,False,0.76011044,0.08011505,0.02768702,0.1320874
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,False,0.03433903,0.09936329,0.03433903,0.8319586
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,False,0.06287677,0.2647211,0.5965582,0.07584387
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,True,0.2982902,0.63148034,0.045744285,0.024485148
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,False,0.19986865,0.18775924,0.06907276,0.5432993
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,False,0.36351496,0.13372968,0.035992857,0.46676245
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.21710695,0.5208125,0.07048431,0.19159622
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.5092987,0.30890527,0.060827054,0.120969035
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.17490524,0.039026633,0.6498518,0.13621634
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,False,0.29884169,0.09701969,0.55830973,0.045828853
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.2811467,0.52525115,0.15048698,0.04311524
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.43265706,0.21755363,0.16943094,0.18035829
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,True,0.20590201,0.23331757,0.124885894,0.43589458
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,False,0.33048117,0.4243462,0.04472576,0.20044695
What kind of animal is a peregrine?,moose,cat,bird,fish,C,False,0.33620113,0.33620113,0.123681486,0.2039163
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.004179797,0.02560436,0.96079654,0.009419317
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.3620689,0.56078327,0.0712956,0.005852299
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,True,0.6974285,0.21270369,0.050521556,0.039346226
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.25521234,0.30784482,0.39528057,0.041662265
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.09750341,0.49516317,0.06701305,0.34032035
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.69481504,0.17567675,0.06071226,0.06879601
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.19678317,0.50250345,0.12705277,0.17366056
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,False,0.22585997,0.37238014,0.22585997,0.17589992
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,False,0.09319952,0.6886565,0.044024337,0.17411964
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.055193555,0.2633137,0.3831192,0.29837352
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.31284177,0.45518208,0.08420022,0.14777598
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.25216645,0.60491586,0.12679724,0.016120462
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,False,0.3583276,0.116331935,0.24627472,0.27906582
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.18638562,0.1750931,0.064413145,0.5741081
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.377206,0.29376832,0.069776095,0.25924966
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.21487516,0.054328952,0.27590516,0.45489073
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.1743826,0.44530156,0.36916795,0.011147906
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.3248839,0.34583712,0.119518116,0.20976081
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.47661483,0.21149655,0.11320594,0.19868262
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,False,0.08125442,0.104332745,0.04349236,0.7709205
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,False,0.16524743,0.5089979,0.2121819,0.11357279
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.47935417,0.22643088,0.19982454,0.09439044
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,False,0.21638343,0.11582171,0.14871801,0.5190769
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,False,0.13988084,0.074872814,0.074872814,0.7103735
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,False,0.34118503,0.49642128,0.08626509,0.07612867
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.21457933,0.22841851,0.042253174,0.51474905
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.8655712,0.08051067,0.033561837,0.020356284
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.22709183,0.22709183,0.0650629,0.48075342
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,False,0.19004014,0.31332323,0.29433993,0.20229669
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.069872774,0.27635217,0.031005854,0.62276924
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,0.15664503,0.08384605,0.17750208,0.5820069
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.2372836,0.73088497,0.0110979015,0.020733612
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,True,0.4019298,0.51608807,0.069844924,0.012137229
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.31483006,0.19095409,0.21637933,0.27783656
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.17596647,0.17596647,0.22594544,0.42212164
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.06221239,0.24605477,0.022886658,0.6688462
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,False,0.1808382,0.015801465,0.52327263,0.28008768
