0,1,2,3,4,5,llama2_7B_ds_sharegpt_xc_52000/epoch1_correct,llama2_7B_ds_sharegpt_xc_52000/epoch1_choiceA_probs,llama2_7B_ds_sharegpt_xc_52000/epoch1_choiceB_probs,llama2_7B_ds_sharegpt_xc_52000/epoch1_choiceC_probs,llama2_7B_ds_sharegpt_xc_52000/epoch1_choiceD_probs
An important source of information on the credit rating of retail businesses is,the Retail Merchants Association,the local chamber of commerce,"Dun & Bradstreet, Inc.",the United States Retail Credit Association,C,True,0.013983743,0.0021444766,0.9803361,0.0035356442
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",Conferencing,Discipline-based inquiry,Self-Regulated Strategy Development,Introduction-Body-Conclusion strategy,B,True,0.33588016,0.48870274,0.14001569,0.03540151
Paper will burn at approximately what temperature in Fahrenheit?,986 degrees,2125 degrees,3985 degrees,451 degrees,D,False,0.23012061,0.33482352,0.29548073,0.1395752
The Apple iMac computer is available in all of the following colors except which?,Tangerine,Strawberry,Kiwi,Grape,C,False,0.31649017,0.21752031,0.14949937,0.31649017
What were the first names of the early American explorers Lewisand Clark?,Morgan and Mason,Meriwether and William,Cabot and Joseph,Meredith and George,B,True,0.0228882,0.973231,0.0030975812,0.0007831911
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",Direct instruction,Literature circle,Guided reading,Read-aloud,C,True,0.0035884818,0.00025994875,0.99498653,0.0011650095
What is varicella?,a fancy pasta,a type of opera,the chicken pox virus,ancient Roman poetry,C,True,0.00091081066,8.471859e-05,0.99882513,0.00017934926
Which of the following materials has a resistance that is LEAST affected by temperature changes?,Copper,Carbon,Germanium,Silicon,A,False,0.12141155,0.10714532,0.48019198,0.29125115
A second-year college student is usually called a what?,sophomore,senior,freshman,junior,A,True,0.8818527,0.03419314,0.08202508,0.001929045
In the film 'The Talented Mr Ripley' who plays Mr Ripley?,Jude Law,Matt Damon,Dustin Hoffman,Ben Affleck,B,False,0.8944928,0.06479684,0.03468325,0.006027045
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,True,0.9313722,0.021903776,0.021903776,0.024820229
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,False,0.033521086,0.13257846,0.76293635,0.070964135
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,False,0.34788465,0.02520068,0.5735648,0.05334984
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,True,0.24575315,0.52025944,0.10244516,0.13154219
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,True,0.9303363,0.021879412,0.03607305,0.011711205
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,True,0.083849624,0.90146834,0.007799229,0.0068827956
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,True,0.8494189,0.047920935,0.069724545,0.032935545
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,False,0.1686314,0.2780262,0.40452573,0.1488167
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,True,0.3632123,0.2202994,0.28287002,0.13361834
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.9866851,0.001483421,0.0096731195,0.002158365
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.4820193,0.25800636,0.13810085,0.121873565
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.98104376,0.00061484636,0.017968444,0.00037292315
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,True,0.32934937,0.12116086,0.37320173,0.17628801
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.121470794,0.1071976,0.5443943,0.22693731
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,True,0.0914726,0.06286814,0.31927076,0.52638847
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,True,0.266374,0.266374,0.43917644,0.02807561
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,0.006634816,0.0075182314,0.984694,0.0011529581
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.003168394,0.00055058434,0.9954798,0.0008010955
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.3469507,0.2702055,0.2702055,0.1126384
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,True,0.9900511,0.0016866707,0.007559133,0.0007031089
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.045910105,0.07569297,0.7181549,0.16024202
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.18313685,0.43932247,0.11107811,0.26646256
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.72965544,0.036327403,0.20904979,0.024967436
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.12372373,0.38109592,0.33631596,0.15886441
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,0.0009100372,0.00020305674,0.99797696,0.0009100372
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.0024718358,0.00013945144,0.9972097,0.00017905919
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.008465999,0.0045315227,0.9785364,0.008465999
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.0027767876,0.004040202,0.9886049,0.004578149
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.24349289,0.35428005,0.31265104,0.08957603
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,True,0.1290461,0.8414862,0.017464489,0.012003155
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,True,0.06806228,0.015186748,0.7317385,0.18501247
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.9943463,0.0024647382,0.0016939881,0.0014949392
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.11224159,0.032157753,0.64590573,0.20969489
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,True,0.21146406,0.23962018,0.50727594,0.041639745
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,True,0.17424622,0.038879592,0.36887926,0.41799498
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,True,0.12992634,0.84722614,0.015517488,0.007329942
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.6527361,0.06879788,0.16503754,0.11342853
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.98886895,0.0035664183,0.00588003,0.0016846567
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.45518184,0.1015648,0.3128416,0.13041179
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.014031231,0.0011517536,0.9836653,0.0011517536
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.015870305,0.981861,0.0018954376,0.0003732338
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.94010854,0.041305486,0.01519544,0.0033905609
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.13197692,0.029448032,0.31659618,0.52197886
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.38551283,0.43684328,0.16070567,0.016938252
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.64293665,0.26801586,0.052775454,0.036272004
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.98186076,0.00849476,0.0074965996,0.0021478117
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,True,0.26381654,0.14121081,0.43495992,0.16001281
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,False,0.007989375,0.8149384,0.05209727,0.12497486
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.008559802,0.9893785,0.0016855248,0.00037609143
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.7487331,0.13011031,0.07891589,0.04224063
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.9555988,0.017502403,0.022473529,0.0044253003
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,True,0.37668884,0.06545871,0.48367804,0.074174434
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.09267278,0.04960416,0.081783436,0.77593964
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,False,0.48602134,0.05122627,0.20260383,0.2601485
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.2523479,0.41605133,0.19652873,0.13507208
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.95531124,0.0018441846,0.041973446,0.0008711311
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,False,0.2267152,0.15581894,0.47995612,0.13750973
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.09948232,0.16401862,0.6487062,0.087792836
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.9951298,0.0014961171,0.0024666802,0.00090744096
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,True,0.43010363,0.48737127,0.051368553,0.031156601
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.94619894,0.011910887,0.019637732,0.022252467
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,True,0.09589505,0.06590764,0.80291945,0.035277817
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,True,0.07797134,0.7397715,0.11344764,0.06880947
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.0123058045,0.9775711,0.008457648,0.0016654095
