0,1,2,3,4,5,llama_7B_ga_sharegpt_xc_20000/ckp7500_correct,llama_7B_ga_sharegpt_xc_20000/ckp7500_choiceA_probs,llama_7B_ga_sharegpt_xc_20000/ckp7500_choiceB_probs,llama_7B_ga_sharegpt_xc_20000/ckp7500_choiceC_probs,llama_7B_ga_sharegpt_xc_20000/ckp7500_choiceD_probs
"Unlike most other early civilizations, Minoan culture shows little evidence of:",trade.,warfare.,the development of a common religion.,conspicuous consumption by elites.,D,False,0.48935965,0.43185836,0.003736307,0.075045735
The greatest Egyptian pyramids at Giza were built:,"as burial monuments for the pharaoh Khufu, Khufu's son Khafre, and Khufu's grandson Menkaure.","by slaves who were coerced and worked under the threat of death, as described in the book of Exodus of the Old Testament.",in the construction frenzy of the 6th dynasty.,all of the above.,A,True,0.40645802,0.11645217,0.07063182,0.40645802
"When anatomically modern humans first arrived in the Middle East, who did they encounter?","Neandertals, the evolutionary descendants of the premodern human inhabitants of Europe and Asia","Homo erectus, the evolutionary descendants of the premodern human inhabitants of Europe and Asia","Homo sapiens, who had evolved independently in Asia and arrived there by 200,000 years ago",All of the above,A,True,0.57246953,0.3934522,0.011881226,0.022197053
The “Lion Man” from Hohlenstein-Stadel cave is an example of:,mobiliary art.,long-distance trade of exotic raw materials.,parietal art.,a Venus figurine.,A,True,0.96879053,0.017744018,0.008381681,0.0050837463
"At its peak, the palace at Knossos is thought to have had over _________ rooms.",100,500,"1,000","5,000",C,False,0.042241007,0.8484333,0.061460305,0.04786533
"The Hopewell were complex rank societies, but they were not a state. Hopewell culture lacked all of the following elements EXCEPT:",formal government,monumental earthworks,urban centers,a permanent military,B,False,0.55825335,0.18123832,0.027793797,0.23271461
Markings found on the mud-bricks of Huaca del Sol are probably:,instructions for the builders written there by the engineers.,random scratches and not a meaningful script or written language.,intended to identify the local group that had produced them.,simple arithmetic performed by carpenters on the building site.,C,False,0.6488143,0.18588842,0.08780747,0.07748982
The 30 upright stones at Stonehenge are called _______; the horizontal stones are _________.,"legumes, sarsens","lintels, stelae","sarsens, lintels","trilithon, tholoi",C,False,0.2645129,0.71902055,0.0048447223,0.011621885
"The secondarily altricial condition of modern human babies may have been an evolutionary solution, in that:","the brain size of hominids had not grown for more than a million years, making it difficult for babies to walk.",it allowed for bipedalism and independence from the mother at an earlier age.,"it allowed for subsequent growth of the brain, since bipedalism had resulted in a narrowed birth canal in the female pelvis.","it allowed for growth of the brain to nearly adult size prior to birth, since bipedalism had resulted in a wider birth canal in the female pelvis.",C,False,0.23971799,0.65162104,0.008731727,0.099929325
Research on C3 and C4 pathways indicates that changes in plant communities were associated with a transition in the diets of ancient hominids from:,species focused on grasses to nuts and fruits.,meat to fruits and vegetables.,fruits and vegetables to fish.,nuts and fruits to species more focused on grasses.,D,False,0.5033674,0.4442202,0.005591907,0.046820465
Which of the following is evidence of new uses for plants during the Middle Stone Age?,the use of seeds as a natural insecticide in Altamira cave in southwestern Europe,plant materials such as flowers in Aurignacian burials in southern France,plant material lining the floor of Sibudu Cave in South Africa,the use of wood in the Gravettian tradition to make spear-throwers and canoes,C,False,0.84616107,0.10105953,0.010651596,0.042127877
That modern Africans do not possess any Neandertal DNA indicates that:,Gene flow between Neandertals and anatomically modern humans must have occurred before Neandertals migrated out of Africa.,Gene flow between Neandertals and anatomically modern humans occurred after anatomically modern humans migrated out of Africa.,"Neandertals who lived in Africa did not interbreed with anatomically modern humans, but must have followed them when they migrated out of Africa.",Interbreeding between anatomically modern humans and Neandertals never occurred.,B,False,0.490536,0.4328965,0.01018075,0.06638683
"Toward the end of the Pleistocene, between 28,000 and 18,000 years ago, worldwide sea level was much lower than present day, resulting in the exposure of a landmass east of Siberia called __________. This period is called the _______.",Beringia; Late Beringian Period,Sundaland; McKenzie Maximum,Beringia; Late Glacial Maximum,Wallacea; Late Laurentide Period,C,False,0.95693773,0.013649983,0.025501527,0.003910786
Which archaeological method is best for identifying large-scale land modifications?,test pits,ground-penetrating radar,aerial photography,proton magnetometers,C,False,0.54007167,0.10634642,0.064502366,0.28907955
What designation for a pottery style was eventually applied to an entire cultural complex that moved across the Pacific?,Clovis,Nenana Complex,Lapita,Micronesian Pottery Tradition,C,True,0.06179853,0.005748159,0.8531024,0.07935089
What is one of the differences between simple foragers and complex foragers?,Complex foragers employ irrigation technology.,Complex foragers rely on a wider range of food sources.,Complex foragers are more highly mobile.,Complex foragers focus on a few highly productive resources.,D,False,0.15847164,0.71022063,0.007889839,0.12341784
The significance of Frere's discovery was that what he found was located:,beneath the remains of extinct animals.,"on the surface, above the remains of extinct animals.",in a region of Africa where no one thought humans had ever lived.,on top of the ruins of a Medieval castle.,A,True,0.6679509,0.24572542,0.00654836,0.07977536
What is the earliest form of writing in the world and where did it develop?,"cuneiform, in Mesopotamia","hieroglyphics, in Egypt","clay-tablets, at Knossos","runes, at Stonehenge",A,True,0.43607056,0.43607056,0.0757777,0.0520812
A pattern of social integration in which individuals are placed into a hierarchy of social levels is called:,urbanization.,a social system.,social stratification.,a necropolis.,C,False,0.13084927,0.85324436,0.0021149814,0.01379141
The Minoan economy may have been especially vulnerable to natural catastrophe because it relied heavily on:,agriculture,maritime trade,metalworking,slave labor,B,False,0.51978093,0.45870507,0.0037281325,0.017785925
"The _______ developed one of the earliest kingdoms in South America, reaching its height at around _________.",Moche; AD 400,Wari; AD 100,Inca; AD 200,Maya; AD 400,A,True,0.5111935,0.1464594,0.21309716,0.12924996
"What is the name of the lithic technology seen in the Arctic and consisting of wedge-shaped cores, micro-blades, bifacial knives, and burins?",Clovis Complex,Denali Complex,Folsom Complex,Nenana Complex,B,False,0.9447007,0.022217233,0.019606637,0.013475431
Which of the following is used to remove the soil enclosing site materials?,brushes,trowels,dental picks,all of the above,D,False,0.34327456,0.38898104,0.00040193318,0.2673425
"A continuous, projecting ridge of bone above and across the eye orbits is called the:",sagittal crest.,supraorbital torus.,maxilla.,occipital bone.,B,False,0.9890782,0.0016850133,0.0075517055,0.0016850133
Ancestral Puebloan culture in Chaco Canyon was comprised of:,around 75 substantial settlements and more than 300 smaller communities.,more than 500 towns and villages with monumental architecture.,between 30 and 40 farmsteads and three large pueblos.,one large city state with more than 300 outlying farmsteads.,A,True,0.7788208,0.19691674,0.0059463703,0.01831611
The Yang-shao culture gave way to the Lung-Shan sometime after:,"6,000 B.P.","5,000 B.P.","4,000 B.P.","3,000 B.P.",B,True,0.15824904,0.8036549,0.016679324,0.021416677
The most prominent feature of the food resource base of post-Pleistocene Europe was its:,dependence on megafauna.,hunting and gathering.,dependence on fur-bearing animals.,diversity.,D,False,0.49661234,0.49661234,0.0019065774,0.004868616
Evidence of wild grain harvesting and consumption in Israel dates to as early as,"20,000 B.P.","12,000 B.P.","10,000 B.P.","8,000 B.P.",A,True,0.5600554,0.38492006,0.009052452,0.045972146
Civilization in the Indus Valley was characterized by:,highly centralized economies.,carefully planned and designed cities.,standardized weights and measures.,all of the above.,D,False,0.44728357,0.44728357,0.0056304694,0.09980246
"According to one theory, the power of Ancestral Pueblo elites emerged when certain groups:",predicted astronomical events such as eclipses and meteor showers.,constructed monuments and elaborate multi-storied cliff dwellings.,stored food surpluses in good years for distribution in bad years.,incorporated other societies through conquest warfare.,C,False,0.4811426,0.4811426,0.0028609787,0.034853857
"Teotihuacán came to prominence in the Basin of Mexico after its rival, Cuicuilco,",was crippled by a volcanic eruption.,succumbed to a civil war among its ruling families.,suffered a blight on its crops.,was flooded by a Gulf Coast hurricane.,A,False,0.41203538,0.5290639,0.009690143,0.049210608
Evidence from northwest coast societies indicates that what is ultimately needed for the development of social complexity is:,agriculture.,irrigation technology.,social stratification.,a food surplus.,D,False,0.8925465,0.07326467,0.0036476336,0.03054126
Which subfield of anthropology aims to better understand the nearest living relatives of humans?,paleoanthropology,archaeology,primatology,linguistics,C,False,0.9354494,0.011062125,0.030069973,0.023418518
How did Aurignacian technology differ from Mousterian technology?,Mousterian technology produced more projectile points.,Mousterian technology produced more usable blade surface.,Aurignacian technology produced more usable blade surface.,Aurignacian technology was focused on the production of hand axes.,C,False,0.15135504,0.59862083,0.055680413,0.19434373
Which of the following is evidence of a complex society?,monumental works,burials with grave goods,leisure and a sedentary lifestyle,all of the above,A,True,0.61773735,0.29179844,0.006862442,0.08360166
"The face of Homo erectus was more ________ than modern humans, but less so than Homo habilis.",altricial,hairy,occipital,prognathous,D,False,0.24164374,0.65685576,0.053918004,0.047582474
Montezuma ruled over millions of people from the _______ capital of _____.,Maya; Tikal.,Aztec; Tenochtitlán.,Teotihuacános; Teotihuacán.,Zapotec; Monte Albán.,B,False,0.42674938,0.376605,0.018750058,0.1778956
"The belief that all of the characteristics of civilization developed in one place, such as Egypt, and from there spread out to the rest of the world is known as:",cultural evolution,migrationism,diffusionism,anti-originalism,C,False,0.43128577,0.48871082,0.013863659,0.06613982
"When the ratio of brain size to body size is compared, which species has a proportionally larger brain?",Homo erectus,premodern Homo sapiens,Neandertals,modern Homo sapiens,D,False,0.9576242,0.032768097,0.0056942417,0.003913591
"The royal graves of the Shang Dynasty consisted of enormous cruciform-shaped tombs, where the deceased kings were buried with:","jade, bronze, and ceramic artifacts.",chariots and horses.,the headless bodies of humans who had been sacrificed.,all of the above.,D,False,0.87305725,0.026364045,0.008559152,0.09201955
The above hominid species discovered in Malapa Cave in South Africa has been classified as:,Homo habilis,Australopithecus sediba.,Homo sapiens.,Australopithecus robustus,B,True,0.14413814,0.73199385,0.036443826,0.087424204
Ethnographic evidence supports which of the following connections between surplus food and social complexity?,Only agriculturalists can produce the food surplus necessary for economic inequality.,Some resource-rich environments allow for the creation of surpluses that can lead to economic inequalities and social complexity.,Economic inequalities are the foundation of social complexity and entirely dependent on agriculture for the production of surplus food.,The production of surplus food is not important in the development of economic inequalities or social complexity.,B,True,0.18848331,0.745466,0.012049335,0.054001376
