0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_alpacagpt4_52000_correct,llama_7B_llamatokenizer_alpacacode_alpacagpt4_52000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_52000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_52000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_alpacagpt4_52000_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.05142197,0.70985836,0.035341766,0.20337783
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.15242529,0.6028537,0.07200061,0.17272049
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.28293332,0.3632936,0.104085356,0.24968779
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,True,0.026838735,0.7843428,0.106149256,0.082669124
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.028398594,0.23777851,0.646349,0.087473825
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.028071644,0.6389077,0.235041,0.097979665
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.1738417,0.7791044,0.023526914,0.023526914
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,True,0.038406763,0.46789014,0.32157588,0.17212717
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.32829025,0.6133269,0.034601536,0.023781264
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.20835713,0.7272378,0.02819807,0.03620704
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.10433274,0.77092046,0.081254415,0.043492354
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.0072918353,0.84282154,0.088832736,0.06105379
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.11000367,0.717314,0.075604334,0.09707789
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.008195321,0.9472503,0.022277193,0.022277193
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.07499405,0.55413526,0.26175496,0.109115705
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,True,0.09446476,0.7909437,0.05729577,0.05729577
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,True,0.09959039,0.50576174,0.34760463,0.04704317
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,False,0.47620925,0.4202532,0.039089635,0.06444791
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.14031394,0.80745095,0.016758109,0.03547692
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.051564,0.8065967,0.09633424,0.045505073
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,False,0.055500746,0.6761375,0.11749508,0.15086667
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.056727424,0.3699093,0.41916212,0.15420114
−4 +  ( −3 )=,−7,−1,1,7,A,False,0.08878271,0.74336857,0.05384944,0.11399926
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.074512914,0.62388897,0.17874719,0.12285102
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,True,0.074125186,0.7969208,0.08399483,0.044959195
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.12877116,0.57711226,0.12877116,0.16534543
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.13210543,0.35909978,0.35909978,0.14969505
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.06984103,0.58477175,0.101618096,0.24376912
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,False,0.23773733,0.3919626,0.18515001,0.18515001
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,False,0.013034649,0.48912162,0.06619541,0.4316483
