0,1,2,3,4,5,llama2_7B_alpacacode_alpaca_combine_52k_52000_correct,llama2_7B_alpacacode_alpaca_combine_52k_52000_choiceA_probs,llama2_7B_alpacacode_alpaca_combine_52k_52000_choiceB_probs,llama2_7B_alpacacode_alpaca_combine_52k_52000_choiceC_probs,llama2_7B_alpacacode_alpaca_combine_52k_52000_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.25337896,0.0822601,0.05653649,0.6078245
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,True,0.26309052,0.096785605,0.6311214,0.009002463
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.22381338,0.3690059,0.28738207,0.11979867
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.6283616,0.12373173,0.23116131,0.01674527
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.15591271,0.023909988,0.12142494,0.6987523
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.6493938,0.14489935,0.16419247,0.041514356
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.7977294,0.17799748,0.011378998,0.012894094
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.14626703,0.032636587,0.74280524,0.078291096
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.89506143,0.044562485,0.039326254,0.021049827
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.53496796,0.092963494,0.25270095,0.11936749
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.4065059,0.3587402,0.13197315,0.10278079
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.15022086,0.13256943,0.5243223,0.1928874
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,True,0.34600583,0.30534908,0.18520358,0.16344157
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.15297869,0.6856029,0.10514061,0.056277715
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,True,0.22700894,0.10723143,0.37427446,0.29148525
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,True,0.03574839,0.7180256,0.20571779,0.040508233
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.15655509,0.027205193,0.7950523,0.021187425
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,False,0.8548362,0.025813818,0.029250886,0.090099074
