0,1,2,3,4,5,llama_7B_ga_alpacafollowturn_20000/ckp7500_correct,llama_7B_ga_alpacafollowturn_20000/ckp7500_choiceA_probs,llama_7B_ga_alpacafollowturn_20000/ckp7500_choiceB_probs,llama_7B_ga_alpacafollowturn_20000/ckp7500_choiceC_probs,llama_7B_ga_alpacafollowturn_20000/ckp7500_choiceD_probs
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C,True,0.06528473,0.33154318,0.42570987,0.17746228
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B,False,0.11017012,0.29947343,0.20582488,0.3845315
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",52%,62%,72%,82%,C,False,0.03755825,0.45755318,0.35634276,0.14854577
Which of the following countries generated the most total energy from solar sources in 2019?,China,United States,Germany,Japan,A,False,0.007871326,0.15809982,0.031131698,0.8028971
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",by 5 fold,by 10 fold,by 15 fold,by 20 fold,C,False,0.015849711,0.19308901,0.1171144,0.67394686
What is the biggest cause of death in children under five years old (as of 2017)?,Lower respiratory infections,Preterm birth complications,Diarrheal diseases,Malaria,A,False,0.09573572,0.1578415,0.26023668,0.4861861
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",10%,20%,30%,40%,C,False,0.01269446,0.37098652,0.2889246,0.32739446
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,29%,49%,69%,89%,C,True,0.029833447,0.22044101,0.46667364,0.28305188
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",18%,38%,58%,78%,C,True,0.0148642175,0.33830804,0.38335323,0.26347458
"As of 2017, what fraction of the population in India used the internet in the past three months?",11%,26%,41%,56%,B,False,0.017099736,0.20831743,0.56626546,0.20831743
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",23%,38%,53%,68%,D,False,0.024148215,0.33335584,0.48502988,0.15746614
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",5%,10%,15%,25%,B,False,0.030641666,0.19980878,0.54313654,0.22641298
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,True,0.01190309,0.19820425,0.4195984,0.37029427
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,False,0.006507016,0.012156706,0.01560952,0.9657268
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,False,0.024755139,0.23487023,0.43879533,0.30157933
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,False,0.044188328,0.32651004,0.47506928,0.15423241
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,False,0.05161594,0.5549236,0.2970292,0.09643126
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,True,0.03787332,0.24696507,0.52282506,0.19233659
