0,1,2,3,4,5,llama_7B_ga_alpacafollowturn_20000/ckp7500_correct,llama_7B_ga_alpacafollowturn_20000/ckp7500_choiceA_probs,llama_7B_ga_alpacafollowturn_20000/ckp7500_choiceB_probs,llama_7B_ga_alpacafollowturn_20000/ckp7500_choiceC_probs,llama_7B_ga_alpacafollowturn_20000/ckp7500_choiceD_probs
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,7 N,5 N,10 N,12 N,A,False,0.12913413,0.35102296,0.4507224,0.06912052
A completely submerged object always displaces its own,weight of fluid.,volume of fluid.,density of fluid.,All of these.,B,False,0.060304575,0.34702885,0.087742634,0.504924
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",totally internally reflects,passes into the air above,is absorbed,None of these,B,True,0.024608305,0.56008244,0.18183215,0.23347709
"According to four-dimensional geometry, the angles of a triangle add to 180°",always.,sometimes.,never.,on planet Earth only.,B,True,0.23012061,0.33482352,0.29548073,0.1395752
A voltage will be induced in a wire loop when the magnetic field within that loop,changes,aligns with the electric field,is at right angles to the electric field,converts to magnetic energy,A,False,0.20122956,0.5469986,0.15671773,0.095054105
"Among these colors, the one that has the most energy per photon is",red,yellow-green,blue,violet,D,False,0.40464,0.31513393,0.14885874,0.13136737
"According to general relativity,",mass distorts spacetime.,gravity affects clocks.,light can’t escape from a black hole.,All of these.,D,True,0.017635573,0.21484526,0.017635573,0.7498836
A step-up transformer in an electric circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.11582178,0.5881915,0.21638358,0.07960306
Spectral lines of the elements are,chaotic,ordered,positioned by amplitude,in phase,B,True,0.33731064,0.49078408,0.096641116,0.07526418
A wave transfers,amplitude,wavelength,frequency,energy,D,False,0.5117504,0.35172057,0.047600206,0.088928886
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",the same,opposite,Either of these,Need more information,B,True,0.10558379,0.6884928,0.19725649,0.008666845
The surface of planet Earth loses energy to outer space due mostly to,conduction,convection,radiation,radioactivity,C,True,0.13821225,0.25821447,0.37569985,0.22787347
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is","half, 1 A",2 A,Depends on which lamp is closer to the battery,Not enough information to say,B,True,0.26174545,0.7114979,0.024346119,0.0024105923
"As a blinking light source approaching you gains speed, you see the frequency of flashes",increase.,decrease.,remain unchanged.,None of these.,A,False,0.16811973,0.5867955,0.21587001,0.029214827
In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is,2mg,mg,mg/2,mg/4,B,True,0.0757482,0.36137444,0.2814387,0.2814387
Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is,less.,equal.,greater.,none because it sinks.,A,False,0.044555917,0.78977257,0.12111555,0.044555917
When you look at the red petals of a rose the color light you're seeing is,red.,green.,white minus red.,a mixture of green and yellow.,A,True,0.42684412,0.3766886,0.07417439,0.12229289
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,True,0.03325623,0.58948076,0.13153094,0.24573213
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,False,0.21140653,0.5746625,0.06863365,0.14529744
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,False,0.14639232,0.45092008,0.12919077,0.27349687
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,False,0.024177514,0.22938988,0.039861985,0.70657057
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,False,0.48866528,0.29639047,0.07493925,0.14000495
