0,1,2,3,4,5,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptvicuna_correct,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptvicuna_choiceA_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptvicuna_choiceB_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptvicuna_choiceC_probs,alpacacode_llama2_7B_sharegpt_qy_vic_2000_gpt35_Tptvicuna_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.64302456,0.16258207,0.06777429,0.12661904
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.62388897,0.17874719,0.12285102,0.074512914
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.6831232,0.1524254,0.07200065,0.09245066
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.55308247,0.33546147,0.06605628,0.045399774
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.3376788,0.15950817,0.20481254,0.29800048
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.6839964,0.15262023,0.08169172,0.08169172
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.64379346,0.18444993,0.059882123,0.11187453
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.6195429,0.10766041,0.2279171,0.044879537
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.8945907,0.0832099,0.0144597115,0.007739726
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.49501294,0.23382755,0.11045232,0.16070718
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.57301515,0.2706732,0.068436906,0.087874725
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.18907839,0.51396835,0.24278145,0.054171864
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,True,0.66012937,0.18913023,0.089338794,0.0614016
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,True,0.5246736,0.28083754,0.103314355,0.091174595
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.69345945,0.10634545,0.09384953,0.10634545
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,False,0.6831232,0.1524254,0.09245066,0.07200065
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.65892017,0.1887838,0.12974907,0.022547008
