0,1,2,3,4,5,llama_7B_ds_alpacafollowturn_20000/epoch2_correct,llama_7B_ds_alpacafollowturn_20000/epoch2_choiceA_probs,llama_7B_ds_alpacafollowturn_20000/epoch2_choiceB_probs,llama_7B_ds_alpacafollowturn_20000/epoch2_choiceC_probs,llama_7B_ds_alpacafollowturn_20000/epoch2_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.014142351,0.32187843,0.2506792,0.4133001
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.12359227,0.4313794,0.33595863,0.109069794
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.13511355,0.17348923,0.3672767,0.32412055
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.039692268,0.37658975,0.4267321,0.15698597
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.02486417,0.08678449,0.38894108,0.49941024
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,True,0.09415528,0.32863423,0.4219747,0.15523581
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.06093435,0.8411727,0.06093435,0.03695855
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.05409068,0.12975678,0.74669874,0.069453806
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.1395752,0.33482352,0.29548073,0.23012061
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.12164413,0.6177599,0.17699118,0.08360471
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.027332814,0.48448575,0.25932655,0.22885485
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.055893857,0.53030616,0.36447376,0.04932616
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.06890868,0.2405149,0.5769653,0.1136112
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.0713279,0.6767403,0.17110674,0.080825105
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.0854814,0.5574087,0.2983594,0.058750443
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,True,0.09750336,0.4369797,0.34032014,0.12519678
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,True,0.09421856,0.5421904,0.2902136,0.07337749
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,False,0.044879537,0.2279171,0.10766041,0.6195429
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.115386136,0.66400135,0.08986281,0.13074961
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.087043665,0.4420442,0.34426436,0.12664779
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,True,0.052817814,0.23671302,0.44223812,0.26823097
