0,1,2,3,4,5,llama_7B_alpaca_20000/ckp29k_correct,llama_7B_alpaca_20000/ckp29k_choiceA_probs,llama_7B_alpaca_20000/ckp29k_choiceB_probs,llama_7B_alpaca_20000/ckp29k_choiceC_probs,llama_7B_alpaca_20000/ckp29k_choiceD_probs
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C,False,0.9464996,0.036699772,0.0041176,0.012683101
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B,False,0.93107957,0.03185979,0.005200968,0.03185979
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",52%,62%,72%,82%,C,False,0.94847804,0.04722194,0.002351042,0.0019490822
Which of the following countries generated the most total energy from solar sources in 2019?,China,United States,Germany,Japan,A,True,0.74097186,0.212292,0.01974623,0.0269899
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",by 5 fold,by 10 fold,by 15 fold,by 20 fold,C,False,0.7605146,0.14975421,0.009573466,0.080157645
What is the biggest cause of death in children under five years old (as of 2017)?,Lower respiratory infections,Preterm birth complications,Diarrheal diseases,Malaria,A,True,0.99563146,0.00066423265,0.00090789836,0.0027965237
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",10%,20%,30%,40%,C,False,0.9439588,0.036601257,0.0059749903,0.0134648485
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,29%,49%,69%,89%,C,False,0.88298386,0.09306581,0.0031845372,0.02076579
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",18%,38%,58%,78%,C,False,0.7869462,0.17559144,0.0049811453,0.032481145
"As of 2017, what fraction of the population in India used the internet in the past three months?",11%,26%,41%,56%,B,False,0.9014084,0.065297805,0.006073642,0.027220175
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",23%,38%,53%,68%,D,False,0.8614409,0.10288445,0.0022730133,0.033401687
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",5%,10%,15%,25%,B,False,0.7712097,0.15186019,0.00519637,0.07173368
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,False,0.92501676,0.052185874,0.005855093,0.016942274
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,True,0.9814808,0.0058360985,0.0017799094,0.010903266
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,False,0.9126583,0.05834429,0.006149443,0.022847952
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,False,0.90814453,0.06578577,0.008363722,0.017706
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,True,0.85915667,0.13175595,0.0051087323,0.0039786845
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,False,0.8985978,0.094711505,0.0034498663,0.0032408496
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,About $3k,About $8k,About $15k,About $30k,C,False,0.8853054,0.05659568,0.008153381,0.04994551
"In 2016, about how many people in the United States were homeless?","55,000","550,000","5,500,000","55,000,000",B,False,0.7311678,0.0989528,0.006733822,0.16314559
In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,25%,45%,65%,85%,A,True,0.93283266,0.05262682,0.0020405632,0.012499964
"As of 2013, share of people in the Ethiopia who think political parties are corrupt is",24%,44%,64%,84%,A,True,0.85130733,0.07918392,0.007840269,0.0616685
