0,1,2,3,4,5,llama_7B_ga_alpacagpt4_20000/ckp5000_correct,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceA_probs,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceB_probs,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceC_probs,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceD_probs
In a Robertsonian translocation fusion occurs at the:,telomeres.,centromeres.,histones.,ends of the long arms.,B,False,0.45495525,0.13875352,0.13034686,0.27594432
Zinc finger proteins and helix-turn-helix proteins are,types of DNA-binding proteins,involved in the control of translation,components of ribosomes,part of the hemoglobin in blood cells,A,True,0.4078864,0.12439832,0.15005302,0.31766224
"If the frequency of males affected with an X-linked recessive condition in a human population is .10 (one in ten), what will be the expected frequency of affected females?",0.01,0.001,0.02,0.0001,A,False,0.24190281,0.22724666,0.15618418,0.3746664
In DNA adenine normally pairs with:,cytosine.,guanine.,thymine.,uracil.,C,False,0.5576165,0.12442105,0.23244913,0.08551326
The pattern of inheritance shown by malignant hyperthermia (hyperpyrexia) is:,autosomal dominant.,autosomal recessive.,X-linked dominant.,X-linked recessive.,A,False,0.27607712,0.16744925,0.24363722,0.31283638
Mapping of human chromosomes:,has been restricted to the sex chromosomes because of small family sizes,proceeded much more successfully as large numbers of DNA markers became available.,has determined that the number of linkage groups is about twice the number of chromosomes,has demonstrated that almost all of the DNA is involved in coding for genes,B,False,0.13361832,0.22029938,0.28287,0.36321226
Intergenerational transmission to offspring can occur as a result of parental exposures to ______.,war,natural disasters,hunger,all of these,D,True,0.18607986,0.11286314,0.12789069,0.5731663
Asp235Phe in a molecular report indicates that:,asparagine has been replaced by phenylalanine.,phenylalanine has been replaced by asparagine.,aspartic acid has been replaced by phenylalanine.,phenylalanine has been replaced by aspartic acid.,C,True,0.09359408,0.21091752,0.3477442,0.3477442
The risk of abnormality in the child of a mother with untreated phenylketonuria is:,1%,10%,25%,Almost 100%,D,True,0.12919076,0.1463923,0.27349684,0.45092005
Exon skipping is associated with:,nonsense mutations.,regulatory mutations.,RNA processing mutations.,silent mutations.,C,False,0.26407126,0.13278335,0.26407126,0.3390742
