0,1,2,3,4,5,llama_7B_ga_alpacagpt4_20000/ckp5000_correct,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceA_probs,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceB_probs,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceC_probs,llama_7B_ga_alpacagpt4_20000/ckp5000_choiceD_probs
Which common public relations tactic involves sending journalists on visits to appropriate locations?,Media release,Media tour,Press room,Promotional days/weeks,B,False,0.2295013,0.13919957,0.20253418,0.42876488
"You are the vice president of public relations for a corporation that produces a well-known brand of food products. In the Albany, New York, market, one of your products has recently been found to have some contamination. While apparently not fatal, it has given a large number of consumers severe stomach cramps and other intestinal problems. The cause has been traced back to your product, which is sold throughout the nation. Your CEO wants to know what you would advise to keep the situation from becoming a public relations disaster. What should you recommend?",Quickly investigate to make certain your product is definitely the cause of the illness.,Stop all sales of the product throughout the nation and issue a recall for that product.,"Stop sales of the product in the Albany, New York, market and issue a recall for that product.","Issue a press release to the Albany, New York, market explaining how to treat the symptoms.",B,False,0.06920384,0.17671819,0.33015308,0.42392492
"In public relations, ________ deals with an organization's ability to satisfy and create a positive experience for its consumers.",community relations,consumer relations,employee relations,public issues,B,False,0.49537373,0.09754487,0.14192696,0.26515445
In what year did the BBC start broadcasting radio?,1917,1922,1925,1927,B,False,0.2918031,0.17698753,0.20055315,0.33065623
________ advertising campaigns are focused on gathering support for a particular message or cause.,Product-oriented,Person-oriented,Idea-oriented,Message-oriented,C,False,0.1600128,0.1412108,0.2638165,0.43495986
Why should a successful public relations counselor continually review present and future realities for an organization?,to develop a vision statement,to interpret trends for management,to interpret the organization's business plan,to consider the role public relations might play,B,False,0.13151324,0.13151324,0.21682866,0.52014494
Which of these definitions best describes the 'spiral of silence'?,When victims of abuse remain silent about the abuse,When people hide their opinions if they do not agree with the majority,When people hide their opinions if they are in disagreement with their close peers or family members,When public relations uses opinion poll results to generate support for a particular issue,A,False,0.08673801,0.11137381,0.3027454,0.4991428
"What two elements do the planning models of Hendrix (2002), Kendall (1999), Merston (1963) and Parkinson and Ekachai (2006) have in common?",Research and evaluation,Strategy and evaluation,Strategy and implementation,Objectives and implementation,A,False,0.23516482,0.059458982,0.20753223,0.49784395
At which stage in the planning process are the objectives decided on?,Defining the program,Planning the program,Taking action and implementing ideas,Evaluation of the program,B,False,0.16261171,0.14350434,0.30379868,0.39008522
Which of the following is NOT one of the four categories of persuasive crisis communication strategies identified by W. Timothy Coombs?,ingratiation,downplaying,distancing,nonexistence,B,False,0.16508001,0.08300744,0.17572676,0.5761858
How much has the number of practitioners working in consultancies in the UK grown since 25 years ago?,It hasn't,Doubled,Tripled,Quadrupled,C,False,0.24043445,0.18725054,0.1759056,0.3964094
Which statement is NOT true of both issues management and crisis management?,They both require research monitoring.,They both deal with acute risks.,New organizational practices are developed as a result of each.,Both have the potential to damage an organisation's reputation.,B,False,0.08791451,0.12791486,0.21089596,0.5732746
In what year did the BBC start broadcasting radio?,1917,1922,1925,1927,B,False,0.2918031,0.17698753,0.20055315,0.33065623
How many regional newspapers are there in the UK?,270,600,"2,800","5,200",C,False,0.19593963,0.11884339,0.15259793,0.5326191
