0,1,2,3,4,5,llama_7B_alpacalong_20000_2/ckp20k_correct,llama_7B_alpacalong_20000_2/ckp20k_choiceA_probs,llama_7B_alpacalong_20000_2/ckp20k_choiceB_probs,llama_7B_alpacalong_20000_2/ckp20k_choiceC_probs,llama_7B_alpacalong_20000_2/ckp20k_choiceD_probs
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C,False,0.46683857,0.11803527,0.19460726,0.22051892
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B,False,0.5476904,0.13847782,0.15691593,0.15691593
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",52%,62%,72%,82%,C,False,0.78038585,0.10561374,0.0932038,0.020796578
Which of the following countries generated the most total energy from solar sources in 2019?,China,United States,Germany,Japan,A,True,0.66662204,0.21642049,0.102229804,0.0147276
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",by 5 fold,by 10 fold,by 15 fold,by 20 fold,C,False,0.49708933,0.23480837,0.14241847,0.12568386
What is the biggest cause of death in children under five years old (as of 2017)?,Lower respiratory infections,Preterm birth complications,Diarrheal diseases,Malaria,A,False,0.39384246,0.047037773,0.44628197,0.112837754
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",10%,20%,30%,40%,C,False,0.31267965,0.042316586,0.24351515,0.4014886
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,29%,49%,69%,89%,C,False,0.28661776,0.10544079,0.13538864,0.4725528
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",18%,38%,58%,78%,C,False,0.39845854,0.24167733,0.2132795,0.1465847
"As of 2017, what fraction of the population in India used the internet in the past three months?",11%,26%,41%,56%,B,False,0.49708933,0.12568386,0.14241847,0.23480837
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",23%,38%,53%,68%,D,False,0.6256301,0.2955267,0.051354844,0.027488267
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",5%,10%,15%,25%,B,False,0.42284688,0.0943499,0.2564696,0.22633363
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,False,0.22777916,0.06525982,0.33141673,0.37554434
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,False,0.28264958,0.11782587,0.13351421,0.46601036
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,False,0.4944954,0.18191469,0.18191469,0.14167531
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,False,0.39855638,0.11418832,0.27392355,0.21333186
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,True,0.7565377,0.19128267,0.029334148,0.022845458
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,False,0.5327251,0.09257374,0.22207285,0.1526283
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,About $3k,About $8k,About $15k,About $30k,C,False,0.64633787,0.09911913,0.12727147,0.12727147
