0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_Tptllama2chat_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_Tptllama2chat_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_Tptllama2chat_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_Tptllama2chat_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_Tptllama2chat_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,True,0.0740236,0.0740236,0.42597637,0.42597637
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,True,0.0052398234,0.08196463,0.77765876,0.13513683
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.009852893,0.038968947,0.88692915,0.064248934
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.008733841,0.05025978,0.7861953,0.15481102
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.0072193253,0.017318262,0.73639125,0.23907124
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,True,0.010592181,0.100495815,0.84144115,0.04747086
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,True,0.11000358,0.07560428,0.6330269,0.18136525
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.0014639824,0.0018797907,0.97375566,0.022900539
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.030060777,0.68418014,0.2516958,0.03406332
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.0069854395,0.6288092,0.33657733,0.027627949
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,True,0.02546988,0.18819839,0.74433905,0.041992735
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.0010950234,0.017129049,0.93521434,0.04656158
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.004935489,0.16344096,0.73249155,0.09913195
