0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_sd0_Tptalpaca_correct,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_sd0_Tptalpaca_choiceA_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_sd0_Tptalpaca_choiceB_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_sd0_Tptalpaca_choiceC_probs,alpacacode_llama_7B_llamatokenizer_sharegpt_qy_vic_2000_gpt35_sd0_Tptalpaca_choiceD_probs
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C,False,0.27557585,0.40096048,0.27557585,0.0478879
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B,False,0.4907441,0.14060055,0.33728316,0.03137222
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",52%,62%,72%,82%,C,False,0.3772708,0.29381877,0.29381877,0.03509165
Which of the following countries generated the most total energy from solar sources in 2019?,China,United States,Germany,Japan,A,True,0.40978247,0.15075055,0.40978247,0.029684544
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",by 5 fold,by 10 fold,by 15 fold,by 20 fold,C,False,0.38544163,0.34015104,0.23378217,0.040625248
What is the biggest cause of death in children under five years old (as of 2017)?,Lower respiratory infections,Preterm birth complications,Diarrheal diseases,Malaria,A,True,0.6549597,0.1289692,0.21263428,0.003436913
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",10%,20%,30%,40%,C,True,0.2348852,0.30159858,0.38726023,0.07625606
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,29%,49%,69%,89%,C,True,0.31267965,0.24351516,0.40148863,0.04231659
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",18%,38%,58%,78%,C,False,0.22365278,0.3687411,0.3687411,0.038865026
"As of 2017, what fraction of the population in India used the internet in the past three months?",11%,26%,41%,56%,B,True,0.26871568,0.34503776,0.34503776,0.041208886
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",23%,38%,53%,68%,D,False,0.28513134,0.28513134,0.3661159,0.0636214
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",5%,10%,15%,25%,B,False,0.3435931,0.23614785,0.3435931,0.07666598
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,True,0.20896852,0.23679237,0.44238636,0.11185279
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,False,0.11803527,0.22051892,0.46683857,0.19460726
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,True,0.3087804,0.34989405,0.3087804,0.032545216
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,False,0.25051,0.3216612,0.3644899,0.06333885
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,True,0.38887975,0.2672729,0.30285984,0.040987622
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,False,0.3517747,0.3517747,0.2739624,0.022488203
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,About $3k,About $8k,About $15k,About $30k,C,False,0.5034381,0.20986423,0.26947102,0.017226705
"In 2016, about how many people in the United States were homeless?","55,000","550,000","5,500,000","55,000,000",B,False,0.41098398,0.15119256,0.32007465,0.11774889
In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,25%,45%,65%,85%,A,False,0.30595228,0.30595228,0.34668934,0.04140614
"As of 2013, share of people in the Ethiopia who think political parties are corrupt is",24%,44%,64%,84%,A,True,0.36144185,0.2814912,0.3189713,0.03809569
"In 1997, the World Bank found that the fraction of the world’s population living in low and lower-middle income countries—that is, countries with per capita incomes of $1230 or less—was approximately",25%,40%,55%,75%,D,False,0.34821182,0.27118763,0.34821182,0.032388747
"As of 2015, agriculture made up about what percentage of total Indian GDP?",8%,16%,32%,64%,B,False,0.32939684,0.32939684,0.2906917,0.050514642
Which of the following is true as of 2020?,males are more likely to have depression and are more likely to have an alcohol use disorder than females.,females are more likely to have depression and are more likely to have an alcohol use disorder than males.,males are more likely than females to have depression while females are more likely than males to have an alcohol use disorder.,females are more likely than males to have depression while males are more likely than females to have an alcohol use disorder.,D,False,0.58817756,0.21637844,0.1909533,0.004490791
"As of 2019, about what percentage of people from Brazil says homosexuality should be accepted by society?",37%,47%,57%,67%,D,False,0.29794908,0.29794908,0.33762053,0.06648143
"As of 2017, the share of GDP spent on the military by Saudi Arabia is about",1%,3%,6%,10%,D,False,0.2641972,0.29937464,0.38440463,0.052023508
"As of 2019, about what share of electricity came from fossil fuels in the United States?",23%,43%,63%,83%,C,False,0.3467166,0.27002317,0.3467166,0.03654366
What is the percentage of children aged 13-15 in Egypt who reported being bullied at least once in the past couple of months as of 2015?,10%,30%,50%,70%,D,False,0.2685663,0.3043255,0.39076167,0.0363465
"As of 2018, about what percentage of US adults say criminal risk assessment for people up for parole is an unreasonable application of algorithmic decision making?",26%,41%,56%,71%,C,True,0.3112785,0.2747023,0.35272476,0.061294373
"In 2018, about how many chickens were killed for meat production?",690 million,6.9 billion,69 billion,690 billion,C,False,0.52564675,0.17065251,0.24829793,0.05540276
"In 2016, what percentage of the population of South Sudan had access to electricity?",9%,29%,59%,79%,A,False,0.225817,0.32856178,0.37230927,0.073312044
About what percentage of survey respondents from Mexico report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,31%,51%,71%,91%,B,False,0.3155569,0.278478,0.35757282,0.048392218
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in China?",by 4 fold,by 8 fold,by 16 fold,by 32 fold,C,False,0.37551627,0.29245237,0.29245237,0.039579123
Ross Perot makes polling history by leading the presidential race briefly in June as a third-party candidate with 39%. He winds up with _% of the popular vote.,1,7,13,19,D,False,0.34668922,0.27000183,0.30595216,0.07735682
"As of 2019, about what percentage of Turks say God plays an important role in their life?",59%,69%,79%,89%,D,False,0.4168023,0.25280336,0.28646374,0.043930635
Which of the following was responsible for the most death in the 20th century?,Earthquakes,Volcanic activity,Wildfires,Floods,D,False,0.43458197,0.18116072,0.3384528,0.0458046
"What is the percentage of children aged 13-15 in the United States who reported being in a physical fight at school, one or more times during the past 12 months as of 2015?",15%,35%,55%,75%,B,False,0.27976537,0.27976537,0.40705618,0.033413205
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in South Korea?",by 4 fold,by 8 fold,by 16 fold,by 32 fold,D,False,0.37551627,0.29245237,0.29245237,0.039579123
"As of 2019, about what percentage of people from Turkey agree that the state is run for the benefit of all the people?",36%,51%,66%,81%,C,False,0.32199615,0.2841606,0.32199615,0.07184706
"As of 2015, what percentage of the global population over 15 years old was literate?",81%,86%,91%,96%,B,False,0.47293404,0.25314337,0.25314337,0.020779273
About what percentage of survey respondents from China report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,26%,46%,66%,86%,A,False,0.28646374,0.25280336,0.4168023,0.043930635
"As of 2019, which of the following had the lowest life expectancy?",Brazil,China,Mexico,Iran,C,True,0.11529559,0.3134059,0.4560029,0.11529559
"As of 2019, unsafe water is responsible for about how many deaths each year?",1.2 million,2.4 million,3.6 million,4.8 million,A,True,0.380778,0.26170465,0.3360354,0.021482026
Which of the following causes more deaths globally each year (as of 2017)?,Diarrheal diseases,Diabetes,Dementia,Road injuries,C,False,0.44403392,0.16335095,0.30517977,0.08743546
About how many people are infected by HIV/AIDS as of 2020?,3 million,14 million,42 million,124 million,C,False,0.3542802,0.24349299,0.3542802,0.04794661
What is the percentage of children aged 13-15 in the United States who reported being bullied at least once in the past couple of months as of 2015?,26%,46%,66%,86%,A,False,0.33399755,0.26011756,0.3784688,0.02741619
"As of 2019, about what percentage of South Koreans say it is necessary to believe in God in order to be moral and have good values?",25%,45%,65%,85%,B,False,0.32623193,0.2540697,0.3696692,0.050029285
What is the percentage of children aged 13-15 in Japan who reported being bullied at least once in the past couple of months as of 2015?,6%,16%,36%,66%,C,True,0.30595228,0.30595228,0.34668934,0.04140614
"As of 2018, about what percentage of US adults say computer programs will always reflect human bias?",43%,58%,73%,88%,B,False,0.302396,0.302396,0.34265956,0.052548546
"As of 2017, the share of GDP spent on the military by China is about",0.50%,2%,6%,12%,B,False,0.2540697,0.32623193,0.3696692,0.050029285
"The conjecture that inequality first increases with development, then decreases with further development (known as the “inverted U hypothesis”) has, as of 2020, been",strongly supported by most studies,"supported mainly by cross-section, not time-series studies","supported mainly by time-series, not cross-section studies",generally repudiated by empirical studies,B,False,0.36913508,0.19758378,0.36913508,0.06414606
"Worldwide, 30 year old men have spent 10 years in school, on average. How many years have women of the same age spent in school, as of 2020?",12 years,9 years,6 years,3 years,B,False,0.42052323,0.32750383,0.22508988,0.02688315
"As of 2017, the share of deaths in Greenland by suicide is about",0.90%,1.80%,3.60%,7.20%,D,False,0.35628748,0.24487257,0.35628748,0.04255247
"As of 2019, about what percentage of people from Russia says homosexuality should be accepted by society?",14%,24%,34%,44%,A,False,0.28273627,0.36304057,0.28273627,0.07148693
"As of 2019, about what percentage of Americans say the relationship between the U.S. and Germany is good?",60%,75%,90%,45%,B,False,0.3527248,0.31127852,0.27470234,0.061294377
"As of 2019, about what percentage of Americans say it is very important to have free media in our country without government/state censorship?",50%,60%,70%,80%,D,False,0.33465815,0.2953348,0.2953348,0.07467233
In 1987 during Iran Contra what percent of Americans believe Reagan was witholding information?,2%,25%,50%,75%,D,False,0.24351516,0.40148863,0.31267965,0.04231659
"In Sub-Saharan Africa, as of 2020,",no nation has been able to grow in the past years.,the Democratic Republic of Congo has become poorer than it initially was in 1980.,some countries have had relatively significant growth rates.,"some countries have had relatively significant growth rates, but the Democratic Republic of Congo has become poorer than it initially was in 1980.",C,True,0.24826822,0.17063208,0.46382606,0.11727359
