0,1,2,3,4,5,llama_7B_ga_alpacafirstturn_20000/ckp5000_correct,llama_7B_ga_alpacafirstturn_20000/ckp5000_choiceA_probs,llama_7B_ga_alpacafirstturn_20000/ckp5000_choiceB_probs,llama_7B_ga_alpacafirstturn_20000/ckp5000_choiceC_probs,llama_7B_ga_alpacafirstturn_20000/ckp5000_choiceD_probs
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,7 N,5 N,10 N,12 N,A,False,0.09959039,0.50576174,0.34760463,0.04704317
A completely submerged object always displaces its own,weight of fluid.,volume of fluid.,density of fluid.,All of these.,B,True,0.11084205,0.72278094,0.1256005,0.04077651
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",totally internally reflects,passes into the air above,is absorbed,None of these,B,True,0.060284305,0.7344132,0.16386974,0.041432757
"According to four-dimensional geometry, the angles of a triangle add to 180°",always.,sometimes.,never.,on planet Earth only.,B,True,0.11790803,0.5284271,0.24961129,0.104053475
A voltage will be induced in a wire loop when the magnetic field within that loop,changes,aligns with the electric field,is at right angles to the electric field,converts to magnetic energy,A,False,0.07274983,0.60912687,0.25392184,0.0642015
"Among these colors, the one that has the most energy per photon is",red,yellow-green,blue,violet,D,False,0.13291317,0.59567547,0.24831447,0.023096845
"According to general relativity,",mass distorts spacetime.,gravity affects clocks.,light can’t escape from a black hole.,All of these.,D,False,0.05704008,0.47759074,0.28967342,0.17569582
A step-up transformer in an electric circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.06275874,0.59543836,0.3187152,0.02308765
Spectral lines of the elements are,chaotic,ordered,positioned by amplitude,in phase,B,True,0.12568395,0.56327635,0.23480852,0.07623117
A wave transfers,amplitude,wavelength,frequency,energy,D,False,0.1970614,0.53566843,0.22329982,0.043970343
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",the same,opposite,Either of these,Need more information,B,True,0.15489216,0.6126104,0.17551583,0.056981646
The surface of planet Earth loses energy to outer space due mostly to,conduction,convection,radiation,radioactivity,C,False,0.111373805,0.49914274,0.30274537,0.086738005
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is","half, 1 A",2 A,Depends on which lamp is closer to the battery,Not enough information to say,B,True,0.100022666,0.7390731,0.12843165,0.032472607
"As a blinking light source approaching you gains speed, you see the frequency of flashes",increase.,decrease.,remain unchanged.,None of these.,A,False,0.09761481,0.6365285,0.23416576,0.031690888
In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is,2mg,mg,mg/2,mg/4,B,True,0.07572448,0.49378562,0.3845606,0.04592922
Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is,less.,equal.,greater.,none because it sinks.,A,False,0.12187368,0.5461999,0.29235977,0.03956659
When you look at the red petals of a rose the color light you're seeing is,red.,green.,white minus red.,a mixture of green and yellow.,A,False,0.1638856,0.5048032,0.3061786,0.02513267
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,True,0.06676423,0.6334414,0.23303007,0.06676423
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,False,0.21811542,0.6718428,0.103030436,0.0070113093
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,False,0.03442823,0.47526705,0.37013835,0.12016633
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,False,0.11341173,0.65263945,0.14562355,0.08832514
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,False,0.1192838,0.6864309,0.17355691,0.020728417
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.11957029,0.68807954,0.1535313,0.03881879
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,False,0.15591271,0.6987523,0.12142494,0.023909988
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,True,0.057010096,0.4212508,0.47733968,0.044399507
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,False,0.13611178,0.6912327,0.15423486,0.018420726
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,False,0.02559863,0.5473228,0.33196807,0.095110446
