0,1,2,3,4,5,llama2_7B_ds2_sharegpt_xc_52000/epoch2_correct,llama2_7B_ds2_sharegpt_xc_52000/epoch2_choiceA_probs,llama2_7B_ds2_sharegpt_xc_52000/epoch2_choiceB_probs,llama2_7B_ds2_sharegpt_xc_52000/epoch2_choiceC_probs,llama2_7B_ds2_sharegpt_xc_52000/epoch2_choiceD_probs
What size of cannula would you use in a patient who needed a rapid blood transfusion (as of 2020 medical knowledge)?,18 gauge.,20 gauge.,22 gauge.,24 gauge.,A,True,0.72587115,0.16196375,0.05958313,0.052581932
The key attribute in successful marathon running is:,strength.,power.,stride length.,stamina.,D,True,0.08817463,0.23968351,0.1647319,0.50741
Which of the following is the commonest cause of dementia in the UK?,Alzheimer's disease.,Cerebrovascular (stroke) disease.,Lewy body dementia.,HIV infection.,A,True,0.9844698,0.010936471,0.0024402568,0.0021535188
Which of the following is NOT a symptom of anaphylaxis?,Stridor.,Bradycardia.,Severe wheeze.,Rash.,B,False,0.25145122,0.13459215,0.08163427,0.5323223
In what situation are closed pouches applied?,The patient has a semi-formed or liquid output.,The patient has a colostomy.,In the immediate post-operative period.,The patient has a urostomy.,B,True,0.41600472,0.4713951,0.05630012,0.05630012
With an increasing number of sprints the:,anaerobic contribution progressively increases.,pH of the muscle falls below 6.0.,blood glucose concentration falls below 3 mmol/L.,relative contribution of aerobic metabolism increases.,D,False,0.717314,0.09707789,0.075604334,0.11000367
Which of the following is true in diplopia?,Diplopia can never occur if one eye is covered,The outer image is always the false image,A fourth nerve palsy occurs when the patient looks upwards,A sixth nerve palsy causes a divergent squint,B,False,0.20902108,0.1267777,0.5014155,0.16278577
Sodium bicarbonate ingestion improves middle distance running performance by:,elevating the pH and buffering capacity of the extracellular fluid allowing a faster efflux of hydrogen ions from muscle.,reducing the pH and buffering capacity of the extracellular fluid allowing a faster efflux of hydrogen ions from muscle.,elevating the pH and buffering capacity of the extracellular fluid allowing a faster influx of hydrogen ions into muscle.,elevating the pre-exercise muscle pH.,A,True,0.9789202,0.015822772,0.0031156887,0.0021413793
Codons are composed of:,triplet sequences of nucleotide bases in mRNA or DNA .,quadruplet sequences of nucleotide bases in mRNA or DNA.,triplet sequences of amino acids in polypeptide chains.,triplet sequences of deoxyribose sugars in DNA.,A,True,0.9951266,0.0024666723,0.0019210463,0.00048571656
Fatty acids are transported into the mitochondria bound to:,thiokinase.,coenzyme A (CoA).,acetyl-CoA.,carnitine.,D,False,0.033201598,0.6668719,0.16861162,0.13131486
Which of the answers below best indicates the compatible blood types that can be given to a person with a blood group B (rhesus negative)?,"Blood type AB (rhesus negative), blood type B, and blood type O (rhesus negative).",Blood type B (rhesus positive) and blood type O (rhesus positive).,Blood type B (rhesus negative) and blood type O (rhesus negative).,Blood type B (rhesus negative) only.,C,False,0.74336857,0.08878271,0.11399926,0.05384944
Which of the following is true of a lower motor neurone lesion in the arm?,It leads to increased tone in the arm (hypertonia),Fasciculations are never seen,The reflexes are brisk,An ulna nerve palsy is an example of a lower motor neurone lesion,D,False,0.9331719,0.024868188,0.017091641,0.024868188
