0,1,2,3,4,5,llama_7B_sharegpt_xc_20000/ckp10k_correct,llama_7B_sharegpt_xc_20000/ckp10k_choiceA_probs,llama_7B_sharegpt_xc_20000/ckp10k_choiceB_probs,llama_7B_sharegpt_xc_20000/ckp10k_choiceC_probs,llama_7B_sharegpt_xc_20000/ckp10k_choiceD_probs
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,7 N,5 N,10 N,12 N,A,True,0.45877734,0.17965978,0.24556583,0.115997076
A completely submerged object always displaces its own,weight of fluid.,volume of fluid.,density of fluid.,All of these.,B,False,0.38859788,0.20800146,0.20800146,0.19539928
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",totally internally reflects,passes into the air above,is absorbed,None of these,B,False,0.2529349,0.17383946,0.2866128,0.2866128
"According to four-dimensional geometry, the angles of a triangle add to 180°",always.,sometimes.,never.,on planet Earth only.,B,False,0.30342677,0.12648709,0.2850431,0.2850431
A voltage will be induced in a wire loop when the magnetic field within that loop,changes,aligns with the electric field,is at right angles to the electric field,converts to magnetic energy,A,False,0.27805743,0.20343116,0.31508034,0.20343116
"Among these colors, the one that has the most energy per photon is",red,yellow-green,blue,violet,D,False,0.38701814,0.09785351,0.36356992,0.15155847
"According to general relativity,",mass distorts spacetime.,gravity affects clocks.,light can’t escape from a black hole.,All of these.,D,False,0.3155568,0.09040854,0.27847788,0.3155568
A step-up transformer in an electric circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.23999034,0.22545005,0.42119613,0.1133634
Spectral lines of the elements are,chaotic,ordered,positioned by amplitude,in phase,B,False,0.25443006,0.12793547,0.41948423,0.1981503
A wave transfers,amplitude,wavelength,frequency,energy,D,False,0.44898424,0.113520995,0.2723227,0.16517207
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",the same,opposite,Either of these,Need more information,B,False,0.37030807,0.12797505,0.32679573,0.17492114
The surface of planet Earth loses energy to outer space due mostly to,conduction,convection,radiation,radioactivity,C,True,0.24534461,0.12336702,0.3353463,0.29594207
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is","half, 1 A",2 A,Depends on which lamp is closer to the battery,Not enough information to say,B,False,0.31573877,0.26175663,0.23099943,0.19150524
"As a blinking light source approaching you gains speed, you see the frequency of flashes",increase.,decrease.,remain unchanged.,None of these.,A,True,0.42251074,0.19957994,0.21245174,0.16545758
In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is,2mg,mg,mg/2,mg/4,B,False,0.42047712,0.17528094,0.23958066,0.1646612
Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is,less.,equal.,greater.,none because it sinks.,A,True,0.4106802,0.11766185,0.26515508,0.20650297
When you look at the red petals of a rose the color light you're seeing is,red.,green.,white minus red.,a mixture of green and yellow.,A,True,0.793233,0.06116756,0.10084826,0.04475114
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,False,0.53406394,0.17338517,0.17338517,0.11916578
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,False,0.5124612,0.2919916,0.121720195,0.073827036
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,False,0.33725658,0.09662563,0.40680912,0.15930873
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,False,0.35997579,0.1244043,0.13242769,0.3831922
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,False,0.39784494,0.12133586,0.37374073,0.107078515
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.3299263,0.20011042,0.25694686,0.21301644
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,False,0.39919862,0.24212621,0.25774202,0.10093322
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,False,0.370577,0.15447947,0.28860566,0.18633783
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,True,0.42043152,0.2550046,0.21140625,0.113157615
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,False,0.3450861,0.22280434,0.2093053,0.22280434
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,True,0.34801883,0.18628106,0.25461602,0.21108408
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,True,0.28193104,0.11040578,0.43666333,0.17099981
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.34921047,0.24000862,0.21180686,0.19897413
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.3287213,0.19937956,0.27251953,0.19937956
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.4702011,0.11168255,0.22210728,0.19600898
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.39105856,0.25248638,0.23718901,0.11926613
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,False,0.2400883,0.15501265,0.3493264,0.25557268
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,False,0.327905,0.12840945,0.27184278,0.27184278
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,True,0.31437546,0.16827306,0.31437546,0.20297606
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,True,0.41948488,0.28830746,0.18614529,0.10606239
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,False,0.36052117,0.29888254,0.17029814,0.17029814
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,False,0.28438836,0.19545707,0.23576622,0.28438836
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,True,0.3516316,0.20035367,0.3103138,0.13770092
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,False,0.3247916,0.19699608,0.3247916,0.15342069
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.29323685,0.1385153,0.3537112,0.21453668
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,False,0.31697285,0.20465305,0.29776844,0.1806057
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,False,0.34671688,0.12755002,0.2874384,0.2382948
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,False,0.3888234,0.18366715,0.28446928,0.14304014
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,False,0.3432985,0.11864079,0.36543936,0.17262132
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,True,0.18667766,0.1365763,0.5401697,0.1365763
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,False,0.43521515,0.15040633,0.23295389,0.18142466
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,True,0.430517,0.1397684,0.26112175,0.16859287
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,False,0.28364658,0.15182507,0.41270334,0.15182507
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.23999034,0.22545005,0.42119613,0.1133634
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,False,0.3181277,0.15027288,0.33864516,0.19295421
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,False,0.34217435,0.1182523,0.38773435,0.15183894
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,False,0.27390215,0.25730726,0.22707285,0.2417178
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,False,0.3383964,0.19281247,0.20524779,0.2635434
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.36820304,0.22332644,0.22332644,0.18514411
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,False,0.4232365,0.13740477,0.22654217,0.21281667
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,False,0.38411263,0.18144195,0.2639965,0.17044894
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,False,0.65142494,0.15472698,0.15472698,0.03912111
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.38430732,0.10343491,0.26413032,0.24812746
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,True,0.28201973,0.117563315,0.30020845,0.30020845
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,False,0.37717217,0.15722875,0.27594507,0.18965408
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,False,0.4872169,0.23014496,0.20310222,0.07953597
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,False,0.38938665,0.20842366,0.26762128,0.13456844
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,True,0.27094764,0.3070239,0.21101426,0.21101426
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,False,0.4029268,0.17879769,0.20260432,0.21567118
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,False,0.310497,0.22716446,0.27401263,0.18832594
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,False,0.39418507,0.16432078,0.3478671,0.093627155
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,True,0.40011644,0.12989879,0.33170816,0.13827655
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,False,0.45466533,0.1386651,0.22862008,0.1780495
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,False,0.28168935,0.31919584,0.28168935,0.11742559
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,False,0.26414898,0.19325551,0.36104882,0.18154675
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,False,0.61898434,0.1145006,0.17734198,0.08917315
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,False,0.43357605,0.11669541,0.27993774,0.16979082
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,True,0.27608326,0.2938891,0.21501388,0.21501388
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,True,0.30900946,0.10679081,0.1874237,0.396776
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,False,0.28525874,0.11891354,0.34408772,0.25173998
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,False,0.2900896,0.15527378,0.3287146,0.22592203
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,False,0.32105076,0.14246541,0.34175676,0.19472714
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,True,0.36415333,0.20748833,0.22087015,0.20748833
A capacitor can store,charge,energy,Both of these,Neither of these,C,True,0.27890673,0.24613433,0.31604272,0.15891626
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,False,0.32642657,0.27061713,0.2388188,0.16413759
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,True,0.55450535,0.16911459,0.18002152,0.09635858
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,False,0.18619688,0.25450096,0.27091485,0.28838736
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,False,0.17679942,0.12934922,0.4805906,0.21326078
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,True,0.33863643,0.18125902,0.2988456,0.18125902
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.36959454,0.14473529,0.28784052,0.19782971
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,True,0.22659342,0.10703515,0.51063615,0.15573524
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,True,0.43341836,0.23199214,0.21793644,0.11665297
