0,1,2,3,4,5,llama_7B_ga_followturn_20000/ckp10000_correct,llama_7B_ga_followturn_20000/ckp10000_choiceA_probs,llama_7B_ga_followturn_20000/ckp10000_choiceB_probs,llama_7B_ga_followturn_20000/ckp10000_choiceC_probs,llama_7B_ga_followturn_20000/ckp10000_choiceD_probs
What size of cannula would you use in a patient who needed a rapid blood transfusion (as of 2020 medical knowledge)?,18 gauge.,20 gauge.,22 gauge.,24 gauge.,A,False,0.3163103,0.59094536,0.054966483,0.03777787
The key attribute in successful marathon running is:,strength.,power.,stride length.,stamina.,D,True,0.2223268,0.081789464,0.011069,0.68481475
Which of the following is the commonest cause of dementia in the UK?,Alzheimer's disease.,Cerebrovascular (stroke) disease.,Lewy body dementia.,HIV infection.,A,False,0.051266994,0.9087292,0.031095002,0.008908867
Which of the following is NOT a symptom of anaphylaxis?,Stridor.,Bradycardia.,Severe wheeze.,Rash.,B,False,0.46907133,0.46907133,0.038503718,0.023353685
In what situation are closed pouches applied?,The patient has a semi-formed or liquid output.,The patient has a colostomy.,In the immediate post-operative period.,The patient has a urostomy.,B,False,0.541004,0.2895786,0.15500024,0.014417268
With an increasing number of sprints the:,anaerobic contribution progressively increases.,pH of the muscle falls below 6.0.,blood glucose concentration falls below 3 mmol/L.,relative contribution of aerobic metabolism increases.,D,True,0.10068183,0.24152315,0.07841109,0.5793839
Which of the following is true in diplopia?,Diplopia can never occur if one eye is covered,The outer image is always the false image,A fourth nerve palsy occurs when the patient looks upwards,A sixth nerve palsy causes a divergent squint,B,False,0.6128913,0.3280571,0.05030918,0.008742425
Sodium bicarbonate ingestion improves middle distance running performance by:,elevating the pH and buffering capacity of the extracellular fluid allowing a faster efflux of hydrogen ions from muscle.,reducing the pH and buffering capacity of the extracellular fluid allowing a faster efflux of hydrogen ions from muscle.,elevating the pH and buffering capacity of the extracellular fluid allowing a faster influx of hydrogen ions into muscle.,elevating the pre-exercise muscle pH.,A,True,0.8634166,0.13240923,0.0039984123,0.00017567797
Codons are composed of:,triplet sequences of nucleotide bases in mRNA or DNA .,quadruplet sequences of nucleotide bases in mRNA or DNA.,triplet sequences of amino acids in polypeptide chains.,triplet sequences of deoxyribose sugars in DNA.,A,True,0.954625,0.015430076,0.028827177,0.0011177509
Fatty acids are transported into the mitochondria bound to:,thiokinase.,coenzyme A (CoA).,acetyl-CoA.,carnitine.,D,False,0.20106858,0.79524165,0.003249971,0.0004398357
Which of the answers below best indicates the compatible blood types that can be given to a person with a blood group B (rhesus negative)?,"Blood type AB (rhesus negative), blood type B, and blood type O (rhesus negative).",Blood type B (rhesus positive) and blood type O (rhesus positive).,Blood type B (rhesus negative) and blood type O (rhesus negative).,Blood type B (rhesus negative) only.,C,False,0.4740687,0.19762123,0.32582235,0.0024876841
Which of the following is true of a lower motor neurone lesion in the arm?,It leads to increased tone in the arm (hypertonia),Fasciculations are never seen,The reflexes are brisk,An ulna nerve palsy is an example of a lower motor neurone lesion,D,True,0.09446476,0.05729577,0.05729577,0.7909437
