0,1,2,3,4,5,llama_7B_ga_followturn_20000/ckp10000_correct,llama_7B_ga_followturn_20000/ckp10000_choiceA_probs,llama_7B_ga_followturn_20000/ckp10000_choiceB_probs,llama_7B_ga_followturn_20000/ckp10000_choiceC_probs,llama_7B_ga_followturn_20000/ckp10000_choiceD_probs
What is the term for a sub-optimal but acceptable outcome of negotiations between parties?,Bargaining,Satisficing,Accepting,Compromising,B,True,0.08428308,0.7996557,0.10822163,0.007839548
What is the term for the 'rule of thumb' type of bias in decision making?,Framing bias,Hindsight bias,Over-confidence bias,Heuristics,D,True,0.0039574965,0.115655005,0.025806122,0.85458136
What is a normative perspective?,The way things are.,The way things are going to be.,The way things should be.,The way things were.,C,True,0.095129356,0.20138885,0.70291615,0.00056565984
"In the 'five forces model', what is the type of competitive activity that exists between organisations?",The potential for entry into the industry,The threat of substitute products,The power of customers,The level of rivalry,D,True,0.14357257,0.26822886,0.08708116,0.50111747
Which one of the following political leaders could not be termed a 'transformational' leader?,Margaret Thatcher,Mikhail Gorbachov,Nelson Mandela,Bill Clinton,D,False,0.23225428,0.4339081,0.2982204,0.035617348
What is a Gantt chart a type of?,Work flow design,Work schedule design,Work rate design,Work output design,B,True,0.06684895,0.9228213,0.0054872963,0.0048425216
Which one of the following is a feature of McGregor's Theory X?,Workers enjoy responsibility.,Workers view physical and mental effort as a natural part of work.,Workers like to show initiative.,Workers like to be directed.,D,True,0.075123556,0.10930412,0.007917964,0.8076543
What is the term for power derived from status or position in an organisation?,Referent,Expert,Reward,Legitimate,D,False,0.4020404,0.4020404,0.1479024,0.04801688
Which writer is most associated with bureaucratic structures?,Henry Fayol,Max Weber,Adam Smith,Mary Parker Follett,B,True,0.08371321,0.70092213,0.014547175,0.20081756
Who of the following is the industrial philanthropist?,Frederick Taylor,Seebohm Rowntree,Henry Ford,Max Weber,B,True,0.005894049,0.9912266,0.0027841516,9.526843e-05
Individualism as a guiding moral philosophy was advocated by which economist?,John Kenneth Galbraith,John Maynard Keynes,Milton Friedman,Alfred Marshall,C,True,0.3592449,0.21789306,0.40707782,0.01578412
The Hawthorn Studies are most associated with which writer?,Mary Parker Follett,Elton Mayo,Lillian Gilbreth,Frederick Taylor,B,True,0.12961179,0.845175,0.022523152,0.002690007
How can you describe the thinking and outlook of transformational leaders?,Strategic,Operational,Functional,Developmental,A,True,0.5624539,0.38656858,0.03173148,0.019246114
What are the key characteristics of transactional leaders?,"Guiding, mentoring and motivating","Guiding, commanding and motivating","Guiding, demonstrating and motivating","Guiding, mentoring and demonstrating",A,False,0.27380732,0.65682966,0.053915862,0.015447154
What is not an assumption underpinning the rational decision making model?,Incomplete information,An agreed goal,A structured problem,High level of certainty regarding the environment,A,True,0.46598044,0.46598044,0.029789131,0.038250003
Which one of the following is not one of Drucker's five guiding principles of management?,Making people's strengths effective and their weaknesses irrelevant.,Enhancing the ability of people to contribute.,To operate the organisation's status system.,"Integrating people in a common venture by thinking through, setting and exemplifying the organisational objectives, values and goals.",C,False,0.36471498,0.32185984,0.09221439,0.22121082
What is a paradigm?,A theoretical assumption,An illustration,A theoretical model,An example serving as a model,D,False,0.004570117,0.008538104,0.9868706,2.1163843e-05
What one of the following is not a key management skill in planning?,Conceptual skills,Analytical skills,IT and computing skills,Communication skills,C,False,0.28841162,0.6105674,0.044229355,0.05679162
According to Belbin (1981) an extroverted and enthusiastic person fits with what role?,Co-ordinator,Shaper,Resource investigator,Implementer,C,False,0.28884792,0.69291013,0.016295685,0.001946242
Which is not a recognised form of business continuity planning?,Contingency planning,Scenario planning,Financial planning,Building planning,D,False,0.121466115,0.7920585,0.07367292,0.012802433
What is the term for an organisation that adapts to changes in the environment by quickly responding to shifts in supply and demand conditions?,Opportunistic organisation,Enterprising organisation,International organisation,Agile organisation,D,True,0.0017577071,0.074739605,0.012987796,0.91051483
Which of these is not part of the recognised challenges for modern managers?,Micro-managing the workforce,Managing communications,Managing change,Managing the learning organisation,A,False,0.2546241,0.3704759,0.2546241,0.12027591
To what does emotional intelligence refer?,How people view and understand the world.,How people view and understand themselves.,How people view and understand others.,How people view and understand themselves and others.,D,True,0.016491903,0.05079864,0.13808502,0.79462445
Of what is individual freedom to schedule work an example?,Job design,Job enrichment,Job rate,Job planning,B,True,0.3748773,0.54544324,0.01453557,0.065143906
What are workers primarily motivated by according to the instrumental approach?,Peer recognition,Promotion,Greater freedom,Economic reward,D,True,0.052548304,0.3023946,0.0048877536,0.6401694
Which is not a characteristic of corporate social responsibility?,Product safety,Consumer rights,Environmental policies,Price-fixing,D,False,0.3457791,0.39181906,0.16333447,0.099067375
Who was a major protagonist of utilitarianism?,John Stuart Mill,Thomas Hobbes,Karl Marx,Adam Smith,A,False,0.4005055,0.5827321,0.013704546,0.0030578973
As what is ensuring that one individual does not carry the burden of a whole work task referred to?,Work specialisation,Work design,Work schedule,Work shift,A,False,0.13124967,0.8558553,0.010773628,0.0021214532
How do you describe a work group that comprises workers with demarcated tasks and distant line managers?,Dependent,Independent,Interdependent,Collaborative,B,True,0.21213841,0.7404358,0.04177253,0.005653297
Specialisation is a feature of which organisational structure?,Matrix,Divisional,Multi-divisional,Functional,D,False,0.07857481,0.84475875,0.06119412,0.015472297
Which one is not an element in the primary activities of a value chain?,Procurement,Inbound logistics,Outbound logistics,Service,A,True,0.50272614,0.44365427,0.03641736,0.017202342
What is the term for the act of getting individuals to behave in ways that are acceptable to a group?,Indoctrination,Brainwashing,Propaganda,Socialisation,D,True,0.0039737285,0.020180257,0.003506803,0.9723393
When does an acquisition take place?,Two equal partners decide to work together.,Two equal partners share resources.,Two unequal partners join together.,Two unequal partners become one after a buyout.,D,True,0.0142042665,0.016095543,0.2853003,0.6843999
Who of these is the entrepreneur?,Barack Obama,James Dyson,Damien Hirst,Mo Farah,B,True,0.062421363,0.67109287,0.048613805,0.21787195
Which of these is not an advantage of a virtual team?,Team members can be recruited for their specific skills or experience.,No overhead costs associated with physical buildings.,Conflict can be resolved easily using face-to-face meetings.,Low transport or commuting costs.,C,False,0.16992919,0.46191543,0.2181934,0.14996198
What is the richest form of information?,Telephone,Face-to-face,E-mail,Video conference,B,True,0.22193943,0.6032939,0.1728466,0.0019201523
What is the purpose of a 'quality circle'?,Bring together managers and workers to find improvements.,Bring together managers and workers to discuss output.,Bring together managers and workers to review quality of work.,Bring together managers and workers to review targets.,A,False,0.055192575,0.080304734,0.8633572,0.0011454854
What is the guiding principle behind New Public Management?,Profit maximisation,Introducing private sector business principles into the public sector,Replacing public management with private sector management,Restructuring public organisations,B,True,0.39278382,0.5043444,0.08764192,0.015229882
Profitability stemming from how well a firm positions itself in the market is a key feature of which writer's view on strategy?,Peter Drucker,Jay Barney,Michael Porter,Henry Mintzberg,C,True,0.17776823,0.3321148,0.48322415,0.006892822
Functional structures help to create...,teamwork,specialisation,project work groups,multi-skilled employees,B,True,0.15462995,0.78527564,0.05688518,0.0032092421
What is a succession plan?,Dismissing an employee for a more favourable employee,A formal process of planning to fill a role that will become vacant,A vote of no confidence in a board member,The formal process of acquiring a new staff member,B,True,0.009701532,0.98958325,9.511048e-05,0.00062019826
What is the definition of a scenario in scenario planning?,An imagined sequence of future events,An unpredictable event,A planned for event,An unplanned for event,A,False,0.017021043,0.0524285,0.9293174,0.0012330002
What assumption is the garbage can model of decision making based on?,Limited knowledge and great insight,Limited knowledge but high level of experience,Limited knowledge and uncertainty,Limited knowledge and high risk,C,False,0.2574394,0.4809601,0.2574394,0.0041611204
By which principle is utilitarianism defined?,Equality for everyone,Maximisation of outcomes for individuals,The best outcome for the majority of people,The least worst outcome for everybody,C,False,0.002800046,0.9968855,0.00022984178,8.455407e-05
What is the term for the set of behaviours and tasks that a member of the group is expected to perform because he or she is a member of the group?,Group roles,Virtual teamwork,Synergy,Role making,A,False,0.31401765,0.6647754,0.020074477,0.0011325245
"What is the term for a process that enables an organisation to assess and demonstrate its social, economic, and environmental benefits and limitation?",Social plan,Social strategy,Social audit,Social account,C,False,0.41245684,0.22077225,0.3639919,0.0027791124
What type of organisational culture is most likely to deliver stability and efficiency?,Task culture,Role culture,Power culture,People culture,B,True,0.19493163,0.6004317,0.009705074,0.19493163
Who of the following is a leading writer on contingency theory of leadership?,Rosabeth Kanter,Joan Woodward,Rensis Likert,Fred Fiedler,D,False,0.016112551,0.604619,0.36672,0.012548467
What are characteristics of a programmed decision?,Complex and risky,Uncertain and non-routine,Low risk and certain,Routine and non-complex,D,False,0.37001023,0.41927654,0.19805221,0.012661055
What is not an advantage of a hierarchical structure?,Clear chain of command,Quick response to change,Discipline and stability,Small span of control,B,False,0.14572826,0.2402653,0.16513176,0.44887465
What is a strategic alliance?,Any form of partnership between one firm and another,Formal agreement committing two or more firms to exchange resources to produce products or services,Formal agreement to share profits from a shared investment,Formal agreement to share knowledge,B,True,0.01097914,0.9883107,0.00048238976,0.00022786477
What are group norms?,Modes of behaviour that are acceptable to and shared by group members,Modes of behaviour that are shared by some members of the group,Modes of behaviour that challenge group values and beliefs,Modes of behaviour that are different of those of the other group members,A,True,0.912696,0.08489396,0.0017619178,0.0006481733
Which of the following is not a recognised type of plan?,Business,Succession,Ad hoc,Financial,C,False,0.29245225,0.37551612,0.2580882,0.07394351
What is the term for the extent to which competition in one country is influenced by competition in other countries?,International trade,Global economics,Global competition,Globalisation,D,False,0.030641576,0.4229939,0.5431349,0.0032295985
As what are key factors that reflect the situation of an organisation referred to?,Administrations,Processes,Activities,Contingencies,D,False,0.14264165,0.7243941,0.11108944,0.021874806
Which of these does not form part of the key streams identified by March (1988) in decision making in highly ambiguous environments?,Expectations,Choice opportunities,Problems,Solutions,A,False,0.20002012,0.4234426,0.17651713,0.20002012
What does PEST stand for?,"Political, environmental, strategic, testing","Political, environmental, strategic, technological","Political, economic, strategic, technological","Political, economic, social, technological",D,False,0.15023622,0.76296246,0.070966564,0.01583478
What does the acronym SMART stand for?,"Suitable, measurable, actionable, rewarded and timely","Specific, measurable, actionable, resourced and timely","Standardised, measurable, achievable, rewarded, and timely","Specific, measurable, achievable, rewarded and timely",D,True,0.015656859,0.21613629,0.013817131,0.75438976
Which writer was concerned with the reaction of workers to key characteristics of bureaucracies?,Merton,Weber,Gouldner,Mayo,C,False,0.1463924,0.06915087,0.27349702,0.5109597
What is the optimal span of control?,2,5,7,None of the above,D,False,0.0045994804,0.99321127,0.0011629307,0.0010262829
What one of these is not a recognised type of authority?,Executive,Functional,Line management,Supplier,D,False,0.2733579,0.5786987,0.14631794,0.0016254456
Which one of the following is not a characteristic of a team?,Minimal and formal knowledge sharing,Collective output,Individual and collective responsibility,Fluid dimension to roles and tasks,A,False,0.19084433,0.5878419,0.13116527,0.090148486
Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?,Ethical,Economic,Discretionary,Technical,D,False,0.21838047,0.6726592,0.091034524,0.017925762
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,True,0.06771643,0.6424756,0.021984305,0.26782367
What is characteristic for the location of a virtual team?,In the same building,In the same industry,In the same country,remotely,D,True,0.04729788,0.053595517,0.060731683,0.838375
"According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?",Good natured,Calm and self-confident,Sensitive and curious,Assertive and sociable,D,True,0.15844457,0.17954122,0.03535376,0.6266604
What is the overriding philosophy underpinning the strategic direction of an organisation?,Vision statement,Mission statement,Strategy statement,Business statement,B,False,0.35114574,0.069144696,0.57894146,0.0007681282
What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?,Synergy planning,Strategy formulation,Functional planning,SWOT analysis,B,True,0.022963285,0.9764237,0.00047658777,0.00013654468
What is Frank Gilbreth`s work most noted for?,Working conditions,Time and motion studies,Work psychology,Work as a social setting,B,True,0.025943551,0.9735246,0.0004751727,5.6751287e-05
What is another name for contingency planning?,Synergy planning,Ad hoc planning,Business level planning,Scenario planning,D,True,0.009020422,0.15989082,0.019096235,0.8119925
Which feature does not form one of Fayol's 14 principles of management?,Esprit de corps,Initiative,Order,Individualism,D,False,0.6122832,0.37136853,0.012707531,0.003640769
What one of the following is not a characteristic of the job characteristics model?,Task identity,Autonomy,Reward,Feedback,C,False,0.21498641,0.5157256,0.24361153,0.025676465
Workers' acceptance of change is characteristic of what type of culture?,Team culture,Collaborative culture,Group culture,Collective culture,B,True,0.08032431,0.5935208,0.00846612,0.31768882
What is a virtual organisation?,An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions,An organisation that uses internet technologies to sell products to customers,An organisation that manages the supply chain using digital technologies,An organisation that coordinates the workforce via video conferencing,A,True,0.81020164,0.18078043,0.0070096175,0.002008289
From what does a chain of command extend?,Bottom to top,Top to bottom,Diagonally,Laterally,B,True,0.4478479,0.5074782,0.041656345,0.0030175757
"What do you call a style of leadership that takes account of others' views, opinions and ideas?",Laissez-faire,People-oriented,Democratic,Autocratic,C,False,0.029306384,0.97049415,0.00019746486,1.9358774e-06
What is the guiding principle of scientific management?,Experimentation,Fluid working relationships,Freedom of association,One best way to do a job,D,False,0.5891898,0.3153706,0.015701378,0.07973817
What is the term Tuckman uses for reaching consensus as a group?,Storming,Performing,Forming,Norming,D,False,0.04551891,0.9142718,0.040170297,3.899304e-05
What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?,Expectancy,Instrumental,Classical,Contingency,A,False,0.11471066,0.8476035,0.012090414,0.025595408
What is the term for decisions limited by human capacity to absorb and analyse information?,Cognitive rationality,Conscious rationality,Bounded rationality,Restricted rationality,C,True,0.07018007,0.40385845,0.5185645,0.0073969252
What is a definition of an objective?,A defined specified outcome to be achieved in the long-term,A clear set of goals to be attained given a set number of resources,A clearly defined and measurable outcome to be achieved over a specified timeframe,A set standard of performance agreed by workers and managers,C,True,0.0519367,0.02453316,0.92060006,0.0029300684
What is not a purpose of an organisational structure?,To coordinate people and resources,To organise lines of communication,To formalise authority,To limit workers' rights,D,False,0.43059713,0.38000062,0.06603421,0.123368144
To what time-frame do strategic plans relate?,Long-term,Medium-term,Short-term,Unspecified time it takes to achieve an aim,A,True,0.5260303,0.4642201,0.0066217445,0.0031278906
What is the term for organisational development through a formally designed organisational structure?,Organic,Mechanistic,Formal,Structured,B,False,0.013332759,0.3438564,0.6424083,0.00040261445
'There is no discernible link between planning and performance'. Who is this position held by?,Michael Porter,Milton Friedman,Gary Hamel,Henry Mintzberg,D,False,0.15486352,0.1988487,0.4209627,0.22532511
What does situational theory of leadership emphasise?,Personality traits,Events,Environment,Political situation,B,False,0.0027954038,0.11886359,0.87828976,5.1199604e-05
What is intuitive decision making based on?,Guesswork,Gambling,Instinct,Rationality,C,False,0.052703887,0.44128424,0.1623394,0.3436725
Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?,Process improvement,Techno-structural change model,Job characteristics model,Socio-technical systems,D,False,0.026478358,0.19565007,0.77381104,0.004060588
Which 18th century writer produced a famous book called 'The Wealth of Nations'?,Frederick Taylor,Henry Mintzberg,Adam Smith,Dr Samuel Johnson,C,True,0.009349017,0.03697608,0.95362574,4.9059145e-05
Which one of these characteristics is most commonly associated with the 'rational goal' model of management?,Worker welfare,Health and safety,Interpersonal relationships,Productivity,D,False,0.099035166,0.5029421,0.0063311066,0.39169168
In what order do managers typically perform the managerial functions?,"organising, planning, controlling, leading","organising, leading, planning, controlling","planning, organising, leading, controlling","planning, organising, controlling, leading",C,False,0.7225047,0.26579463,0.009094992,0.0026057588
How does lateral communication in an organisation occur?,Information passes upwards.,Information passes downwards.,Information is a two-way process.,Information passes between different departments and functions.,D,False,0.05597298,0.05597298,0.87556475,0.01248926
Of what is advertising a form?,Focusing strategy,Differentiation,Cost leadership,Growth,B,True,0.3854436,0.5608171,0.052164122,0.0015752198
What is not a component of an agile organisation?,Market focus and position,Human resources: multi-skilling,Organisational structure,Project-based culture,D,False,0.55797845,0.14107904,0.1598635,0.14107904
Of what is worker autonomy in decision making an example?,Worker freedom,Greater worker negotiation,Worker empowerment,Increased worker power,C,True,0.21633941,0.35668337,0.40417522,0.022802005
Vertical integration forwards is when a firm mergers or acquires another,Towards the source of supply,Towards the consumer,At the same stage of the supply chain,In another industry,B,False,0.42153674,0.42153674,0.10658118,0.050345387
What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?,Subsidiary,Strategic partnership,Strategic alliance,Strategic business unit,D,True,0.0063016294,0.14342442,0.024923429,0.8253506
What is not a characteristic of a corporate social responsibility framework?,Retaining the status quo,Understanding society,Harnessing diversity,Building capacity,A,True,0.61907345,0.2924296,0.07393778,0.014559212
What is a whistleblower?,Someone who reports illegal or unethical acts,Someone who commits illegal or unethical acts,Someone who benefits from illegal or unethical acts,Someone who devises illegal or unethical acts,A,True,0.7421856,0.21263973,0.025396194,0.019778576
What is T-group training?,A group whose aim is transformational change,A group brought together to deliver training programmes,Team training for the purposes of advancing technology,Team building activities involving learning,D,True,0.048331995,0.11594243,0.079685986,0.7560396
What is a social enterprise concerned with?,Profit maximisation,Maximising market share,Providing public service,Running a business to create social benefits,D,True,0.047969654,0.02265926,0.0790886,0.8502825
Which of the following is not part of Schein's model of the formation of culture?,Shared values,Pre-conceptions,Shared beliefs,Norms,B,True,0.103353165,0.76368237,0.103353165,0.029611178
What is not one of the layers of cultural influence?,Social,Business,Organisational,Company,D,False,0.58584666,0.35533395,0.04808922,0.010730156
