0,1,2,3,4,5,llama_7B_wizardlm_20000/ckp15k_correct,llama_7B_wizardlm_20000/ckp15k_choiceA_probs,llama_7B_wizardlm_20000/ckp15k_choiceB_probs,llama_7B_wizardlm_20000/ckp15k_choiceC_probs,llama_7B_wizardlm_20000/ckp15k_choiceD_probs
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,7 N,5 N,10 N,12 N,A,False,0.056914918,0.30767915,0.5748203,0.06058561
A completely submerged object always displaces its own,weight of fluid.,volume of fluid.,density of fluid.,All of these.,B,True,0.054691363,0.58798754,0.07957546,0.27774563
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",totally internally reflects,passes into the air above,is absorbed,None of these,B,True,0.062053006,0.6671327,0.079677634,0.19113672
"According to four-dimensional geometry, the angles of a triangle add to 180°",always.,sometimes.,never.,on planet Earth only.,B,True,0.11611461,0.52038956,0.08495126,0.27854446
A voltage will be induced in a wire loop when the magnetic field within that loop,changes,aligns with the electric field,is at right angles to the electric field,converts to magnetic energy,A,False,0.05214712,0.7198688,0.021738153,0.20624587
"Among these colors, the one that has the most energy per photon is",red,yellow-green,blue,violet,D,False,0.027067728,0.8420523,0.057302378,0.07357771
"According to general relativity,",mass distorts spacetime.,gravity affects clocks.,light can’t escape from a black hole.,All of these.,D,False,0.042937193,0.5230821,0.116715394,0.31726533
A step-up transformer in an electric circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.065717384,0.6235092,0.20242381,0.10834966
Spectral lines of the elements are,chaotic,ordered,positioned by amplitude,in phase,B,False,0.070824005,0.31741115,0.14993441,0.4618305
A wave transfers,amplitude,wavelength,frequency,energy,D,False,0.12142494,0.6987523,0.023909988,0.15591271
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",the same,opposite,Either of these,Need more information,B,True,0.11097344,0.5635696,0.18296427,0.14249271
The surface of planet Earth loses energy to outer space due mostly to,conduction,convection,radiation,radioactivity,C,False,0.043492354,0.77092046,0.081254415,0.10433274
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is","half, 1 A",2 A,Depends on which lamp is closer to the battery,Not enough information to say,B,True,0.13652213,0.7856306,0.05691089,0.020936346
"As a blinking light source approaching you gains speed, you see the frequency of flashes",increase.,decrease.,remain unchanged.,None of these.,A,False,0.09983132,0.4474129,0.3075021,0.1452537
In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is,2mg,mg,mg/2,mg/4,B,True,0.06691478,0.76579916,0.07582439,0.091461666
Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is,less.,equal.,greater.,none because it sinks.,A,False,0.05964882,0.6024317,0.2511309,0.08678852
When you look at the red petals of a rose the color light you're seeing is,red.,green.,white minus red.,a mixture of green and yellow.,A,False,0.18614168,0.30689576,0.112900645,0.39406195
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,False,0.03134271,0.3818324,0.09654235,0.4902825
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,False,0.05982823,0.72885704,0.06779427,0.14352046
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,False,0.053714786,0.6965839,0.09427238,0.15542889
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,False,0.020071443,0.3139702,0.14830902,0.51764935
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,False,0.10882305,0.7096154,0.05824878,0.12331267
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.07350381,0.6973847,0.07350381,0.15560757
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,False,0.29503047,0.5511895,0.10853565,0.04524439
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,False,0.06066161,0.65217376,0.23992132,0.047243312
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,False,0.036817603,0.8379648,0.07794287,0.04727474
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,False,0.021735396,0.41011685,0.24874845,0.31939933
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,False,0.07997836,0.7588136,0.07058066,0.090627365
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,False,0.026814591,0.8879773,0.06432486,0.020883225
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.2825783,0.5279257,0.15125325,0.038242813
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.055207573,0.28036717,0.59353733,0.07088792
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.18032601,0.6293996,0.12393613,0.066338226
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.032935545,0.8494189,0.069724545,0.047920935
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,False,0.16722085,0.7494318,0.029058624,0.05428866
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,False,0.03128428,0.6283616,0.10919287,0.23116131
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,False,0.029911898,0.5302011,0.11830386,0.3215832
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,False,0.14697783,0.4527236,0.31115207,0.08914656
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,False,0.02468426,0.8701501,0.07142627,0.03373938
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,False,0.050625082,0.61673975,0.17669891,0.15593623
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,False,0.13725765,0.6970519,0.12112945,0.044561036
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,True,0.056727424,0.3699093,0.41916212,0.15420114
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.06776712,0.7285652,0.041102838,0.16256487
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,True,0.026120162,0.46299094,0.3605777,0.15031114
