0,1,2,3,4,5,llama2_7B_alpacacode_alpacagpt35_52000_correct,llama2_7B_alpacacode_alpacagpt35_52000_choiceA_probs,llama2_7B_alpacacode_alpacagpt35_52000_choiceB_probs,llama2_7B_alpacacode_alpacagpt35_52000_choiceC_probs,llama2_7B_alpacacode_alpacagpt35_52000_choiceD_probs
What size of cannula would you use in a patient who needed a rapid blood transfusion (as of 2020 medical knowledge)?,18 gauge.,20 gauge.,22 gauge.,24 gauge.,A,True,0.9998785,3.5353205e-05,8.4807936e-05,1.2097202e-06
The key attribute in successful marathon running is:,strength.,power.,stride length.,stamina.,D,True,0.071684085,0.0058841878,0.1517552,0.7706765
Which of the following is the commonest cause of dementia in the UK?,Alzheimer's disease.,Cerebrovascular (stroke) disease.,Lewy body dementia.,HIV infection.,A,True,0.9990113,0.00062610704,0.00033513096,2.7509222e-05
Which of the following is NOT a symptom of anaphylaxis?,Stridor.,Bradycardia.,Severe wheeze.,Rash.,B,False,0.68697083,0.07240619,0.13527258,0.10535039
In what situation are closed pouches applied?,The patient has a semi-formed or liquid output.,The patient has a colostomy.,In the immediate post-operative period.,The patient has a urostomy.,B,True,0.14512326,0.8351267,0.019640299,0.00010970981
With an increasing number of sprints the:,anaerobic contribution progressively increases.,pH of the muscle falls below 6.0.,blood glucose concentration falls below 3 mmol/L.,relative contribution of aerobic metabolism increases.,D,False,0.5569514,0.00845686,0.096783645,0.3378081
Which of the following is true in diplopia?,Diplopia can never occur if one eye is covered,The outer image is always the false image,A fourth nerve palsy occurs when the patient looks upwards,A sixth nerve palsy causes a divergent squint,B,False,0.41164657,0.01808649,0.24967627,0.32059067
Sodium bicarbonate ingestion improves middle distance running performance by:,elevating the pH and buffering capacity of the extracellular fluid allowing a faster efflux of hydrogen ions from muscle.,reducing the pH and buffering capacity of the extracellular fluid allowing a faster efflux of hydrogen ions from muscle.,elevating the pH and buffering capacity of the extracellular fluid allowing a faster influx of hydrogen ions into muscle.,elevating the pre-exercise muscle pH.,A,True,0.9877828,0.0075418144,0.0045743417,0.000101060374
Codons are composed of:,triplet sequences of nucleotide bases in mRNA or DNA .,quadruplet sequences of nucleotide bases in mRNA or DNA.,triplet sequences of amino acids in polypeptide chains.,triplet sequences of deoxyribose sugars in DNA.,A,True,0.99611557,5.4550044e-05,0.0038242533,5.7495326e-06
Fatty acids are transported into the mitochondria bound to:,thiokinase.,coenzyme A (CoA).,acetyl-CoA.,carnitine.,D,False,0.07752419,0.73552907,0.18597087,0.00097588554
Which of the answers below best indicates the compatible blood types that can be given to a person with a blood group B (rhesus negative)?,"Blood type AB (rhesus negative), blood type B, and blood type O (rhesus negative).",Blood type B (rhesus positive) and blood type O (rhesus positive).,Blood type B (rhesus negative) and blood type O (rhesus negative).,Blood type B (rhesus negative) only.,C,False,0.99839944,8.4682484e-05,0.0015010328,1.4715608e-05
Which of the following is true of a lower motor neurone lesion in the arm?,It leads to increased tone in the arm (hypertonia),Fasciculations are never seen,The reflexes are brisk,An ulna nerve palsy is an example of a lower motor neurone lesion,D,False,0.92142975,0.0042670663,0.06270408,0.011599089
Which of the following statements is false?,Ammonia is produced in repeated high intensity exercise.,Muscle lactate accumulation does not begin until at least 5 seconds of intermittent muscle contractions have taken place.,Muscle phosphocreatine depletion begins in the first few seconds of high intensity exercise.,With an increasing number of repeated sprints the rate of accumulation of lactate in muscle declines.,B,False,0.52163756,0.116393074,0.31638917,0.045580182
Glycogen breakdown in muscle initially results in the formation of:,glucose.,glucose-1-phosphate.,glucose-6-phosphate.,"glucose-1,6-diphosphate.",B,False,0.99531794,0.0014057377,0.0031678788,0.000108398846
The two principal contractile proteins found in skeletal muscle are:,actin and troponin.,actin and myosin.,troponin and tropomyosin.,myosin and tropomyosin.,B,False,0.99916077,0.00035679844,0.00045813824,2.4280436e-05
Which one of the following represents a IIIrd cranial nerve palsy and is a neurosurgical emergency?,Unilateral constricted pupil.,Bilateral constricted pupils.,Unilateral fixed dilated pupil.,Oval shaped pupils.,C,False,0.9996171,8.478576e-05,0.00029593136,2.1225699e-06
Which of the following is true about a thyroid swelling?,It always elevates on swallowing,Lymph node enlargement is a good prognostic sign,An ultrasound of the swelling is the best test to determine whether the nodule is actively secreting hormone,A functioning nodule on isotope scanning is unlikely to be due to cancer,D,False,0.2271345,0.008273373,0.7447453,0.01984679
Which of the following is true of hepatomegaly?,Emphysema is a cause,The liver enlarges downwards from the left hypochondrium,"The presence of jaundice, spider naevi and purpura suggest alcohol as a cause",The liver is usually resonant to percussion,C,False,0.21583925,0.6648317,0.07940283,0.039926246
Which of the following is true regarding reflexes?,A positive babinski reflex is the same as a normal flexor response in the assessment of the plantar reflex,An extensor plantar response indicates a lower motor neurone lesion,The root value of the ankle reflex is S1,"The root value of the knee reflex is L1, L2",C,False,0.6338397,0.14142877,0.18159813,0.043133333
Which of the following is true of facial nerve palsy?,Bells palsy is another term for an upper motor neurone lesion,Ramsay Hunt Syndrome is an upper motor neurone lesion secondary to a Herpes Zoster infection,An inability to close the eyelid on the paralysed side indicates a lower motor neurone lesion,In Bell's Palsy the sense of taste is never affected,C,False,0.57114387,0.34641626,0.0726128,0.009827073
What is a colles fracture?,Hand fracture.,Elbow fracture.,Finger fracture.,Fracture of the radius and ulna at the wrist.,D,True,0.13210326,0.004811861,0.19220912,0.6708757
"If a transfusion reaction is suspected, you should:","turn off the transfusion, inform medical staff immediately, and follow transfusion policy advice on dealing with acute transfusion reactions.",leave the transfusion running and contact the medical staff immediately.,disconnect and dispose of the blood bag immediately.,leave the transfusion running and record a set of observations on the patient.,A,True,0.99983156,7.966594e-05,8.480395e-05,3.9663337e-06
"Once a prescribed unit of blood product has been obtained from the blood bank and is out of refrigeration, the transfusion should commence within what period of time before it starts to deteriorate (as of 2020 medical knowledge)?",30 minutes.,90 minutes.,4 hours.,12 hours.,A,True,0.99967504,0.00013979619,0.00017950186,5.7700777e-06
Which of the following statements is true about informal carers (as of 2020)?,50% of over 65s are providing informal care.,One in six over 65s is providing some form of informal care.,Informal carers should not be included in discharge planning.,The majority of informal carers are fit and active.,B,True,0.46326503,0.52494806,0.00903223,0.0027546745
Which of the following processes is not used to modify protein structure after translation has occurred?,Lipidation.,Attachment of more amino acids via peptide bonds.,Glycosylation.,Phosphorylation.,B,False,0.6978623,0.039370697,0.25672922,0.006037692
Why would you need to carry out a bladder washout for a patient at home?,When their urine is clear.,When the catheter is blocked.,When the catheter is bypassing.,When the catheter is dirty.,B,False,0.75713086,0.07042415,0.16893874,0.0035062113
A 14-16 gauge needle is most likely to be used for:,children.,elderly patients.,inserting in the back of the hand.,trauma or burns patients.,D,False,0.73491347,0.032289844,0.18581523,0.046981446
Which of these features suggest that a crackling sound is more likely due to a pleural friction rub than crackles?,More prominent in expiration,Alters with coughing,No pain over the area,Clubbing,A,True,0.915908,0.035513606,0.035513606,0.013064725
In games like soccer the blood lactate concentration:,rarely increases above 3 mM.,is usually lower at the end of the game than at the end of the first half.,is usually higher at the end of the game than at the end of the first half.,increases throughout the course of the game as the players become more fatigued.,B,False,0.5457759,0.06938762,0.31097373,0.07386273
Lactate and hydrogen ions leave the muscle:,via a cotransport mechanism with carnosine.,via an active transport mechanism.,via a protein transporter molecule.,by simple diffusion.,C,False,0.97398823,0.009548645,0.013893195,0.0025699828
Which of the following is true of the spine?,Back pain is an uncommon complaint,Schober's test is designed to quantify the flexion of the lumbar spine,Ankylosing spondylitis is a cause of hypermobility of the spine,Pregnancy is a cause of loss of lordosis of the lumbar spine,B,False,0.4429119,0.34494013,0.17344679,0.03870121
Which of the following is true of psoriatic arthropathy?,The absence of plaques of psoriasis excludes the diagnosis,The diagnosis can be confirmed by a blood marker,Tophi can sometimes be seen over affected joints,Nail pitting may give a clue to the diagnosis,D,False,0.3214081,0.016001966,0.467646,0.19494386
Which of the following is true of Graves Disease of the thyroid?,It is a cause of ophthalmoplegia,It causes a large multi-nodular goitre,It is commoner in males than females,"In the past, Grave's disease sometimes caused 'Derbyshire Neck'",A,True,0.83048534,0.017236173,0.09918733,0.05309115
Which of the following is true of calcium metabolism?,Calcitonin causes a rise in plasma calcium,Primary hyperparathyroidism is usually asymptomatic,Vitamin D is secreted by the parathyroid glands,Oliguria is a symptom of hypercalcaemia,B,False,0.88701236,0.008695963,0.077506274,0.026785452
