0,1,2,3,4,5,llama_7B_followturn_20000/ckp20k_correct,llama_7B_followturn_20000/ckp20k_choiceA_probs,llama_7B_followturn_20000/ckp20k_choiceB_probs,llama_7B_followturn_20000/ckp20k_choiceC_probs,llama_7B_followturn_20000/ckp20k_choiceD_probs
This is a hierarchy of effects or sequential model used to explain how advertising works:,ADD.,AIDA.,PESTLE.,SWOT.,B,False,0.6467116,0.23791191,0.11238162,0.0029948687
 _____________is an important element in the communication process. It recognizes that successful communications are more likely to be achieved if the source and the receiver understand each other.,The realm of understanding.,Personal selling.,Noise.,Feedback.,A,True,0.5140206,0.31176928,0.16687806,0.0073321103
"In the history of marketing, when did the production period end?",In the late 1800s.,In the early 1900s.,In the 1920s.,After the end of the Second World War.,C,False,0.62597257,0.335059,0.027503315,0.0114650875
The extent to which a service envelops a product varies according to a number of factors. Which of the following is NOT one of the factors?,The level of tangibility associated with the type of product.,Performance-value.,Variations in supply and demand.,The way in which the service is delivered.,B,True,0.22588854,0.6957857,0.07333527,0.004990528
"The owners of independent gasoline stations in a community meet secretly and agree to keep their prices high to protect their profitability. If their plan is discovered and they are charged with a crime, they could be",found guilty under the Sherman Antitrust Act and face prison time,found guilty under the Magnuson-Moss Warranty Act and face large fines,found guilty under the Adamson Act and face prison time and fines,found not guilty because retailers are allowed to set their own price levels,A,True,0.5145983,0.45413142,0.02903165,0.0022386804
 The term 'marketing mix' describes:,A composite analysis of all environmental factors inside and outside the firm.,A series of business decisions that aid in selling a product.,The relationship between a firm's marketing strengths and its business weaknesses.,A blending of four strategic elements to satisfy specific target markets.,D,False,0.7048055,0.25928345,0.021283282,0.0146277705
__________ have the potential to control the type and flow of information to the organization and the members of the DMU.,Gatekeepers.,Buyers.,Users.,Initiators.,A,False,0.27489588,0.65944093,0.03283163,0.03283163
 An imbalance between a consumer's actual and desired state in which recognition that a gap or problem needs resolving is called:,Motive development.,An attitude.,A self-concept.,Product evaluation.,A,False,0.2954992,0.62557185,0.0747139,0.00421507
 Which of the following is not an element of the marketing mix?,Promotion.,Product.,Target market.,Pricing.,C,False,0.77970505,0.17397572,0.04398795,0.002331276
 Providing free samples of perfumes (scent) in magazines is an example of which of the following?,Classical conditioning.,Operant conditioning.,Social learning.,Behavioural learning.,A,False,0.10119729,0.8473145,0.04780221,0.0036861107
Why is market segmentation carried out?,To break down large markets into smaller markets.,To provide an opportunity to surpass competitors.,"By grouping together customers with similar needs, it provides a commercially viable method of serving these customers.",To allow the achievement of greater market share.,C,False,0.6593634,0.27486354,0.061330352,0.0044427556
" There are three main types of buying situations in an organization, referred to by Robinson, Faris, and Wind (1967) as _____________.",Repeat purchases.,Buyphases.,Buyclasses.,Tenders.,C,False,0.750163,0.24354227,0.0057275654,0.0005671058
"Where the winning bidder obtains an unprofitable contract that he/she is duty bound to deliver because their bid price was set so low, this is known as:",Winner's curse.,Winner's price.,Winner's reward.,Loss-leader pricing.,A,False,0.25080666,0.60165393,0.13424714,0.013292267
This allows us to determine how the quantity of an offering relates to the price at which it is offered:,Price bundling.,Price elasticity.,Price inelasticity.,Price inflation.,B,False,0.7031847,0.2014658,0.07411512,0.02123434
 ________________ occur(s) where there is no prior history of exchange and no future exchanges are expected between a buyer and seller.,Relationship marketing.,Service mix.,Market exchanges.,Service failure.,C,False,0.6263975,0.29588923,0.07481252,0.0029007958
A method of marketing by electronic mail wherein the recipient of the message has consented to receive it is called:,Search marketing.,Internet advertising.,Permission-based email marketing.,Social web marketing.,C,False,0.37902445,0.5514773,0.045268014,0.024230223
" Collectively organizations that combine to enable offerings to reach end users quickly and efficiently constitute a marketing channel, are sometimes referred to as a:",Vehicle.,Courier.,Transportation.,Distribution channel.,D,False,0.2405149,0.5769653,0.06890868,0.1136112
 Which of the following are the three broad groups of organizational characteristics segmentation criteria?,"Organizational size, industry type, and gender.","Psychographics, purchaser, and behavioural criteria.","Organizational size, industry type, and geographical location.",None of the above.,C,False,0.4127171,0.52993923,0.05585518,0.0014884903
Which of the following is the name for a coupon that is included in a package for later purchase?,a free-standing coupon,an instant-redemption coupon,a bounce-back coupon,a rebate coupon,C,False,0.32498232,0.41728556,0.2530965,0.0046356237
" Advertising is employed as a defence, to retain customers, and to increase brand usage. Advertising is used to reinforce existing attitudes, not necessarily to drastically change them. This idea is based on:",Strong theory.,Weak theory.,ATR framework.,DRIP model.,B,False,0.5059686,0.44651568,0.04153243,0.005983314
"_____________ is an assessment of a company's mix of products, services, investments, and other assets in order to optimize the use of resources and to assess its suitability, level of risk, and expected financial return.",SWOT analysis.,Political analysis.,Portfolio analysis.,Competitive analysis.,C,False,0.50974,0.39698592,0.08857953,0.004694543
" These goods are low-priced products that are bought frequently, are used just once, and incur low levels of purchase risk:",Non-durable.,Durable.,Generic.,Luxury.,A,False,0.33762395,0.5566478,0.09673088,0.008997373
Which of the following processes is not fundamental in explaining how consumers think and learn about products and brands?,Cognition.,Perception.,Learning.,Personality.,D,False,0.36060938,0.59454435,0.04306865,0.0017776554
 ________________is used to influence the way an organization is perceived by various groups of stakeholders.,Direct marketing.,Public relations.,Sale promotion.,Advertising,B,False,0.6784482,0.28281927,0.012426212,0.026306292
Marketing that moves away from a transaction-based effort to a conversation (i.e. two-way dialogue) and can be described as a situation or mechanism through which marketers and a customer (e.g. stakeholders) interact usually in real-time is known as:,Digital marketing.,Interactive marketing.,Direct marketing.,Electronic marketing.,B,False,0.64566004,0.3049882,0.03214552,0.017206257
 The differentiation of a firm's products or services to promote environmental responsibility is referred to as:,Social branding.,Eco-branding.,Me-too branding.,Brand personality.,B,True,0.2341836,0.72133625,0.040695004,0.0037852253
 Which of the following is the rate at which a market adopts an innovation?,Process of diffusion.,Process of differentiation.,Adoption process.,Adoption lifecycle.,A,True,0.657233,0.24178252,0.07849529,0.022489276
Micromarketing is directed at potential buyers who,have excess disposable income,are between the ages of 8 and 14,share similar attitudes and behaviors,have opted out of customized marketing,C,False,0.47095495,0.41561627,0.09273653,0.020692317
 This is a group of people in the process of diffusion who enjoy being at the leading edge of innovation and buy into new products at an early stage:,Late majority.,Early adopter.,Early majority.,Laggards.,B,True,0.17938332,0.80394024,0.01567434,0.001002027
 What channel structure is it where the product goes directly from the producer to the final customer?,Direct.,Indirect.,Hybrid.,None of the above.,A,False,0.3993875,0.45256534,0.07864407,0.06940315
"Joint creation of value, in which customers take part in an active dialogue and co-construct personalized experiences, is referred to as:",Interactive marketing.,Co-creation experience.,Relationship marketing.,Organization marketing.,B,True,0.29220837,0.61860514,0.0652005,0.023985924
"This form of marketing communications tool is referred to as 'a paid, mediated form of communication from an identifiable source, designed to persuade the receiver to take some action, now or in the future'. This is referred to as:",Advertising.,Personal selling.,Public relations.,Publicity.,A,True,0.782684,0.19789352,0.012650909,0.0067715435
" The ____________ delivers to us a wide array of offerings, either directly or indirectly, through business markets, to serve our wants and needs.",Aggregate marketing system.,Planning excellence.,A quality rift.,A value line.,A,True,0.68464345,0.19615364,0.09265641,0.026546506
" ____________ describes the extrinsic properties of the product (the colour, the packaging, the product consistency, associations) and level to which these satisfy customers' psychological or social needs.",Brand repositioning.,Brand stretching.,Brand equity.,Brand imagery.,D,False,0.6128097,0.15494256,0.2254401,0.0068077007
"AIDA stands for awareness, ________, desire and _________.",Interest; action.,Intensity; appeal.,Involvement; action.,Involvement; appeal.,A,True,0.57555413,0.3955722,0.015337998,0.013535736
" This is where intermediaries are given exclusive rights to market the good or service within a defined 'territory', thus using a very limited number of intermediaries:",Exclusive.,Intensive.,Selective.,Direct.,A,False,0.32678473,0.6105142,0.039028868,0.023672204
"Once the agency has discussed the brief with the client, the agency provides a detailed outline of how they intend to investigate the problem. This document is called the ____________:",Research brief.,Research proposal.,Research question.,Research programme.,B,False,0.75876087,0.19184479,0.04850596,0.0008884176
" Organizational characteristics, such as organizational size and location, are sometimes referred to as___________.",DMU.,Firmographics.,ACORN,Product usage.,B,False,0.5153003,0.40131626,0.054312248,0.029071253
The role of marketing communications is to engage audiences and there are four main tasks that it can be used to complete. Which of the following is not part of the four main tasks?,Differentiate.,Participate.,Reinforce.,Inform.,B,False,0.7713449,0.19502653,0.023292597,0.0103360275
The process of making large numbers of unsolicited sales calls to potential customers whom the salesperson does not know is referred to as,multilevel marketing,cold canvassing,the center-of-influence method,the sales-associate method,B,False,0.6176571,0.2574778,0.1216239,0.0032411672
 The process by which individuals accept and use new propositions is referred to as:,Decision.,Adoption.,Acquisition.,Awareness.,B,False,0.54639935,0.42553625,0.006878153,0.0211862
 Which of the following occurs when competitors' pricing policies are almost exclusively focused on competitors rather than customers?,Price differentiation.,Price fixing.,Price wars.,Price guarantees.,C,False,0.5936281,0.36005366,0.043002278,0.0033159796
A commonly used basis for segmenting consumer markets is:,Organizational size.,Demographics.,Product type.,Price.,B,False,0.6018772,0.365057,0.023337312,0.009728439
" In B2B contexts, prices are set according to specific agreements between a company and its clients or customers (e.g. professional services such as architectural or structural engineering).This pricing approach is known as:",Negotiated price,Internal pricing.,Listed pricing.,Cost pricing.,A,False,0.45580623,0.5164961,0.025714828,0.0019829145
" Once referred to as a multibrand policy, this branding strategy requires that each product offered by an organization is branded independently of all the others. This is known as:",Individual branding.,Corporate brands.,Family branding.,Co-branding.,A,False,0.22821122,0.70294005,0.06538361,0.0034652043
 This is the use of inter-personal communications with the aim of developing positive feelings and stimulating behaviour.,Direct marketing.,Personal selling.,Sale promotions.,Advertising.,B,False,0.64494425,0.3046501,0.022068778,0.028336873
" An approach that encompasses a wide range of relationships, not just with customers, but also those that organizations develop with suppliers, regulators, government, competitors, employees, and others, is referred to as:",Market exchanges.,Service failure.,Relationship marketing.,Shared responsibility.,C,False,0.17945501,0.6263595,0.17945501,0.014730564
"In marketing terms, ___________ refers to what we get for what we pay:",Revenue.,Cost.,Value.,Product.,C,False,0.6807253,0.25042483,0.063317314,0.005532605
 _______________ is concerned with the development of knowledge that is specific to the parties involved and is referred to as 'learning together'.,Dialogue.,Personal influencer.,Feedback.,Message.,A,False,0.30291924,0.64128006,0.052639473,0.003161246
 The process that creates changes in behaviour is called:,Selective adaptation.,Learning.,Involvement manipulation.,Attitude adjustment.,B,True,0.2896944,0.69494075,0.011232671,0.004132269
Which of the following is the most appropriate pricing strategy to use when introducing a new and unique product to the market?,Price skimming,Promotional pricing,Psychological pricing,Penetration pricing,A,True,0.60634017,0.2864148,0.09298528,0.014259755
Which type of shop offers a range of grocery and household items that cater for last-minute purchase needs of consumers?,Supermarkets.,Convenience stores.,Category-killer stores.,Limited line retailers.,B,True,0.07737072,0.8318136,0.07737072,0.013445014
 Post-purchase re-evaluation of the consumer proposition acquisition process attempts to measure the degree of:,Selling success experienced by the vendor.,Consumer satisfaction with the purchase.,Follow-up effectiveness of the firm.,Advertising influence on the purchase.,B,False,0.7008817,0.25783998,0.03954104,0.0017373122
" Many brands are deliberately imbued with human characteristics, to the point that they are identified as having particular personalities. This is referred to as:",Branding pyramid.,Brand value.,Brand names.,Brand personalities.,D,False,0.2169206,0.35764158,0.405261,0.020176757
Marketing research:,Is work undertaken to understand how to make specific marketing strategy decisions.,Is the collection and analysis of data from a sample or census of individuals or organizations.,"Includes all forms of market, opinion, and social research such as consumer and industrial surveys.",Is work undertaken to determine either structural characteristics of the industry of concern.,A,True,0.8204717,0.16156046,0.006264379,0.0117034
____________ is very effective at delivering messages to target audiences as it allows for explanation in a way that most other media cannot.,Digital.,Print.,Broadcast.,Outdoor.,B,False,0.27312723,0.27312723,0.2127117,0.24103393
 This is a marketing communications activity concerned with providing support for the sales force and merchandising personnel:,Store marketing.,Field marketing.,Sales promotions.,Personal selling.,B,True,0.40099502,0.5148878,0.06149458,0.022622593
"Services are consumed at the point they are produced. In other words, service delivery cannot be separated or split out of service provision or service consumption. Which characteristic of service is this referred to?",Intangibility.,Variability.,Inseparability.,Perishability.,C,False,0.32709628,0.61109626,0.05684081,0.0049666944
These are costs which do not vary according to the number of units of product made or service sold:,Fixed costs.,Moving assets.,Working capital.,Fixed capital.,A,False,0.21448876,0.6606719,0.11480756,0.010031773
SWOT is an acronym for:,"Strengths, weaknesses, opportunities, threats.","Strategy, work, openness, toughness.","Strategy, weakness, opinions, tactics.","Strategy, working, opinion, tactical.",A,False,0.32962197,0.61581486,0.04460948,0.0099537205
