0,1,2,3,4,5,llama_7B_alpaca_20000/ckp29k_correct,llama_7B_alpaca_20000/ckp29k_choiceA_probs,llama_7B_alpaca_20000/ckp29k_choiceB_probs,llama_7B_alpaca_20000/ckp29k_choiceC_probs,llama_7B_alpaca_20000/ckp29k_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.0014102296,0.9984983,1.667662e-05,7.473942e-05
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.0021809444,0.9970072,5.8120197e-05,0.00075371424
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.015640816,0.96766305,0.0028932602,0.013802972
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,True,0.005875996,0.98819053,5.7606234e-05,0.005875996
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,True,0.022849329,0.9715782,0.0004742227,0.0050983746
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.00055188127,0.9978248,0.00012314136,0.0015001688
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.0085761305,0.99126595,7.898344e-05,7.898344e-05
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,True,0.0048645507,0.9868069,0.0007941161,0.007534364
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.006216886,0.98217463,0.00069751526,0.010910975
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.0037750644,0.9833031,0.0005438496,0.01237796
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.0097038215,0.9898168,0.00014734476,0.00033204653
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.060059316,0.8290933,0.01182638,0.09902107
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.0016996554,0.997673,3.9972063e-05,0.0005873852
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.001094975,0.99548656,0.0012407693,0.002177618
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.02022039,0.97427297,0.00039423484,0.0051125153
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,True,0.0010962007,0.9966008,0.00012299031,0.0021800555
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,True,0.01579976,0.9774966,0.00089136156,0.0058124075
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,False,0.7042415,0.29357153,0.00044136698,0.0017456403
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.020174392,0.9720567,0.0003471196,0.0074217445
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.00089814747,0.98493826,0.00011418663,0.014049389
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,False,0.0035694593,0.9897121,0.0004538058,0.006264596
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,True,0.03305675,0.96605986,0.00015308312,0.0007303188
−4 +  ( −3 )=,−7,−1,1,7,A,False,0.0026157456,0.9913317,0.00051507086,0.0055375337
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.0004043835,0.99935335,2.5851372e-05,0.00021645089
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,True,0.0020417331,0.99356455,0.00033330376,0.0040604714
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.004066542,0.9950499,0.0002599653,0.00062362436
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.0013232053,0.9973054,4.8197748e-05,0.0013232053
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.003140616,0.98675215,0.0010196087,0.009087672
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,False,0.008569493,0.9904987,0.00022836924,0.00070342683
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,False,0.0031503297,0.98980415,0.00037625324,0.006669248
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,True,0.0035884613,0.9949809,0.0004026142,0.0010281113
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,True,0.004603863,0.9941577,7.441452e-05,0.0011640389
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,False,0.010982495,0.9886127,0.00012987312,0.00027494138
