0,1,2,3,4,5,llama_7B_ds_alpaca_20000/epoch2_correct,llama_7B_ds_alpaca_20000/epoch2_choiceA_probs,llama_7B_ds_alpaca_20000/epoch2_choiceB_probs,llama_7B_ds_alpaca_20000/epoch2_choiceC_probs,llama_7B_ds_alpaca_20000/epoch2_choiceD_probs
Which of the following best describes the balance the Supreme Court has struck between the establishment clause and the free-exercise clause?,"Freedom of speech is protected except in certain situations, such as yelling ""fire"" in a crowded theater.","Once a church has been recognized by the federal government, its tax-exempt status can never be revoked.","Once Congress has created an administrative agency, that agency can be dissolved only by a constitutional amendment.","State-sponsored prayer during school hours is prohibited, but voluntary prayer by student groups before school is allowed.",D,True,0.056584027,0.22379416,0.030287247,0.6893346
Which of the following statements does NOT accurately describe voting behavior in the United States?,Registered voters between the ages of 35 and 45 are more likely to vote than are those under the age of 21.,A registered voter who has attained his or her General Educational Development (GED) is less likely to vote than a high school dropout.,Registered voters are more likely to vote in general elections than they are in primary elections.,More women than men have voted in every presidential election since 1980.,B,False,0.05603023,0.15230595,0.018190352,0.77347344
Which of the following plays the most significant role in forming a child's political views?,The geographical area in which the child grows up,The child's family,The media to which the child is exposed,The child's religion,B,True,0.08776193,0.64847785,0.21052994,0.053230304
What power was granted to the states by the Articles of Confederation but not by the Constitution?,Coining money,Authorizing constitutional amendments,Having representation in Congress,Appealing to the president to adjudicate disputes,A,False,0.039088815,0.056873888,0.014379971,0.8896573
The primary function of political action committees (PACs) is to,contribute money to candidates for election,coordinate local get-out-the-vote campaigns,promote the defeat of incumbents in the federal and state legislatures,organize protest demonstrations and other acts of civil disobedience,A,True,0.9701323,0.020134453,0.003964709,0.0057686176
Federal judges are subject to which of the following disciplinary actions?,"Impeachment, conviction, and removal from office by Congress",Removal from office by the appointing president,Removal from office by the president-elect,Recall elections by citizens residing in the district over which the judge has jurisdiction,A,True,0.57684624,0.16526923,0.017419247,0.24046528
The amount of access cabinet secretaries have to the president is most likely to be controlled by the,vice president,president's chief of staff,national security advisor,chair of the Federal Reserve Board,B,False,0.1438547,0.34508947,0.06795215,0.44310364
Which of the following defines the salience of a political issue?,The amount of coverage the issue receives in the major news media,The degree to which public opinion on the issue is likely to shift quickly,The number of people affected by the issue,The importance of the issue to a particular individual or group,D,True,0.25810766,0.3314168,0.034931075,0.37554443
Voters who rely exclusively on television network news coverage of national elections are most likely to be aware of,which special interest groups have endorsed which candidates,"the relative strength of each candidate's support, as indicated by public opinion polls",candidates' positions on international issues,candidates' positions on domestic issues,B,True,0.11897653,0.7758244,0.012540034,0.09265902
Which principle was established by the Supreme Court's decision in Marbury v. Madison?,"One man, one vote",Separate but equal,Judicial review,Right to privacy,C,True,0.06432486,0.026814591,0.8879773,0.020883225
Which of the following people would most likely be accused of influence peddling?,A congressperson who retires to take a position teaching political science at a university,A former president who advises a current president on a particular foreign policy issue,A voter who researches the positions of all candidates in a race before choosing whom to support,An official who leaves the State Department to work as a paid consultant to foreign governments,D,True,0.003452702,0.03275832,0.006450496,0.9573385
Which of the following does the Supreme Court NOT have the power to override?,Constitutional amendments,Presidential executive orders,Laws passed by Congress,Laws passed by state legislatures,A,False,0.30896622,0.39672047,0.053690277,0.24062313
"According to The Federalist Papers, federalism has which of the following effects on political factions?",It provides a structured environment in which factions may flourish.,It limits the dangers of factionalism by diluting political power.,It allows factions to dominate on the national level while limiting their influence on state governments.,It eliminates any opportunity for factions to form.,B,True,0.04581011,0.9201207,0.0025844297,0.031484798
Which of the following statements about voting patterns is NOT true?,Non-whites are more likely to vote Democratic than are whites.,Women are more likely to vote Democratic than are men.,Low-income Americans are more likely to vote Democratic than are upper-income Americans.,Evangelical Christians are more likely to vote Democratic than are non-religious Americans.,D,False,0.19090945,0.4041553,0.04826947,0.35666582
The legal principle that instructs judges to follow established precedent when deciding cases is commonly referred to as,certiorari,de jure,ex post facto,stare decisis,D,True,0.016085263,0.05614308,0.049546096,0.87822556
Voters in which of the following categories would be LEAST likely to vote?,Blue-collar workers who belong to a union,Professionals,Voters who are active in their political parties,Voters aged 18-29,D,True,0.028818034,0.11397754,0.11397754,0.7432269
"While ratifying the Constitution, the primary point of disagreement between Federalists and Anti-Federalists was over",whether representation in Congress should be equal among states or proportional to population,the strength of the federal government relative to the states,the future of the slave trade,whether people had inalienable rights,B,True,0.16262543,0.8258801,0.0023197273,0.009174699
"The legislative successes of the National Rifle Association, antiabortion activists, and other powerful interest groups demonstrate that",United States domestic policy grew more conservative in the 1990s,the influence of political action committees has weakened in recent years,the power of interest groups depends on the degree of support for their positions in the White House,majority opinion on an issue can sometimes be overridden by the intensity of a minority's commitment to activism,D,True,0.11010224,0.29928893,0.097164884,0.493444
The exclusionary rule was established to,"create ""separate but equal"" facilities to facilitate racial segregation",allow private organizations to restrict their memberships,limit the government's ability to use illegally obtained evidence,deny control of interstate commerce to the states,C,True,0.031146072,0.027486311,0.91022164,0.031146072
The opinions of congressional committees often fail to accurately mirror public opinion because,the membership of committees often overrepresents constituencies with the greatest stake in the committee's business,most committees are too small to include representatives of all popular opinions,the minority party controls nearly half of all committees,committee members often lose track of their constituents' priorities because of their frequent contact with special-interest lobbyists,A,False,0.1499344,0.46183047,0.070824,0.31741112
"Congress would be required to use the ""elastic clause"" of the Constitution to",change citizenship requirements,impose workplace safety standards,increase tax rates,authorize the treasury to print money,B,False,0.084915556,0.15864314,0.04545202,0.71098924
The House Rules Committee is considered among the most powerful in the House of Representatives because it has great power over the,ethical conduct of House members,selection of federal judges,number of subcommittees that a standing committee may establish at any given time,scheduling of votes and the conditions under which bills are debated and amended,D,True,0.016921839,0.045998324,0.013178741,0.9239011
