0,1,2,3,4,5,llama_7B_ds_alpaca_52000/epoch3_correct,llama_7B_ds_alpaca_52000/epoch3_choiceA_probs,llama_7B_ds_alpaca_52000/epoch3_choiceB_probs,llama_7B_ds_alpaca_52000/epoch3_choiceC_probs,llama_7B_ds_alpaca_52000/epoch3_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.0044984566,0.015701156,0.008404223,0.97139615
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.06731865,0.7237436,0.11098968,0.097948045
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.25360668,0.030288998,0.6893744,0.026729945
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,True,0.0053466,0.8991598,0.04476653,0.050727125
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.091848105,0.026314924,0.28291208,0.5989249
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.5501667,0.10833425,0.20239504,0.13910393
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.90367234,0.08405463,0.0068996237,0.0053734323
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.0016886223,0.0052013225,0.99119663,0.0019134596
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.8798541,0.09273594,0.006717769,0.020692185
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.43398094,0.5572426,0.0033134855,0.005463014
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.13214962,0.8617238,0.0021359997,0.003990573
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.00042934247,0.99674964,0.0013224679,0.0014985524
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.14016028,0.7117926,0.12369101,0.024356203
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.002799371,0.99664515,0.00029505152,0.00026038208
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.3007833,0.3007833,0.09765004,0.3007833
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,True,0.09892511,0.8282898,0.036392514,0.036392514
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.96478146,0.022689486,0.0094583845,0.003070688
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,False,0.48900604,0.48900604,0.008956458,0.013031569
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.14141662,0.81379646,0.004270412,0.04051654
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.043555103,0.7720327,0.09220616,0.09220616
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,True,0.0026943127,0.015504699,0.9592418,0.022559205
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.6093856,0.072780736,0.11999514,0.19783854
−4 +  ( −3 )=,−7,−1,1,7,A,True,0.6013265,0.17228293,0.1341741,0.09221641
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.08957603,0.35428005,0.24349289,0.31265104
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,False,0.6979128,0.17646,0.1070284,0.018598747
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.0073951203,0.01565547,0.96856964,0.0083797695
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.13589574,0.038934782,0.5374781,0.2876913
