0,1,2,3,4,5,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_gpt35op_Gptvic_Tptvicuna_correct,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_gpt35op_Gptvic_Tptvicuna_choiceA_probs,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_gpt35op_Gptvic_Tptvicuna_choiceB_probs,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_gpt35op_Gptvic_Tptvicuna_choiceC_probs,alpacacode_llama_7B_llamatokenizer_wizardlm_2000_gpt35op_Gptvic_Tptvicuna_choiceD_probs
An important source of information on the credit rating of retail businesses is,the Retail Merchants Association,the local chamber of commerce,"Dun & Bradstreet, Inc.",the United States Retail Credit Association,C,True,0.024533998,0.109953746,0.63274014,0.2327721
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",Conferencing,Discipline-based inquiry,Self-Regulated Strategy Development,Introduction-Body-Conclusion strategy,B,False,0.05765374,0.20123132,0.48272884,0.25838614
Paper will burn at approximately what temperature in Fahrenheit?,986 degrees,2125 degrees,3985 degrees,451 degrees,D,False,0.086551875,0.18323031,0.38789856,0.34231928
The Apple iMac computer is available in all of the following colors except which?,Tangerine,Strawberry,Kiwi,Grape,C,False,0.05589384,0.09215336,0.32164684,0.530306
What were the first names of the early American explorers Lewisand Clark?,Morgan and Mason,Meriwether and William,Cabot and Joseph,Meredith and George,B,True,0.3034683,0.44154376,0.14334826,0.111639746
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",Direct instruction,Literature circle,Guided reading,Read-aloud,C,True,0.030626757,0.29057857,0.4790831,0.19971155
What is varicella?,a fancy pasta,a type of opera,the chicken pox virus,ancient Roman poetry,C,True,0.004240471,0.021534888,0.9156867,0.058537893
Which of the following materials has a resistance that is LEAST affected by temperature changes?,Copper,Carbon,Germanium,Silicon,A,False,0.043096766,0.12470463,0.33898234,0.49321637
A second-year college student is usually called a what?,sophomore,senior,freshman,junior,A,True,0.66312414,0.07919889,0.21528488,0.04239211
In the film 'The Talented Mr Ripley' who plays Mr Ripley?,Jude Law,Matt Damon,Dustin Hoffman,Ben Affleck,B,False,0.1878556,0.27332827,0.1878556,0.35096046
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,False,0.25180578,0.25180578,0.32332504,0.17306343
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,False,0.1021413,0.21623315,0.40397668,0.27764884
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,False,0.23342532,0.23342532,0.23342532,0.29972404
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,False,0.03137222,0.14060055,0.4907441,0.33728316
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,False,0.038749054,0.17366122,0.5349142,0.25267556
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,True,0.22123158,0.413315,0.28406698,0.08138655
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,False,0.16992919,0.14996198,0.46191543,0.2181934
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,False,0.08460806,0.24482156,0.35621327,0.3143571
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.06215202,0.21693188,0.40528208,0.315634
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.473316,0.11967303,0.2533478,0.1536632
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.030953614,0.25917146,0.3770922,0.33278272
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,False,0.1551806,0.1369464,0.6137512,0.09412179
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.54611325,0.09490025,0.25796562,0.1010208
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.07117209,0.3189712,0.3614417,0.24841501
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.07783533,0.271672,0.39528042,0.25521222
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,True,0.15041512,0.19313684,0.4633112,0.19313684
What kind of animal is a peregrine?,moose,cat,bird,fish,C,False,0.42877105,0.084430024,0.42877105,0.058027852
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.041257855,0.077079825,0.8286862,0.05297613
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.3293494,0.17628802,0.37320176,0.12116087
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,False,0.12303432,0.20284931,0.295144,0.37897238
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.23071587,0.17968169,0.43103397,0.15856855
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,True,0.09583897,0.22990575,0.3790505,0.29520482
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,True,0.043373242,0.13359898,0.41151386,0.41151386
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,True,0.070264705,0.16855626,0.3568336,0.40434545
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,0.03900522,0.19808485,0.5384504,0.22445953
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.07960307,0.115821786,0.58819157,0.21638359
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.017017374,0.18295403,0.6385723,0.16145636
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.7650317,0.026177945,0.17070165,0.038088683
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,False,0.075310335,0.3375175,0.38245744,0.20471472
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,False,0.14127322,0.20555131,0.49309197,0.16008352
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.028148696,0.14295088,0.38858077,0.4403197
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,False,0.1304462,0.31292415,0.31292415,0.24370557
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.05120593,0.17872626,0.45639348,0.31367436
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,True,0.04223352,0.24303712,0.5476926,0.16703682
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.032106284,0.1351725,0.41636062,0.41636062
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.08024153,0.28007045,0.28007045,0.3596176
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,False,0.15585482,0.107117355,0.48006666,0.25696117
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,False,0.2985671,0.23252428,0.38336772,0.085540906
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.029909829,0.1426918,0.38787657,0.43952173
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,False,0.55331427,0.045418803,0.26136714,0.13989976
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,False,0.10843402,0.20258142,0.42886487,0.2601197
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,False,0.08024153,0.28007045,0.3596176,0.28007045
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,True,0.039914995,0.1788866,0.4862642,0.29493415
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.7136948,0.09073611,0.14053485,0.055034235
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.04500393,0.13862185,0.48383778,0.33253652
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,False,0.24445117,0.13084528,0.45669487,0.16800866
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,True,0.24902599,0.24902599,0.2821834,0.21976466
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,0.064166464,0.07271013,0.3258642,0.5372592
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.35258165,0.4527238,0.1469779,0.047716737
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.2993745,0.26419708,0.33923575,0.097192675
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.0645459,0.22528733,0.42089212,0.28927466
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,True,0.04062632,0.097457476,0.5969994,0.2649169
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,True,0.038969815,0.28795016,0.41896498,0.2541151
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,False,0.031186178,0.15837649,0.4305119,0.3799254
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.04382945,0.17334883,0.36697948,0.41584224
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.48902234,0.14010724,0.2617548,0.10911564
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,False,0.21645871,0.15836456,0.37989685,0.24527985
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.04495569,0.14740403,0.45403638,0.3536039
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.32332504,0.25180578,0.25180578,0.17306343
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,True,0.32550746,0.41795984,0.17423157,0.08230117
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,False,0.21976466,0.2821834,0.24902599,0.24902599
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.33619508,0.14014696,0.261829,0.261829
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,False,0.061920967,0.20303103,0.4575375,0.27751052
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,False,0.35540646,0.21556492,0.3136451,0.11538358
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.052141093,0.071268424,0.76620775,0.1103827
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,True,0.037948187,0.14099462,0.55764455,0.26341262
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.00632366,0.1052984,0.41646323,0.47191468
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.055586148,0.17121738,0.36246723,0.41072917
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.11712428,0.4088039,0.28096655,0.1931053
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.054347184,0.1896903,0.35438818,0.4015744
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,False,0.12425693,0.09677139,0.31730118,0.4616705
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,False,0.33424002,0.20272683,0.2603064,0.20272683
An airplane's black box is usually what color?,black,white,orange,purple,C,True,0.27252734,0.2122445,0.34993201,0.16529618
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.18164848,0.49377173,0.23324125,0.09133859
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,True,0.049595352,0.1731048,0.60419506,0.1731048
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.19305246,0.3182897,0.3182897,0.17036821
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,0.05644073,0.08212078,0.6875889,0.17384969
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,0.07318644,0.077906564,0.37167144,0.47723556
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.09121276,0.09121276,0.40878722,0.40878722
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.031707447,0.41118842,0.3628725,0.19423166
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.09221439,0.22121082,0.36471498,0.32185984
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,True,0.05960143,0.11135013,0.38865015,0.4403983
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,False,0.6755134,0.03363183,0.19353783,0.097316936
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.026078032,0.13243519,0.3176955,0.5237913
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,False,0.09277815,0.17333241,0.36694473,0.36694473
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.03462336,0.09411604,0.6954287,0.17583191
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,False,0.07333977,0.32868606,0.42204124,0.17593296
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.04060913,0.080760896,0.5967468,0.2818832
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,False,0.13787888,0.20061259,0.33075425,0.33075425
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,True,0.030542122,0.17575777,0.3720792,0.42162097
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,False,0.054328952,0.21487516,0.45489073,0.27590516
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.016263504,0.03901412,0.8879572,0.056765202
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,False,0.05689178,0.16462182,0.5070709,0.2714155
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,False,0.06482861,0.35046017,0.3971234,0.18758781
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.023506844,0.08204695,0.73127645,0.16316983
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,False,0.07432888,0.33311892,0.25943327,0.33311892
How many sides does a rhombus have?,4,6,8,10,A,True,0.51049346,0.11390649,0.18780005,0.18780005
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.024712455,0.046168942,0.20691486,0.7222038
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,False,0.117985904,0.24977615,0.41181126,0.2204267
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,False,0.078582294,0.12171064,0.42481187,0.37489516
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,True,0.026798386,0.09353556,0.3066913,0.57297474
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,False,0.07309273,0.22514144,0.47662443,0.22514144
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,True,0.07497647,0.23094377,0.5540053,0.14007448
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.068699665,0.27171245,0.44797808,0.21160986
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,False,0.12822981,0.12822981,0.39497563,0.34856477
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,False,0.13168195,0.21710682,0.19159609,0.45961514
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,True,0.10405348,0.117908046,0.5284272,0.24961132
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,False,0.17528054,0.19861889,0.37106892,0.2550317
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,True,0.011385042,0.2286747,0.3327197,0.42722055
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,True,0.060391586,0.44623682,0.3938026,0.099568896
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.5089979,0.2121819,0.16524743,0.11357279
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.054151498,0.31162032,0.37588587,0.25834233
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.06040721,0.39390448,0.30677313,0.23891515
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.04574911,0.49184924,0.33804274,0.12435897
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,True,0.058622498,0.18057,0.5561948,0.20461263
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,True,0.078091085,0.12875043,0.39657927,0.39657927
In British currency how many pence make a pound?,10,100,500,1000,B,False,0.24846093,0.17076454,0.219266,0.36150852
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,False,0.05746488,0.18842009,0.5121789,0.24193618
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,False,0.04762822,0.16623881,0.5120516,0.27408147
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,False,0.15073937,0.31911525,0.2816182,0.24852721
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,True,0.29258946,0.15661186,0.29258946,0.2582093
How many stars are on the American flag?,13,48,50,51,C,False,0.27252734,0.16529618,0.2122445,0.34993201
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,False,0.124332786,0.1097233,0.38297194,0.38297194
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,False,0.15347132,0.15347132,0.3248988,0.36815858
"An enterprise analysis shows an average return of $151 for each $100 of feed fed to hogs last year and a return of $130 for each $100 of feed fed to hogs this year. Assuming that feed costs are stable and there are no major death losses, which of the following is the most likely explanation for the difference in returns?",Lower feed efficiency,Poor record keeping,Lower market prices,Lower purchase prices,C,True,0.021787858,0.0760471,0.63673455,0.26543045
"If tickets to a baseball game generally cost between $10 and $30, a season has about 150 games, and each game is attended by 50,000-75,000 people, which of the following is a good estimate for ticket sales revenue for the 150 games combined?","$20,000,000","$200,000,000","$2,000,000,000","$20,000,000,000",B,False,0.05964536,0.20818275,0.38893658,0.3432353
Which of these is not a breed of cat?,Persian,Turkish Angora,Bichon Frise,Maine Coon,C,False,0.05913157,0.34027869,0.30029488,0.30029488
Approximately how many movies are watched in homes in the United States in one year?,"200,000,000","2,000,000,000","20,000,000,000","200,000,000,000",C,False,0.07207326,0.17289476,0.28505525,0.46997666
Which of these is not found in a Snickers candy bar?,almonds,chocolate,nougat,caramel,A,False,0.13787888,0.20061259,0.33075425,0.33075425
In the children's game what color is 'Rover'?,Green,black,red,blue,C,True,0.085461356,0.10308606,0.59321934,0.2182332
Which of the following breakfast cereals is shaped like the letter O?,Life Corn,Chex,Cheerios,Raisin Bran,C,True,0.041026946,0.2513205,0.60288656,0.104765974
"Normally, S-P arrival intervals from a minimum of how many seismic stations are required to uniquely locate the epicenter of an earthquake?",1,2,3,4,C,True,0.06377773,0.19644924,0.41588303,0.32389003
Which character on the TV show 'Friends' is a chef?,Joey,Monica,Ross,Rachel,B,False,0.07628606,0.18300074,0.30171722,0.43899596
"If the tax rate for a single person with $25,000 in taxable income is 24 percent, and the tax rate for a single person with $20,000 in taxable income is 20 percent, the tax rate over this income range is",regressive,progressive,proportional,revenue-neutral,B,False,0.08202661,0.22297144,0.47203055,0.22297144
The aesthetic philosophy that claims that the value of a work of art is determined by museums and galleries is known as,capitalism,conceptualism,structuralism,institutionalism,D,False,0.07331204,0.37230924,0.32856175,0.22581697
