0,1,2,3,4,5,llama_7B_wizardlm_20000/ckp25k_correct,llama_7B_wizardlm_20000/ckp25k_choiceA_probs,llama_7B_wizardlm_20000/ckp25k_choiceB_probs,llama_7B_wizardlm_20000/ckp25k_choiceC_probs,llama_7B_wizardlm_20000/ckp25k_choiceD_probs
"The plates of a capacitor are charged to a potential difference of 5 V. If the capacitance is 2 mF, what is the charge on the positive plate?",0.005 C,0.01 C,0.02 C,0.5 C,B,False,0.07682501,0.26814562,0.6432479,0.011781497
Which of these quantities decreases as the inverse square of distance for distances far from the objects producing the fields?,the electric field produced by a finite-length charged rod,the electric field produced by an infinitely long charged cylinder,the electric field produced by an infinite plane of charge,"the magnetic field produced by an infinitely long, straight current-carrying wire",A,False,0.002032711,0.2662326,0.7236952,0.008039528
"A solid, metal object is isolated from other charges and has charge distributed on its surface. The charge distribution is not uniform. It may be correctly concluded that the",electric field outside the object is zero,the electric field outside the object is equal to the electric field inside the object,the electric field outside the object is directly proportional to the distance away from the center of mass of the object,"the electric field outside the object, but very close to the surface, is equal to the surface charge density at any location divided by the permittivity of free space",D,False,0.004716546,0.107348084,0.793201,0.094734356
Standing waves are produced by a 100-Hz generator in a string of fixed length. The tension in the string is increased until a new set of standing waves is produced. Will the wavelength of the new standing waves be greater than or less than the wavelength of the original standing waves?,"Less, because the tension in the string varies directly with the wave speed, which varies inversely with the wavelength.","Greater, because the tension in the string varies directly with the wave speed, which varies inversely with the wavelength.","Greater, because the tension in the string varies directly with the wave speed, which varies directly with the wavelength.","Less, because the tension in the string varies directly with the wave speed, which varies directly with the wavelength.",C,True,0.0046386104,0.07256008,0.8839627,0.03883861
Two identical capacitors are hooked in parallel to an external circuit. Which of the following quantities must be the same for both capacitors? I. the charge stored on the capacitor II.  the voltage across the capacitor III. the capacitance of the capacitor,I only,II only,II and III only,"(E) I, II, and III",D,False,0.0030342902,0.21272017,0.65522426,0.1290213
A 1-kg object is released from rest at the top of a rough-surfaced incline. The object slides without rotating to the bottom of the incline. The object’s kinetic energy at the bottom must be,"Equal to the block’s gravitational potential energy when it was released, because total mechanical energy must be conserved.","Equal to the block’s gravitational potential energy when it was released, because the gain in kinetic energy compensates for the mechanical energy lost to thermal energy on the rough incline.","Less than the block’s gravitational potential energy when it was released, because the gravitational potential energy was converted both to thermal energy and to kinetic energy.","Less than the block’s gravitational potential energy when it was released, because the work done by the friction force must be greater than the block’s gain in kinetic energy.",C,True,0.05982105,0.06778613,0.8258041,0.046588678
"A student is experimenting with a simple spring-block oscillator of spring constant k and amplitude A. The block attached to the spring has a mass of m. If the student places a small block of mass m on top of the original block, which of the following is true?","The small block is most likely to slide off when the original block is at maximum displacement from the equilibrium position, but will not slide off as long as the coefficient of static friction between the blocks is greater than kA/[(M+m)g].","The small block is most likely to slide off when the original block is at the equilibrium position, but will not slide off as long as the coefficient of static friction between the blocks is greater than kA/[(M+m)g].","The small block is most likely to slide off when the original block is at maximum displacement from the equilibrium position, but will not slide off as long as the coefficient of static friction between the blocks is greater than (M+m)g/(kA).","The small block is most likely to slide off when the original block is at the equilibrium position, but will not slide off as long as the coefficient of static friction between the blocks is greater than (M+m)g/(kA).",A,False,0.10812015,0.05787255,0.79890585,0.035101473
How much work is required to charge a 10 µF capacitor to a potential difference of 100 V ?,0.005 J,0.01 J,0.05 J,0.1 J,C,False,0.037468992,0.51724344,0.4028296,0.042457927
"A box of mass m slides on a horizontal surface with initial speed v0. It feels no forces other than gravity and the force from the surface. If the coefficient of kinetic friction between the box and the surface is μ, how far does the box slide before coming to rest?",v0^2/(2μg),v0^2/(μg),2v0^2/(μg),mv0^2/(μg),A,False,0.04162067,0.4474644,0.5070436,0.0038713256
"A soccer ball, at rest on the ground, is kicked with an initial velocity of 10 m/s at a launch angle of 30°. Calculate its total flight time, assuming that air resistance is negligible.",0.5 s,1 s,2 s,4 s,B,True,0.102846056,0.46092403,0.40676403,0.029465886
