0,1,2,3,4,5,llama_7B_followturn_20000/ckp15k_correct,llama_7B_followturn_20000/ckp15k_choiceA_probs,llama_7B_followturn_20000/ckp15k_choiceB_probs,llama_7B_followturn_20000/ckp15k_choiceC_probs,llama_7B_followturn_20000/ckp15k_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.35804912,0.35804912,0.20401025,0.07989156
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.49264666,0.33859077,0.10992433,0.058838256
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.54962206,0.27636734,0.08972333,0.08428728
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.5432186,0.32947874,0.053785928,0.073516645
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,True,0.24209972,0.4814728,0.12958665,0.14684092
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.4143858,0.4143858,0.11153042,0.059697937
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.5710314,0.28713262,0.11969468,0.022141289
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.4261936,0.3118099,0.1668998,0.09509665
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.5360916,0.3054558,0.119618215,0.03883435
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.42955792,0.356116,0.14845125,0.065874845
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.3824476,0.3824476,0.13217036,0.102934375
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.42890048,0.37850335,0.13080727,0.061788976
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,True,0.45358872,0.40029064,0.10120933,0.044911366
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.35731903,0.4588067,0.10897614,0.07489813
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.5492714,0.25945744,0.08966609,0.101605
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,True,0.37197533,0.42150328,0.12855124,0.07797027
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.42021558,0.39475602,0.12815851,0.056869995
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,False,0.50940984,0.3089727,0.13710581,0.044511735
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.48137522,0.3748954,0.07858235,0.06514705
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,True,0.4111642,0.4111642,0.125398,0.052273665
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,False,0.5461688,0.3111976,0.09490991,0.047723696
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.4243955,0.33051956,0.13778104,0.107303984
−4 +  ( −3 )=,−7,−1,1,7,A,True,0.55480295,0.27897245,0.14027615,0.025948482
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.5428245,0.3292397,0.08861367,0.03932208
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,False,0.46288037,0.3604916,0.109943725,0.066684246
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.32895228,0.3967922,0.13712773,0.13712773
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.54735804,0.29297966,0.114732474,0.044929884
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.46291098,0.2988778,0.14117987,0.097031415
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,False,0.33108515,0.48172605,0.12965481,0.057533972
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,False,0.25227454,0.50170785,0.119166054,0.1268516
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,True,0.3871619,0.4387119,0.110923745,0.06320245
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,False,0.4548912,0.31264186,0.17813794,0.054329008
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,True,0.43158072,0.40543258,0.14011374,0.02287294
"What expression can be used to show 270,240 written in expanded form?","200,000 + 7,000 + 200 + 4","200,000 + 7,000 + 200 + 40","200,000 + 70,000 + 200 + 40","200,000 + 70,000 + 2,000 + 40",C,False,0.28057614,0.46259183,0.15986747,0.096964516
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,220 parts,770 parts,4 parts,110 parts,D,False,0.48043972,0.37416685,0.10070564,0.044687856
"Abe found the mean and median of this list of numbers. 1, 3, 3 If the number 6 were added to the list, then",the mean would increase.,the mean would decrease.,the median would increase.,the median would decrease.,A,True,0.46815488,0.4131452,0.09813059,0.020569291
"When n = 11, what is the value of 10 – (n + 6)?",–7,5,7,27,A,True,0.5652624,0.30256316,0.09822787,0.033946645
"Which expression represents the phrase below? 3 fewer than a number, p",3-p,p+3,3/p,p-3,D,False,0.42981502,0.37931043,0.13954051,0.051334087
A theater collected $6 for each ticket sold to a movie. The theater sold 500 tickets to the movie. The expression below can be used to find how much money the theater collected for the tickets. 6 × 500 Which expression can also be used to find how much money the theater collected for the tickets?,30 × 10^1,30 × 10^3,(6 × 5) × 10^2,(6 × 5) × 10^3,C,False,0.40129963,0.45473206,0.074232966,0.06973542
Let 12-9+c=12. What value of c makes the equation true?,0,3,9,12,C,False,0.3424751,0.56464595,0.04354082,0.04933821
"The Sojourn family went on a vacation. They started with $2000. If they spent $150 each day, which expression represents how much money they had after x days?",1850x,2000 −150x,150x,2000 +150x,B,True,0.39524883,0.44787562,0.09993456,0.056941
"A shelf has four books on it. The weight, in pounds, of each of the four books on the shelf is 2.5, 3.2, 2.7, 2.3 Which inequality represents the weight, w, of any book chosen from the shelf?",w > 2.3,w < 2.4,w > 3.2,w < 3.3,D,False,0.42187068,0.37229955,0.13696136,0.068868496
Which number has an absolute value greater than 5?,-6,-5,0,5,A,True,0.6004931,0.22090906,0.086509235,0.0920886
What is the value of the expression 2(3(4^2 + 1)) - 2^3?,156,110,94,48,C,False,0.4608982,0.35894787,0.109472916,0.07068103
"Gwen wrote the number pattern below on a piece of paper. 1, 5, 9, 13 What are the next two terms in Gwen’s pattern?","15, 17","15, 19","17, 19","17, 21",D,False,0.5510305,0.37871736,0.05807819,0.01217385
If 3 cans of pears cost $2.37 how many cans of pears can you buy for $9.48?,3 cans,12 cans,36 cans,13 cans,B,False,0.47002798,0.41479823,0.086946435,0.028227374
"Order from greatest to least: 3, 3 and 1 over 8,3.8,3.18.","3.18, 3 and 1 over 8, 3.8,3","3,3 and 1 over 8, 3.18, 3","3.8, 3 and 1 over 8, 3.18, 3","3.8, 3.18, 3 and 1 over 8, 3",D,False,0.30680504,0.44639868,0.1642209,0.082575455
Compute 22 / 2 + 9.,10,11,20,2,C,False,0.50625277,0.37038246,0.099687085,0.023677759
"The population of a certain city is 836,527. What is the population of this city rounded to the nearest ten thousand?","800,000","830,000","836,000","840,000",D,False,0.54424614,0.25708365,0.1659857,0.03268452
Find the product of 5 • (−9).,14,−4,45,−45,D,False,0.56699914,0.28510508,0.11164875,0.03624704
"Keiko spent the day bird watching and counted 34 more birds in the morning than in the afternoon. If she counted a total of 76 birds, how many birds did she count in the afternoon?",21 birds,40 birds,42 birds,84 birds,A,False,0.3913912,0.44350433,0.112135455,0.05296904
What is the value of 5 + 2 • 15 + (12 • 4)?,78,83,131,153,B,False,0.45638728,0.40276036,0.09566397,0.04518846
Which situation can be represented by the fraction 20/8?,Leslie spent 20 dollars and 8 cents at a store. How is the amount of money Leslie spent written as a fraction?,Mr. Kramer’s 8 grandchildren shared 20 crackers equally. How many crackers did each grandchild get?,Mitch bought 20 containers of flowers at a plant store. Each container had 8 flowers in it. How many flowers did Mitch buy?,Stamps are sold in booklets of 20 stamps. Donna used 8 stamps to send invitations for a party. How many booklets of stamps did Donna use to send her invitations?,B,True,0.27109075,0.6503129,0.025215367,0.053380933
"If a freight train travels at a speed of 20 miles per hour for 6 hours, how far will it travel?",120 miles,80 miles,26 miles,12 miles,A,True,0.5549236,0.2970292,0.09643126,0.05161594
