0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_13000_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_13000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_13000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_13000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_13000_choiceD_probs
How many human polyomaviruses are known at present?,100,1,10,unknown,A,False,0.08957602,0.24349287,0.35428002,0.312651
AIDS activism in the U.S. resulted in:,Food and Drug Administration reforms,Easier access to investigational drugs,Changes in the way medicine was practiced in the U.S.,All of the above,D,False,0.1803582,0.14046311,0.38181832,0.29736042
"Globally, the most deaths are caused by:",Respiratory infections,Diarrheal diseases,Malaria,Tuberculosis,B,False,0.22056252,0.09194414,0.46693087,0.22056252
What happens during the 'incubation period'?,The virus is cleared from the body by the immune system,Virus replication happens at an intracellular level,This period commonly lasts for a few days,This period commonly lasts for a few hours,B,False,0.012598676,0.13544853,0.77945244,0.07250038
Newborn infants in countries with limited access to safe water and low levels of education should be:,Exclusively formula fed for six months,Exclusively breast fed for six months,Should receive both breast milk and other foods as tolerated in the first 6,months,B,True,0.14059483,0.71399945,0.14059483,0.0048108906
Achieving effective change in a community is usually dependent on which of the following segments of society?,Innovators,Early adapters,Middle adapters,Late adapters,A,True,0.48617932,0.2026697,0.2026697,0.10848127
“Contingency management” is”:,A strategy of last resort for reducing high-risk behaviors,Paying drug users for negative urine specimens,Paying sex workers to use condoms,Paying drug users to use condoms,B,False,0.5846719,0.31295234,0.047992792,0.05438296
Typical clinical symptoms following infection with astroviruses include which of the following?,Acute pneumonia,Gastroenteritis in children,Hepatitis,rashes,B,True,0.41837,0.5371977,0.023602821,0.020829415
Which of the following is the most special characteristic of the adaptive immune system?,Antibodies,T cells,Memory T cells,Clonal expansion of pre-existing antibodies and/or T cells,D,False,0.32863423,0.4219747,0.15523581,0.09415528
Chemotherapy is now an option for clinical care of patients. Typical drug regimens now include which of the following?,Interferon and ribavirin,Lamivudine and ribavirin,Combinations of adefovir and entecavir and/or tenofovir (DAA),Interferons alone,B,False,0.2538866,0.13589571,0.53747797,0.072739735
"There were no new cases of Ebola virus in the United States from January 1, 1997 through January 1, 1998. Which of the following epidemiologic terms does this statement describe?",Incidence,Lifetime expectancy,Lifetime prevalence,Period prevalence,C,True,0.13068123,0.19014007,0.40252653,0.2766522
How were retroviruses discovered?,In chickens as Rous sarcoma,In humans as HTLV-1,In mice causing leukaemia,In cats causing leukaemia,C,False,0.59741277,0.2821978,0.07135078,0.049038626
Most surveillance systems use which of the following study designs?,Cohort,Serial cross-sectional,Mortality,Syndromic,B,True,0.17989805,0.29660174,0.2617501,0.2617501
Polio can be eradicated by which of the following?,Attention to sewage control and hygiene,Killed polio vaccine,Live polio vaccine,Combination of the killed and live vaccines.,A,False,0.16261172,0.3037987,0.39008525,0.14350435
Public health ethics is:,Patient-centered,Population-centered,Subject-centered,Must respect the rights of individuals,B,False,0.24152297,0.1464911,0.10068176,0.51130414
How many people globally are currently infected with hepatitis B?,350 million,2 billion,"100,000",1 million,A,True,0.37491965,0.15628976,0.33086544,0.13792524
"In a study, a group of people are exposed to an environmental toxin but are not treated observed over time on a standard set of measures to ascertain the potential effects of the toxin. This type of study design is called",Clinical trial,Double-blind,Longitudinal,Prospective cohort,D,False,0.005933413,0.049679857,0.8805965,0.0637902
Which disease do polyomaviruses predominantly cause?,Tumours,Brain pathology,No disease at all,Kidney infections,C,False,0.76945937,0.15151553,0.029835178,0.04918989
