0,1,2,3,4,5,llama_7B_ds_alpacafollowturn_20000/epoch3_correct,llama_7B_ds_alpacafollowturn_20000/epoch3_choiceA_probs,llama_7B_ds_alpacafollowturn_20000/epoch3_choiceB_probs,llama_7B_ds_alpacafollowturn_20000/epoch3_choiceC_probs,llama_7B_ds_alpacafollowturn_20000/epoch3_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.005374872,0.9039145,0.05099537,0.039715234
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.19232064,0.5923893,0.19232064,0.022969425
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.20952287,0.06802212,0.6453759,0.07707916
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,True,0.026095929,0.67302287,0.28055766,0.02032353
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.020373711,0.02308644,0.5954071,0.36113268
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.24591295,0.4054419,0.21701743,0.13162771
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.053112213,0.9414365,0.003847436,0.0016038499
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.07680789,0.08703473,0.82576257,0.010394817
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.52809775,0.3203075,0.11783454,0.03376016
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.29604718,0.62673193,0.058295153,0.018925665
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.010704584,0.85037047,0.10156227,0.037362672
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.0298824,0.77067727,0.19485773,0.0045826146
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.07734318,0.16373552,0.7338117,0.025109654
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.0577593,0.9035075,0.030916326,0.007816872
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.11675756,0.76135486,0.11675756,0.0051299687
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,True,0.07994029,0.75845236,0.14934812,0.01225924
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,True,0.23617814,0.56656194,0.18393573,0.01332426
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,False,0.024392596,0.23143052,0.031320713,0.7128562
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.04087762,0.93037033,0.011711634,0.017040327
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.2008657,0.6187099,0.15643437,0.023989987
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,False,0.099067375,0.39181906,0.3457791,0.16333447
