0,1,2,3,4,5,llama_7B_alpacalong_20000_2/ckp10k_correct,llama_7B_alpacalong_20000_2/ckp10k_choiceA_probs,llama_7B_alpacalong_20000_2/ckp10k_choiceB_probs,llama_7B_alpacalong_20000_2/ckp10k_choiceC_probs,llama_7B_alpacalong_20000_2/ckp10k_choiceD_probs
Which statement best explains the purpose of Hart's distinction between 'being obliged' and 'having an obligation'?,It demonstrates the difference between the internal and the external aspect of a rule.,It refutes the natural lawyer' view of the role of morality in law.,It explains the nature of power-conferring rules.,It illuminates the concept of a rule.,D,False,0.6060861,0.12704255,0.22296661,0.04390473
Maine's famous aphorism that 'the movement of progressive societies has hitherto been a movement from Status to Contract' is often misunderstood. In what way?,It is misinterpreted as a prediction.,His concept of status is misrepresented.,It is taken literally.,His idea is considered inapplicable to Western legal systems.,A,True,0.45983198,0.19168648,0.29688984,0.05159172
Which of the following factors contributed significantly to the revival of natural law in the 20th century?,Depression of the 1930,The rise of Fascism,The international recognition of human rights after World War II,The Bolshevik Revolution,C,False,0.4819837,0.14699672,0.2923379,0.07868168
Which of the following criticisms of Llewellyn's distinction between the grand and formal styles of legal reasoning is the most compelling?,There is no distinction between the two forms of legal reasoning.,"Judges are appointed to interpret the law, not to make it.",It is misleading to pigeon-hole judges in this way.,Judicial reasoning is always formal.,C,False,0.51722354,0.14818703,0.2600763,0.07451312
Which proposition below is the most consistent with what Rawls claims the POP would opt for in respect of 'social primary goods'?,The POP will choose wealth over a compassionate society.,The POP will choose equality over power.,The POP will be unselfish.,The POP will choose to protect the disabled.,A,True,0.5516982,0.13949116,0.2606038,0.04820685
The ________ School believes that promoting market efficiency should be the central goal of legal decision-making.,Law and Economics,Critical Legal Studies,Historical,Natural Law,A,True,0.54712635,0.12995389,0.27511242,0.047807366
Which statement below is the least likely to follow logically from Austin's argument that a sanction consists of the smallest chance of incurring the smallest evil?,All commands include some sanction.,The concept of a command contains the likelihood that a sanction will follow failure to obey the command.,Without a sanction the mere expression of a wish is not a command.,A command confers power to change one's legal status.,D,False,0.50305,0.13539408,0.30511528,0.05644065
How does Weber solve the 'England problem'?,By denying its existence.,By explaining the difference between the common law and civil law.,By distinguishing certain features of the English legal system that facilitated the development of capitalism.,By recognizing the importance of legitimate domination.,C,False,0.51252455,0.13794412,0.2920277,0.057503663
Cicero's conception of natural law is 'based on the idea that 'true law is right reason in agreement with Nature.' Reason is a key element because:,It is a sin for humans not to apply reason.,The principles of natural law are discoverable by reason.,Natural law does not apply without good reason.,The law of nature is the basis of all positive law.,B,False,0.64273286,0.12656161,0.18414605,0.046559416
"Catharine MacKinnon argues that since men dominate women, the question is ultimately one of power. Which proposition below is the most inconsistent with this argument?",Women can achieve equality through political pressure.,Equality is impossible because men define women as different.,The idea of 'woman' needs to be redefined.,The world is phallocentric and oppressive.,A,True,0.4749519,0.16413899,0.28807288,0.072836235
Who was an exponent of “natural law with a variable content”?,John Rawls,Stammler,Jerome Hall,John Finns,B,False,0.5700421,0.12719359,0.25295463,0.04980972
The ________ School of jurisprudence asserts that the law is a means of achieving and advancing certain sociological goals.,Historical,Analytical,Command,Sociological,D,False,0.45261788,0.12967719,0.35249916,0.06520579
"According to Malinowski, the Trobriand Islanders organized their society around what concept?",Conflict.,Love.,War.,Reciprocity.,D,False,0.48765832,0.15831947,0.29577973,0.05824248
In Justice for Hedgehogs Dworkin endorses 'Hume's principle'. What does he understand by this idea?,That there is no distinction between law and morality.,That there is a distinction between right and wrong.,That facts about the world or human nature cannot normally ordain what ought to be,That human rights are fundamentally unsound.,C,False,0.46793708,0.13406622,0.32160816,0.07638863
Lyotard's dictum 'I define postmodern as incredulity toward meta-narratives' means:,Individual stories are suspect.,The law is static.,Universal values are meaningless.,Literature reproduces repression.,C,False,0.52907264,0.0978686,0.3014565,0.071602196
Habermas distinguishes between 'law as medium' and 'law as institution'. Which statement below most accurately describes this distinction?,"Law as medium' describes law as a body of formal, general rules that control the state and the economy; 'law as institution' inhabits the 'lifeworld' and expresses its shared values and norms in institutional form.",Law as medium' consists of the manner in which law is presented by the media; 'law as institution' describes the courts.,Law as medium' concerns the manner in which the law expresses its rules in simplified terms; 'law as institution' refers to the formal declaration of laws by legislative bodies.,Law as medium' is defined as the intermediate stage of legal development; 'law as institution' is the advanced stage.,A,True,0.5153059,0.15715942,0.24341325,0.08412138
To claim that one has a prima facie duty to obey the law is to assert that:,"One is under a duty to obey the law without exception, regardless of its content.",There is no duty to obey a law to which one hasn't agreed.,The duty applies only to those who are directly affected by the law in question.,The obligation arises independently of the precise legal provisions involved - unless there are grounds to justify a specific exception.,D,False,0.63539964,0.15092064,0.18204504,0.031634685
Dworkin contends that to every legal question there is only one right answer. Which proposition below is most inconsistent with this claim?,In hard cases judges generally decide cases on the basis of rights.,The rights of the parties feature in the determination of most cases before the courts.,Judges exercise strong discretion.,Judges seek the best 'fit' with constitutional and institutional history.,C,False,0.43960392,0.17215137,0.28382963,0.10441508
"Robert makes the following statement while negotiating the sale of his car, 'This is the sharpest car on the market.' His statement may support a claim for:",misrepresentation,fraud,fraud and misrepresentation,none of the above,D,False,0.43023428,0.15827435,0.29569542,0.115795985
According to Austin the science of jurisprudence is concerned with,Morality,Positive law,Divine law,Natural law,B,False,0.41529498,0.16263184,0.32343206,0.0986412
Which of the following statements best captures the nature of Fuller's 'inner morality of law'?,A positivist view of law.,A morality of aspiration.,An Aquinian concept of natural law.,A rejection of the 'harm principle'.,B,False,0.46941367,0.13448927,0.3434304,0.052666754
Hart argues that secondary rules are 'power-conferring' but this seems unconvincing in the case of the rule of recognition because:,It both confers power and imposes duties on judges to decide cases.,It is not a social rule.,It applies only in the case of unitary constitutions.,It fails to specify the source of authority.,A,True,0.55740947,0.12437487,0.24734895,0.07086667
Adherence to precedent is called the doctrine of ________.,nolo contendere,stare decisis,substantial performance,commercial impracticability,B,False,0.4593596,0.15875043,0.31571293,0.066177025
Which proposition below may be characterized as the most powerful refutation by Hart of Lord Devlin's argument?,Society has no right to preserve its moral and social cohesion through the criminal law.,Homosexual acts cause public outrage.,The courts are the best place to resolve moral questions such as those concerning homosexuality and prostitution.,The law is anachronistic.,A,True,0.44831762,0.15493444,0.3279962,0.06875174
What relationships to the type of law that exists in society does Durkheim identify between (1) mechanical and (2) organic solidarity?,Mechanical solidarity produces conflict in society. Organic solidarity leads to greater social harmony.,Mechanical solidarity leads to repressive law. Organic solidarity leads to restitutive law.,Mechanical solidarity fosters efficiency. Organic solidarity leads to inefficiency.,Mechanical solidarity generates a more democratic legal system; organic solidarity a more authoritarian legal system.,B,False,0.5790613,0.12920605,0.22676367,0.064968884
Which of the following quotations best describes the central thesis of difference feminism?,There are fundamental differences between individual women.',Men and women have different conceptions of the feminist project.',"Women look to context, whereas men appeal to neutral, abstract notions of justice.'",Men are unable to comprehend their differences from women.',C,False,0.5548734,0.123808995,0.24622358,0.07509395
Which statement below is the least likely to follow logically from Dworkin's notion of law as integrity?,It is likely to generate more individual rights and greater liberty.,It renders a community more genuine.,It opens the door to authoritarianism.,It improves the moral justification for the exercise of political power.,C,False,0.4577207,0.13113917,0.35647324,0.054666944
