0,1,2,3,4,5,llama_7B_alpacalong_20000_2/ckp10k_correct,llama_7B_alpacalong_20000_2/ckp10k_choiceA_probs,llama_7B_alpacalong_20000_2/ckp10k_choiceB_probs,llama_7B_alpacalong_20000_2/ckp10k_choiceC_probs,llama_7B_alpacalong_20000_2/ckp10k_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.48528177,0.13061182,0.2943383,0.089768104
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.5942524,0.13259564,0.23271258,0.040439382
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.46249533,0.13250713,0.33836883,0.06662877
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.48187038,0.1564404,0.29226917,0.06942002
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.4925959,0.14113109,0.2806727,0.08560033
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.5744691,0.12041526,0.2549191,0.050196547
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.49690223,0.14236487,0.30138645,0.05934651
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.4739807,0.12757018,0.32576185,0.0726873
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.5106308,0.13743441,0.29094866,0.06098615
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.42155826,0.14568664,0.37202385,0.06073123
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.4228869,0.16560489,0.35058555,0.060922638
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.45196885,0.15619627,0.3306675,0.06116733
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,True,0.52990955,0.13398212,0.28364015,0.05246815
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,True,0.5016432,0.1628597,0.2858277,0.049669404
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.4484724,0.15498793,0.30823028,0.08830945
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,False,0.39418507,0.16432078,0.3478671,0.093627155
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.4681435,0.12599911,0.3425011,0.06335633
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,False,0.3922531,0.17406125,0.34616214,0.0875235
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.45518208,0.14777598,0.31284177,0.08420022
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,True,0.49168482,0.12431739,0.3174556,0.066542305
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,False,0.5778775,0.12112971,0.2564316,0.04456113
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.55970126,0.1329407,0.24836594,0.058992077
−4 +  ( −3 )=,−7,−1,1,7,A,True,0.50287426,0.1194431,0.32468003,0.053002555
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.521756,0.14042872,0.27927586,0.0585394
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,False,0.54332286,0.14623336,0.25664753,0.05379625
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,True,0.5462674,0.13811803,0.25803843,0.057576157
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.4681435,0.12599911,0.3425011,0.06335633
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.43512967,0.1503768,0.33887932,0.0756142
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,True,0.3917174,0.14410478,0.3917174,0.072460435
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,True,0.441544,0.16243497,0.30346847,0.09255265
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,False,0.43306798,0.15931681,0.3168393,0.09077598
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,False,0.48164523,0.13799368,0.31097353,0.06938758
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,True,0.4699474,0.12648463,0.34382087,0.05974711
