0,1,2,3,4,5,llama_7B_ga_alpacafirstturn_20000/ckp10000_correct,llama_7B_ga_alpacafirstturn_20000/ckp10000_choiceA_probs,llama_7B_ga_alpacafirstturn_20000/ckp10000_choiceB_probs,llama_7B_ga_alpacafirstturn_20000/ckp10000_choiceC_probs,llama_7B_ga_alpacafirstturn_20000/ckp10000_choiceD_probs
An important source of information on the credit rating of retail businesses is,the Retail Merchants Association,the local chamber of commerce,"Dun & Bradstreet, Inc.",the United States Retail Credit Association,C,False,0.17108035,0.15097788,0.08081263,0.5971291
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",Conferencing,Discipline-based inquiry,Self-Regulated Strategy Development,Introduction-Body-Conclusion strategy,B,False,0.05660583,0.034333173,0.023596821,0.8854642
Paper will burn at approximately what temperature in Fahrenheit?,986 degrees,2125 degrees,3985 degrees,451 degrees,D,True,0.2850849,0.1959358,0.1959358,0.32304353
The Apple iMac computer is available in all of the following colors except which?,Tangerine,Strawberry,Kiwi,Grape,C,False,0.040838726,0.08645558,0.05243796,0.82026774
What were the first names of the early American explorers Lewisand Clark?,Morgan and Mason,Meriwether and William,Cabot and Joseph,Meredith and George,B,False,0.48739642,0.3795847,0.024266038,0.10875285
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",Direct instruction,Literature circle,Guided reading,Read-aloud,C,False,0.21727404,0.14933011,0.042783797,0.59061205
What is varicella?,a fancy pasta,a type of opera,the chicken pox virus,ancient Roman poetry,C,True,0.054691322,0.14866643,0.5188968,0.27774546
Which of the following materials has a resistance that is LEAST affected by temperature changes?,Copper,Carbon,Germanium,Silicon,A,False,0.026651725,0.0724469,0.018317444,0.8825839
A second-year college student is usually called a what?,sophomore,senior,freshman,junior,A,True,0.67629987,0.19376317,0.02622299,0.103713945
In the film 'The Talented Mr Ripley' who plays Mr Ripley?,Jude Law,Matt Damon,Dustin Hoffman,Ben Affleck,B,False,0.3860056,0.16091107,0.06707772,0.3860056
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,False,0.38024554,0.09614113,0.035368346,0.48824495
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,False,0.13206291,0.31680244,0.1921504,0.3589842
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,False,0.2771098,0.2771098,0.08996438,0.35581604
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,False,0.14852537,0.070158415,0.11567167,0.6656445
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,False,0.041838773,0.100366004,0.017440995,0.84035426
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,False,0.120629236,0.120629236,0.064568184,0.69417334
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,False,0.42345998,0.057309076,0.039387915,0.47984302
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,False,0.18057,0.20461263,0.058622498,0.5561948
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.24045624,0.14584409,0.03687516,0.57682455
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,False,0.06718903,0.08627242,0.028008554,0.81852996
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,True,0.057301212,0.20000088,0.044626225,0.69807166
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.46455002,0.17089841,0.17089841,0.19365326
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.2220001,0.19591442,0.04953492,0.5325506
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.087874725,0.2706732,0.068436906,0.57301515
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,True,0.1913181,0.14899868,0.070382,0.5893012
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,False,0.14433242,0.23796391,0.046857875,0.5708458
What kind of animal is a peregrine?,moose,cat,bird,fish,C,False,0.23389466,0.16075328,0.26503736,0.34031472
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.20969173,0.26924953,0.44391742,0.077141285
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,True,0.12422771,0.08538037,0.15951154,0.63088036
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,False,0.0901792,0.19090936,0.3147563,0.4041551
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.28727895,0.36887348,0.05656858,0.28727895
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.052147128,0.20624588,0.021738155,0.71986884
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.09376512,0.47617856,0.17517631,0.25488
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.17306343,0.25180578,0.32332504,0.25180578
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,False,0.066301025,0.29714057,0.20422152,0.43233696
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,False,0.2630142,0.2630142,0.040334534,0.43363708
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,False,0.21333183,0.2739235,0.1141883,0.39855632
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.46482718,0.2195688,0.033671968,0.28193194
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,False,0.09500642,0.2582542,0.027219795,0.61951965
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,False,0.1342264,0.06340406,0.029949956,0.7724196
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.0019151659,0.005205961,0.0007983599,0.9920805
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.78634715,0.05026949,0.0569628,0.10642051
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.20665051,0.09761479,0.059206363,0.6365284
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.46323574,0.19310538,0.062692136,0.28096667
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,True,0.008880693,0.0579094,0.027354464,0.9058554
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.3916669,0.087392695,0.07712378,0.44381672
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,False,0.06787712,0.07691486,0.028295394,0.82691264
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,False,0.1575668,0.1785466,0.1785466,0.48533994
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.09948232,0.087792836,0.16401862,0.6487062
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,False,0.6365915,0.206671,0.046114534,0.11062302
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,False,0.48445714,0.22884133,0.057860155,0.22884133
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.3755161,0.2580882,0.0739435,0.29245222
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.07923375,0.08978361,0.07923375,0.7517489
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.42219213,0.12096007,0.03465564,0.42219213
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.30539548,0.14425862,0.046833917,0.503512
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.72449464,0.08652855,0.04631539,0.14266145
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.10472617,0.071977176,0.04946914,0.77382755
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,0.0854484,0.09682573,0.007014032,0.81071186
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,False,0.64562654,0.26913717,0.008127239,0.0771091
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.43867552,0.38712978,0.03177755,0.14241709
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.25346467,0.19739848,0.32545507,0.2236818
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.0197799,0.07823102,0.06092638,0.8410627
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.07000412,0.14819871,0.029182056,0.75261515
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.0932038,0.10561374,0.020796578,0.78038585
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.10493966,0.17301625,0.25173718,0.47030693
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,False,0.20350249,0.5531771,0.08483246,0.1584879
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,False,0.102132805,0.21621513,0.015662573,0.6659895
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.3447859,0.23696765,0.20912322,0.20912322
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.39388463,0.2389031,0.01961036,0.34760195
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,False,0.5416701,0.37228405,0.012738859,0.073307075
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,False,0.13091056,0.08997342,0.025777815,0.7533382
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.22446732,0.22446732,0.22446732,0.32659802
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,False,0.3677918,0.25277936,0.09299233,0.28643656
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,False,0.65541244,0.14624229,0.032631062,0.16571422
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,False,0.41098398,0.32007465,0.15119256,0.11774889
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,False,0.06092638,0.07823102,0.0197799,0.8410627
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.17704698,0.15624341,0.3748085,0.29190114
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.12331268,0.058248784,0.10882306,0.70961547
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.1642543,0.44648945,0.04152999,0.34772635
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.2918031,0.17698753,0.20055315,0.33065623
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,False,0.11692544,0.09106162,0.02956338,0.7624496
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,False,0.041370653,0.21009752,0.015219412,0.73331237
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.4990959,0.16203271,0.036154386,0.30271697
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,True,0.3458365,0.18511294,0.07716655,0.3918841
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,False,0.0719771,0.19565406,0.049469095,0.6828998
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.13198699,0.46067986,0.0485553,0.35877785
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,False,0.039098643,0.05020365,0.37095758,0.5397401
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,0.0718184,0.029938363,0.02331602,0.8749272
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.6906257,0.082483485,0.07279141,0.15409943
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.015685875,0.037628457,0.090265974,0.85641974
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.39013728,0.12665904,0.04112017,0.44208348
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,True,0.18695432,0.036813486,0.036813486,0.7394187
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,False,0.184294,0.2681462,0.04659682,0.50096303
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.0051404005,0.013973056,0.0012996967,0.9795869
