0,1,2,3,4,5,llama_7B_ga_firstturn_20000/ckp7500_correct,llama_7B_ga_firstturn_20000/ckp7500_choiceA_probs,llama_7B_ga_firstturn_20000/ckp7500_choiceB_probs,llama_7B_ga_firstturn_20000/ckp7500_choiceC_probs,llama_7B_ga_firstturn_20000/ckp7500_choiceD_probs
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,7 N,5 N,10 N,12 N,A,True,0.4739909,0.17437151,0.28749,0.06414769
A completely submerged object always displaces its own,weight of fluid.,volume of fluid.,density of fluid.,All of these.,B,False,0.38109592,0.33631596,0.12372373,0.15886441
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",totally internally reflects,passes into the air above,is absorbed,None of these,B,False,0.3767352,0.3767352,0.13859314,0.10793645
"According to four-dimensional geometry, the angles of a triangle add to 180°",always.,sometimes.,never.,on planet Earth only.,B,False,0.40452573,0.2780262,0.1686314,0.1488167
A voltage will be induced in a wire loop when the magnetic field within that loop,changes,aligns with the electric field,is at right angles to the electric field,converts to magnetic energy,A,True,0.38453156,0.29947346,0.20582493,0.11017014
"Among these colors, the one that has the most energy per photon is",red,yellow-green,blue,violet,D,False,0.49171755,0.15963732,0.26319745,0.0854477
"According to general relativity,",mass distorts spacetime.,gravity affects clocks.,light can’t escape from a black hole.,All of these.,D,False,0.47432235,0.13589562,0.13589562,0.25388646
A step-up transformer in an electric circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.54860675,0.25914347,0.15717848,0.035071254
Spectral lines of the elements are,chaotic,ordered,positioned by amplitude,in phase,B,False,0.4678902,0.32157594,0.17212719,0.038406767
A wave transfers,amplitude,wavelength,frequency,energy,D,False,0.733109,0.18535899,0.05310624,0.02842572
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",the same,opposite,Either of these,Need more information,B,False,0.5530427,0.29602244,0.12340051,0.027534375
The surface of planet Earth loses energy to outer space due mostly to,conduction,convection,radiation,radioactivity,C,False,0.49077803,0.20458671,0.18054715,0.124088116
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is","half, 1 A",2 A,Depends on which lamp is closer to the battery,Not enough information to say,B,False,0.49300656,0.2990236,0.14124875,0.06672118
"As a blinking light source approaching you gains speed, you see the frequency of flashes",increase.,decrease.,remain unchanged.,None of these.,A,True,0.57414573,0.27120724,0.113056,0.041590977
In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is,2mg,mg,mg/2,mg/4,B,False,0.44557387,0.23849851,0.23849851,0.07742913
Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is,less.,equal.,greater.,none because it sinks.,A,True,0.59873414,0.22026199,0.11789774,0.06310611
When you look at the red petals of a rose the color light you're seeing is,red.,green.,white minus red.,a mixture of green and yellow.,A,True,0.7851148,0.044293147,0.12040126,0.05019071
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,False,0.4177418,0.4177418,0.08225824,0.08225824
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,False,0.6278604,0.29658026,0.04013777,0.03542146
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,True,0.5887093,0.3151134,0.0703113,0.025866082
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,True,0.5045405,0.23832805,0.112578206,0.14455327
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,False,0.5987343,0.24958959,0.11789778,0.03377828
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.491849,0.29832152,0.1243589,0.08547054
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,False,0.40338808,0.45709857,0.10199248,0.037520934
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,False,0.4980398,0.18321861,0.20761387,0.111127704
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,True,0.47412932,0.32586402,0.13584033,0.06416643
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,False,0.3788722,0.2603948,0.20279567,0.15793742
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,True,0.55571127,0.26249942,0.09656814,0.08522109
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,False,0.5087828,0.30859238,0.14576872,0.036856104
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.44039834,0.38865015,0.111350134,0.059601434
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.6337215,0.20573923,0.12478716,0.035752118
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.4219747,0.32863423,0.15523581,0.09415528
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.43095013,0.3356243,0.1585377,0.0748879
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,False,0.6413164,0.18374023,0.098349065,0.07659432
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,False,0.40202868,0.21519046,0.16759048,0.21519046
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,True,0.40148848,0.27593875,0.24351507,0.07905777
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,True,0.6545383,0.21249746,0.100376695,0.03258754
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,False,0.3908305,0.2091965,0.23705068,0.16292238
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,False,0.6497351,0.27084988,0.047066655,0.032348406
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,True,0.60332227,0.28498927,0.081650786,0.030037645
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,False,0.6976485,0.22649331,0.057266477,0.018591704
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.35540646,0.3136451,0.21556492,0.11538358
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,False,0.42183408,0.3285247,0.19926031,0.050380897
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,False,0.40848356,0.31812733,0.19295397,0.08043519
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,False,0.36978653,0.32633546,0.19793248,0.10594562
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,True,0.3908305,0.23705068,0.2091965,0.16292238
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,False,0.52906114,0.22054549,0.19463073,0.055762634
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,False,0.36471498,0.22121082,0.32185984,0.09221439
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,True,0.44667017,0.34786707,0.14501257,0.060450234
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,True,0.47604483,0.25480846,0.22486766,0.04427907
