0,1,2,3,4,5,llama2_7B_alpacacode_alpaca_combine_6k_52000_correct,llama2_7B_alpacacode_alpaca_combine_6k_52000_choiceA_probs,llama2_7B_alpacacode_alpaca_combine_6k_52000_choiceB_probs,llama2_7B_alpacacode_alpaca_combine_6k_52000_choiceC_probs,llama2_7B_alpacacode_alpaca_combine_6k_52000_choiceD_probs
An important source of information on the credit rating of retail businesses is,the Retail Merchants Association,the local chamber of commerce,"Dun & Bradstreet, Inc.",the United States Retail Credit Association,C,True,0.0012922765,0.013893282,0.9739943,0.010820099
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",Conferencing,Discipline-based inquiry,Self-Regulated Strategy Development,Introduction-Body-Conclusion strategy,B,False,0.08857544,0.27283156,0.50971645,0.1288765
Paper will burn at approximately what temperature in Fahrenheit?,986 degrees,2125 degrees,3985 degrees,451 degrees,D,False,0.14848426,0.21604332,0.5872666,0.04820578
The Apple iMac computer is available in all of the following colors except which?,Tangerine,Strawberry,Kiwi,Grape,C,False,0.07403145,0.021210367,0.002870511,0.9018877
What were the first names of the early American explorers Lewisand Clark?,Morgan and Mason,Meriwether and William,Cabot and Joseph,Meredith and George,B,True,0.0001233936,0.99986875,6.143406e-06,1.6534754e-06
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",Direct instruction,Literature circle,Guided reading,Read-aloud,C,True,0.00026019936,0.0031698772,0.99594575,0.00062418584
What is varicella?,a fancy pasta,a type of opera,the chicken pox virus,ancient Roman poetry,C,True,5.8286143e-05,7.4840886e-05,0.99985385,1.3005397e-05
Which of the following materials has a resistance that is LEAST affected by temperature changes?,Copper,Carbon,Germanium,Silicon,A,False,0.003873576,0.019671641,0.94783276,0.02862207
A second-year college student is usually called a what?,sophomore,senior,freshman,junior,A,True,0.9545374,0.041939445,0.0020880422,0.0014350889
In the film 'The Talented Mr Ripley' who plays Mr Ripley?,Jude Law,Matt Damon,Dustin Hoffman,Ben Affleck,B,False,0.85289925,0.10186429,0.012165954,0.033070493
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,False,0.2780262,0.1488167,0.1686314,0.40452573
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,True,0.00044109797,0.79752386,0.044993218,0.15704176
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,False,0.2279171,0.10766041,0.6195429,0.044879537
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,False,0.18265928,0.23453917,0.086282134,0.49651942
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,True,0.94252425,0.0049459133,0.0056044543,0.04692552
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,True,0.0040653883,0.99476767,0.0002598916,0.0009071107
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,True,0.8575125,0.04269303,0.03767647,0.062117998
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,False,0.010060724,0.3331654,0.22898102,0.42779285
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.23094375,0.14007446,0.55400527,0.07497646
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.9950376,0.0024664518,0.0008007396,0.0016951659
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.02223872,0.8345018,0.127975,0.015284434
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.9892235,0.0007025212,0.009698005,0.0003760325
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,True,0.03250592,0.008218783,0.9499622,0.009313101
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,True,0.10321032,0.40820473,0.40820473,0.080380276
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,True,0.028148696,0.14295088,0.38858077,0.4403197
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,True,0.008062584,0.03188814,0.9319081,0.028141186
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,0.0010303785,0.0016988071,0.997175,9.5840136e-05
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.00020333737,0.00026109038,0.9993562,0.00017944461
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.23331769,0.49393356,0.20590213,0.06684664
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,True,0.3942759,0.16435865,0.047089543,0.3942759
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.005126017,0.009576661,0.976846,0.008451373
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.0030960187,0.020188576,0.0039753667,0.9727401
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.022871813,0.07045015,0.04841963,0.8582585
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.010301,0.56241554,0.38654217,0.040741246
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,3.5351033e-05,9.6094074e-05,0.9998171,5.143545e-05
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,7.4833704e-05,0.00013980777,0.9997578,2.752978e-05
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.00022887813,0.005902845,0.9927059,0.001162339
What do you call a young cow?,mare,lamb,kid,calf,D,True,0.000896122,0.00401614,0.012370583,0.9827171
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.031923607,0.5658595,0.38890916,0.01330774
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,True,0.0016924664,0.99345315,0.0016924664,0.0031619438
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.00062482595,0.0014988794,0.00090911635,0.99696714
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.9943488,0.0016939924,0.0011642628,0.0027929212
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.01680532,0.058656327,0.43341488,0.4911234
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,True,0.0024479262,0.0024479262,0.9875639,0.0075401436
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,True,0.012474625,0.04354072,0.1722069,0.77177775
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,True,0.0019209246,0.9950636,0.0013202309,0.0016952101
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.72791624,0.111629575,0.01711895,0.14333521
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.9985587,0.0010318083,0.00023022755,0.00017930141
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.61790204,0.29187626,0.039501153,0.050720487
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.007546401,0.00216208,0.9883835,0.001908029
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.0002299236,0.9972403,0.001030446,0.0014992901
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.98688275,0.008538209,0.0005458294,0.004033164
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.017450187,0.004412098,0.02538987,0.9527479
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.070546776,0.6693292,0.24623246,0.013891485
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,True,0.017718432,0.96739364,0.006518247,0.008369595
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.97998524,0.0051424904,0.00089363084,0.013978738
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,True,0.015131328,0.12669306,0.8261425,0.03203302
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,0.00029402724,0.0040589212,0.0024618602,0.9931852
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,5.1439485e-05,0.99989545,4.006111e-05,1.3005938e-05
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.9890827,0.0051902295,0.0016850209,0.004042155
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,True,0.0011684124,0.9978929,0.000708678,0.00023007405
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,True,0.032619946,0.012000208,0.9532946,0.0020853234
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.013748695,0.020004233,0.002389165,0.96385795
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,False,0.03965495,0.050917964,0.4830962,0.4263309
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.04584714,0.71716994,0.03151025,0.20547263
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.99960107,0.00017948858,0.00017948858,4.0049315e-05
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,False,0.3454309,0.025022931,0.060026888,0.5695193
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.004364155,0.34668776,0.5715915,0.077356495
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.9410882,0.046854023,0.0016032566,0.010454546
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,True,0.14784278,0.8507765,0.0011287936,0.0002518679
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.9586525,0.017558333,0.00829397,0.015495175
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,True,0.002259261,0.07481644,0.91145086,0.011473473
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,True,0.015852807,0.5948722,0.17043373,0.21884125
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.00048766524,0.999119,0.00033516707,5.8243306e-05
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.0027920485,0.0024639743,0.9940381,0.0007059404
