0,1,2,3,4,5,llama2_7B_alpacacode_alpaca_combine_6k_52000_correct,llama2_7B_alpacacode_alpaca_combine_6k_52000_choiceA_probs,llama2_7B_alpacacode_alpaca_combine_6k_52000_choiceB_probs,llama2_7B_alpacacode_alpaca_combine_6k_52000_choiceC_probs,llama2_7B_alpacacode_alpaca_combine_6k_52000_choiceD_probs
A valid disjunctive syllogism has a major premise that:,includes two or more alternatives,classifies subjects,affirms the antecedent or denies the consequent,leads to a valid conclusion,A,False,0.013629231,0.015443942,0.015443942,0.95548284
Which of the following best describes the fallacy of style over substance?,Changing the meaning of a word or phrase from one part of the argument to another.,Confusing figurative language with literal language.,"Reasoning that ideas presented in an appealing manner are correct, regardless of the content of the message.","Using emotionally charged language to create an impression about the subject of a claim, without making an argument that the language fits the subject.",C,True,0.0360189,0.059385132,0.6384503,0.26614568
"Which of the following fallacies is a way of suppressing evidence that eliminates a source of evidence from consideration by claiming the source is flawed, when there is no true relationship between the alleged flaw and the reliability of the source?",significance,snob appeal,poisoning the well,appeal to anonymous authority,C,True,0.0027700074,0.0058641057,0.9861909,0.005175055
The false analogy fallacy is,a specific type of false cause fallacy that argues that since two event happened at the same time one event must have caused the other,arguing that an event that preceded another event necessarily is the cause of the second event,arguing that since something is new it is necessarily good,drawing a conclusion based on a comparison when the items being compared are not similar enough to support the conclusion.,D,False,0.05199667,0.8133648,0.024561489,0.11007696
The _ad nauseam_ fallacy is,arguing that something should be done because that's the way it's been done in the past.,"arguing that an act should be carried out because it will not have any significant consequences, when there is no evidence of the effects",reasoning that a conclusion is true because it's been claimed so often,reasoning that a claim is true because so many people believe it is true,C,True,0.050625082,0.15593623,0.61673975,0.17669891
Arguing that what is true of an entire object is also true of each part of that object is the fallacy of,false criteria,hasty generalization,ad crumenam,division,D,True,0.06060515,0.39519522,0.03675888,0.5074407
Which of the following describes the horse laugh fallacy?,responding to an argument with an expression of derision instead of a counter argument,attempts to gain agreement based solely the feelings aroused by the message,characterizing an opponent's position in such way to make it or its consequences appear to be ridiculous,"arguing actions should be taken to avoid negative results, when those results are exaggerated, unlikely, or irrelevant",A,False,0.0075126123,0.006629857,0.983958,0.0018994858
Arguing that a lack of evidence proves something is the fallacy of...,Appeal to ignorance,Double negative,Equivocation,Burden of proof,A,True,0.99642015,0.0013220308,0.0003342617,0.0019235434
The argument against the person consists of,ignoring another person's arguments and attacking her character instead,"asserting an opposing arguer has taken an easily defeated position, which she has not really taken",causing confusion during an argument by a lack of ability to engage in refutation,using threats of harm instead of reasoning to gain agreement,A,False,0.19397636,0.09162794,0.4653251,0.24907058
Which of the following fallacies happens when someone concludes that someone must be honest because the people he hangs around with are honest?,Laudatory personality,Guilt by association,Reprehensible personality,Circular reasoning,B,True,0.0024587377,0.99192554,0.0024587377,0.0031570818
Asking a question that includes an unproven assumption may lead to which of the following fallacies?,Appeal to ignorance,Extension,a priori,Complex question,D,True,0.03641711,0.0071709547,0.017202226,0.9392097
"Polonius in William Shakespeare's Hamlet: ""Your noble son is mad: Mad call I it, for to define true madness, What is't but to be nothing else but mad?""",Attacking the Person (ad hominem),Equivocation,Begging the Question,Appeal to Pity,C,True,0.25300857,0.13542573,0.32486945,0.28669629
Notice from the Hyatt Regency Hotel in New Orleans: We are pleased to confirm your reservation. It will be held on a space-available basis.,Equivocation,Affirming the Consequent,Gambler's Fallacy,Inconsistency,D,False,0.6547762,0.08861432,0.0690129,0.18759653
The natural law fallacy is,arguing that something is necessarily bad because it doesn't cost very much,substituting individual stories for a larger sample when supporting a generalization,arguing that what is true in nature must be true about humans,the same thing as the  post hoc  fallacy,C,False,0.2773529,0.2773529,0.13101223,0.314282
"If someone uses an emotionally charged restatement of a claim in place of support for the claim, that person may have committed which of the following fallacies?",Style over substance,Question begging epithets,Hypostatization,Amphiboly,B,False,0.7555819,0.033197954,0.042627014,0.16859312
Arguing that a claim must be true merely because a substantial number of people believe it is called the fallacy of...,Tu quoque,Composition,Appeal to the masses,Appeal to reason,C,True,0.11222978,0.041287027,0.82927215,0.017210994
_Ad populum_. is another name for which fallacy?,poisoning the well,suppressed evidence,appeal to pride,appeal to the people,D,True,0.015710289,0.005779492,0.0065490226,0.97196114
In a valid disjunctive syllogism the minor premise must,accept one choice,reject all but one choice,either A or B,none of the above,C,False,0.01989033,0.8457584,0.01989033,0.114460945
Which of the following describes the fallacy of appeal to spite?,responding to an argument with an expression of derision instead of a counter argument,arguing against a position based only on negative personal feelings toward the position,arguing someone should do something only because that person dislikes someone else,saying someone shouldn't do something because if he or she does it people won't like him or her,C,False,0.0108930245,0.9805588,0.00400732,0.004540888
_Ad hominem_ is another name for the fallacy of,appeal to loyalty,reducing to an absurdity,ignorance of refutation,argument against the person,D,False,0.0016082647,0.0011053431,0.94402796,0.05325841
The fallacy of appeal to the person is rejecting a claim by...,Using rhetoric,Making false statements,Ignoring the person,Criticizing the person who makes it,D,False,0.018198889,0.012507901,0.8768716,0.092421584
Another name for hasty conclusion is,hasty generalization,post hoc ergo prompter hoc,jumping to a conclusion,ad novitatem,C,False,0.8487738,0.13016368,0.01371915,0.007343332
"John S. Knight, Detroit Free Press (3 July 1970): ...Capitalism is the economic system in which the means of production and distribution are privately owned and operated for profit. The alternative system is called socialism, the theory of the ownership and operation of the means of production by society, with all members sharing in the work and the products.",Begging the Question,False Dilemma,Straw Man,Appeal to Gallery (Provicialism),B,False,0.37491965,0.13792524,0.15628976,0.33086544
The fallacy of composition is,attributing the cause of an event to a simple cause when the cause is more complex,arguing that what is true of part of an object must be true of the entire object,drawing a conclusion without enough evidence to support that conclusion,drawing a conclusion based on sign reasoning when there is not really a direct relationship between the alleged sign and the subject of the conclusion,B,True,0.0013184438,0.99371666,0.0027911456,0.0021737465
""" _Ad crumenam_ "" is a specific kind of",False analogy,Hasty Generalization,False sign,Hasty Conclusion,C,False,0.2181526,0.3596728,0.062501766,0.3596728
Which of the following fallacies happens when someone draws a conclusion that is simply a restatement of one of the premises?,Laudatory personality,Guilt by association,Accident,Begging the question,D,True,0.0045384225,0.00582745,0.00960784,0.98002636
"I don't know what the answer is to number 8. But Heather hasn't made the third option into the correct answer for a while, and even then only once, so I'm guessing that this is the fallacy of Composition!",Gambler's Fallacy,Equivocation,Fallacy of Composition,Appeal to Pity,A,False,0.004736243,0.034996364,0.9025681,0.05769925
"When someone argues that making a change will have no significant effect, but there is no evidence that the effect will not be significant, that person has committed which of the following fallacies?",poisoning the well,solid slope,appeal to tradition,argument from authority,B,False,0.15541795,0.121039614,0.027007587,0.6965349
Which of the following best describes the fallacy of question begging epithets?,Treating something that exists in the mind as if it was a real object.,"A form of loaded language that uses an emotionally charged restatement of the claim, often in the form of name calling, in place of support for the claim.",Changing the meaning of a word or phrase from one part of the argument to another.,"Reasoning that ideas presented in an appealing manner are correct, regardless of the content of the message.",B,True,0.12595673,0.38797405,0.0980952,0.38797405
