0,1,2,3,4,5,llama2_7B_alpacacode_alpacagpt4_52000_correct,llama2_7B_alpacacode_alpacagpt4_52000_choiceA_probs,llama2_7B_alpacacode_alpacagpt4_52000_choiceB_probs,llama2_7B_alpacacode_alpacagpt4_52000_choiceC_probs,llama2_7B_alpacacode_alpacagpt4_52000_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.04763783,0.053980734,0.053980734,0.84440076
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.46898243,0.41387555,0.10464413,0.012497958
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.7258712,0.059583135,0.16196376,0.052581936
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,True,0.27247858,0.34986943,0.30875868,0.06889337
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.08495056,0.04547076,0.4888567,0.380722
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.8423608,0.053850323,0.078351766,0.025437092
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.7515822,0.21533191,0.007368252,0.025717728
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.08812819,0.022282297,0.836137,0.053452447
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.98120636,0.012351565,0.0040099663,0.0024321675
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.06501077,0.897446,0.021105908,0.016437298
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.35686332,0.21644855,0.27792543,0.14876276
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.1571279,0.48398802,0.20175622,0.1571279
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.067765,0.6429364,0.23652309,0.052775435
