0,1,2,3,4,5,llama_7B_firstturn_20000_2/ckp10k_correct,llama_7B_firstturn_20000_2/ckp10k_choiceA_probs,llama_7B_firstturn_20000_2/ckp10k_choiceB_probs,llama_7B_firstturn_20000_2/ckp10k_choiceC_probs,llama_7B_firstturn_20000_2/ckp10k_choiceD_probs
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,7 N,5 N,10 N,12 N,A,True,0.46034428,0.1693512,0.24640454,0.12389999
A completely submerged object always displaces its own,weight of fluid.,volume of fluid.,density of fluid.,All of these.,B,False,0.45495525,0.27594432,0.13875352,0.13034686
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",totally internally reflects,passes into the air above,is absorbed,None of these,B,False,0.45651639,0.2601152,0.167943,0.115425415
"According to four-dimensional geometry, the angles of a triangle add to 180°",always.,sometimes.,never.,on planet Earth only.,B,False,0.44670966,0.22461973,0.16433531,0.16433531
A voltage will be induced in a wire loop when the magnetic field within that loop,changes,aligns with the electric field,is at right angles to the electric field,converts to magnetic energy,A,True,0.3512285,0.25696427,0.29117864,0.10062865
"Among these colors, the one that has the most energy per photon is",red,yellow-green,blue,violet,D,False,0.41665557,0.09896437,0.3914117,0.09296843
"According to general relativity,",mass distorts spacetime.,gravity affects clocks.,light can’t escape from a black hole.,All of these.,D,False,0.51349616,0.17745954,0.09498724,0.21405704
A step-up transformer in an electric circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.4953738,0.26515448,0.14192697,0.097544886
Spectral lines of the elements are,chaotic,ordered,positioned by amplitude,in phase,B,False,0.42207143,0.19937243,0.29008517,0.08847098
A wave transfers,amplitude,wavelength,frequency,energy,D,False,0.559939,0.17077176,0.19350976,0.075779505
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",the same,opposite,Either of these,Need more information,B,False,0.42265147,0.25635108,0.1655127,0.1554848
The surface of planet Earth loses energy to outer space due mostly to,conduction,convection,radiation,radioactivity,C,False,0.45022807,0.1997875,0.21267268,0.1373118
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is","half, 1 A",2 A,Depends on which lamp is closer to the battery,Not enough information to say,B,False,0.44556406,0.22404368,0.18573873,0.14465347
"As a blinking light source approaching you gains speed, you see the frequency of flashes",increase.,decrease.,remain unchanged.,None of these.,A,True,0.49584562,0.22003016,0.14206216,0.14206216
In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is,2mg,mg,mg/2,mg/4,B,False,0.43991822,0.1833852,0.25065786,0.12603869
Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is,less.,equal.,greater.,none because it sinks.,A,True,0.4832026,0.15687291,0.25863972,0.101284765
When you look at the red petals of a rose the color light you're seeing is,red.,green.,white minus red.,a mixture of green and yellow.,A,True,0.593655,0.09103995,0.21839347,0.09691151
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,False,0.4774821,0.24009308,0.13680092,0.14562382
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,False,0.5080055,0.2399648,0.14554602,0.106483735
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,True,0.48128593,0.17705521,0.22734337,0.11431543
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,True,0.49309233,0.23292032,0.132714,0.14127332
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,False,0.46142223,0.2979166,0.14980187,0.09085943
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.49397457,0.24838601,0.16037007,0.09726936
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,False,0.4412347,0.28488255,0.16232118,0.111561604
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,False,0.42530498,0.21385677,0.21385677,0.14698148
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,True,0.46570614,0.23417175,0.18237314,0.11774895
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,False,0.34828869,0.25481346,0.19844893,0.19844893
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,True,0.5055583,0.22434014,0.16413075,0.10597078
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,False,0.55547184,0.20434667,0.14950322,0.09067828
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.48996475,0.29717866,0.116376825,0.09647978
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.5667289,0.18398993,0.16237055,0.086910695
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.5053565,0.2541092,0.12777413,0.112760276
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.4914592,0.2180837,0.18079774,0.109659374
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,False,0.47104487,0.22250584,0.16278876,0.14366058
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,False,0.5199987,0.19129685,0.10899766,0.17970677
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,True,0.4890061,0.19149753,0.21699515,0.10250124
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,True,0.539018,0.18627964,0.15443124,0.12027117
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,False,0.38938665,0.20842366,0.26762128,0.13456844
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,False,0.531956,0.18383908,0.17270084,0.11150404
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,True,0.48272973,0.24273175,0.16682693,0.10771157
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,False,0.5036304,0.17405002,0.20994438,0.11237513
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.45824182,0.2164581,0.2164581,0.10884197
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,False,0.41172534,0.28297442,0.17163265,0.13366765
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,False,0.46017745,0.23139176,0.15903307,0.14939775
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,False,0.5036304,0.20994438,0.17405002,0.11237513
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,True,0.4022697,0.25972483,0.19001874,0.14798675
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,False,0.4948702,0.19379394,0.19379394,0.11754197
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,False,0.46574146,0.19414993,0.20667152,0.13343717
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,True,0.51130414,0.24152297,0.1464911,0.10068176
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,True,0.5456955,0.2577683,0.107453816,0.08908234
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.47975963,0.27335882,0.14631842,0.10056308
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,True,0.5244391,0.24772748,0.1245652,0.103268184
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,True,0.38733798,0.22069854,0.26621324,0.12575023
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,False,0.3343096,0.21584651,0.3343096,0.11553431
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,False,0.49294317,0.18134366,0.19303931,0.13267386
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.45022807,0.1997875,0.21267268,0.1373118
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,False,0.38807347,0.23537846,0.25055906,0.125989
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,False,0.42106497,0.18684645,0.25538883,0.13669978
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,False,0.5326194,0.19593973,0.1729162,0.09852469
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.528309,0.22023195,0.13357744,0.11788167
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,False,0.3497596,0.17587018,0.32856876,0.1458015
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,False,0.46963683,0.19577375,0.23614822,0.09844123
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,False,0.5951111,0.2480792,0.08573388,0.07107589
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,False,0.55564284,0.21759285,0.12398068,0.10278359
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,False,0.4792569,0.199784,0.199784,0.12117512
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,False,0.44653133,0.25442588,0.18614195,0.1129008
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,False,0.5875831,0.17920274,0.13110752,0.10210664
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,False,0.40248287,0.22932784,0.25986248,0.10832679
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,True,0.42568097,0.24254571,0.24254571,0.08922758
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,False,0.37093002,0.22498043,0.23949042,0.1645992
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,True,0.5574093,0.24734887,0.109760396,0.08548149
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,True,0.47661483,0.21149655,0.19868262,0.11320594
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,False,0.4585768,0.2781409,0.13985802,0.12342427
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,False,0.48280114,0.17761262,0.20126146,0.13832484
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,False,0.44513234,0.26998642,0.18555877,0.09932245
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,False,0.5649969,0.16187432,0.16187432,0.11125448
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,False,0.39640978,0.2724482,0.17590578,0.15523629
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,True,0.52956337,0.22075485,0.15172245,0.09795938
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,False,0.41362885,0.26705885,0.20798564,0.111326694
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,True,0.4317991,0.27879047,0.14018464,0.14922579
A capacitor can store,charge,energy,Both of these,Neither of these,C,False,0.55319196,0.21663308,0.13986883,0.0903061
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,False,0.4059091,0.19173788,0.26207462,0.14027843
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,True,0.5584376,0.18129814,0.15030144,0.10996288
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,True,0.32939455,0.25653273,0.22638935,0.18768336
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,False,0.48147273,0.24209969,0.14684089,0.12958662
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,True,0.40701514,0.15938942,0.3169837,0.11661179
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.4039767,0.21623316,0.27764887,0.102141306
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,False,0.42704532,0.17801897,0.29350367,0.10143215
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,True,0.47913316,0.22632648,0.18763123,0.10690906
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.53047854,0.22113635,0.16178682,0.08659824
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,False,0.5211621,0.23126428,0.123786844,0.123786844
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,False,0.39222255,0.28695616,0.18527281,0.13554849
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,False,0.50015044,0.22194041,0.14329551,0.13461366
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,True,0.5170342,0.17868224,0.20247349,0.10181007
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.50426275,0.15379146,0.1444737,0.19747213
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,False,0.39580438,0.21185882,0.2555505,0.13678634
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,True,0.5297391,0.2074488,0.1517728,0.11103934
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,True,0.43589458,0.23331757,0.20590201,0.124885894
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,True,0.4287649,0.22950132,0.2025342,0.13919958
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,True,0.5199987,0.19129685,0.17970677,0.10899766
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.43720305,0.12526077,0.3198646,0.11767161
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,False,0.44277123,0.22263935,0.22263935,0.1119501
"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",Magnesium-22,Magnesium-20,Oxygen-18,Oxygen-16,D,False,0.48876128,0.19140166,0.203746,0.116090976
"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",less than 20 years.,20 years.,more than 20 years.,None of these.,B,False,0.5246044,0.23279178,0.13264076,0.10996305
"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",hydrogen,oxygen,nitrogen,All have same average speed,A,True,0.423887,0.24152355,0.21314378,0.12144566
The mutual induction of electric and magnetic fields can produce,light,energy,Both of these,Neither of these,A,True,0.4720604,0.25267574,0.16313972,0.112124175
"When a model car speeds up to three times its original speed, its kinetic energy is",the same,twice as great,three times greater,None of these,D,False,0.560723,0.19378069,0.14177297,0.10372333
"If an iron nucleus split in two, its fission fragments would have",less mass per nucleon,more mass per nucleon,the same mass per nucleon,either more or less mass per nucleon,B,False,0.40181816,0.18980545,0.3129363,0.09544018
The surface of Planet Earth loses energy to outer space due mostly to,conduction.,convection.,radiation.,radioactivity.,C,False,0.4402898,0.22139162,0.19537741,0.14294116
The direction of natural processes is from states of,higher order to lower order,lower order to higher order,disorganization to organization,disorder to equilibrium,A,True,0.45169574,0.21336596,0.21336596,0.12157226
A principal source of the Earth’s internal energy is,tidal friction.,gravitational pressure.,radioactivity.,solar radiation.,C,False,0.44898424,0.2723227,0.16517207,0.113520995
A diffraction grating relies on light,interference,amplitudes,variations in brightness,being composed of photons,A,True,0.43666336,0.17099983,0.28193107,0.11040579
A satellite in Earth orbit is above Earth’s,atmosphere,gravitational field,Both,Neither,A,True,0.43201634,0.31606993,0.14930086,0.102612875
The time it takes for a pendulum swinging to and fro refers to its,frequency,period,wavelength,amplitude,B,False,0.49474627,0.21954232,0.18200698,0.10370445
"As entropy in a system increases, energy in the system",becomes more ordered,becomes less ordered,reaches equilibrium,moves toward destruction,B,False,0.45776647,0.26082748,0.15819986,0.123206176
"When water changes to steam, energy is",absorbed by the water,released by the water,conserved as the phase change occurs,changed to a different form,A,True,0.38807347,0.25055906,0.23537846,0.125989
"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",twice as strong,four times as strong,half as strong,one-fourth as strong,B,False,0.40892103,0.2329962,0.24802315,0.110059604
