0,1,2,3,4,5,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_correct,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_choiceA_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_choiceB_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_choiceC_probs,llama_7B_llamatokenizer_alpacacode_sharegpt_qy_vic_2000_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,True,0.02102308,0.10676402,0.6961888,0.1760241
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,True,0.026398096,0.22102855,0.6808159,0.071757466
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.02916723,0.051190082,0.5170015,0.40264118
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.018951587,0.10905885,0.805842,0.066147536
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.028465725,0.18561985,0.3929572,0.3929572
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,True,0.009766514,0.15277399,0.6846855,0.15277399
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,True,0.049925722,0.3465532,0.5042319,0.09928916
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.013024618,0.08493118,0.8058046,0.09623964
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.17348923,0.3672767,0.32412055,0.13511355
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.047666274,0.2420693,0.5806941,0.12957036
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.0410336,0.44115275,0.44115275,0.07666086
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.0037181813,0.1581011,0.8029036,0.03527712
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.03994935,0.2605025,0.624913,0.074635215
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.022569314,0.15666208,0.61961055,0.20115809
