0,1,2,3,4,5,llama_7B_ga_wizardlm_20000/ckp10000_correct,llama_7B_ga_wizardlm_20000/ckp10000_choiceA_probs,llama_7B_ga_wizardlm_20000/ckp10000_choiceB_probs,llama_7B_ga_wizardlm_20000/ckp10000_choiceC_probs,llama_7B_ga_wizardlm_20000/ckp10000_choiceD_probs
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,7 N,5 N,10 N,12 N,A,False,0.14915934,0.07983924,0.66848576,0.102515616
A completely submerged object always displaces its own,weight of fluid.,volume of fluid.,density of fluid.,All of these.,B,False,0.20896852,0.11185279,0.44238636,0.23679237
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",totally internally reflects,passes into the air above,is absorbed,None of these,B,True,0.081907935,0.41596282,0.3670859,0.13504335
"According to four-dimensional geometry, the angles of a triangle add to 180°",always.,sometimes.,never.,on planet Earth only.,B,False,0.14864884,0.115767844,0.2777126,0.4578707
A voltage will be induced in a wire loop when the magnetic field within that loop,changes,aligns with the electric field,is at right angles to the electric field,converts to magnetic energy,A,False,0.1904708,0.21583171,0.4032267,0.1904708
"Among these colors, the one that has the most energy per photon is",red,yellow-green,blue,violet,D,False,0.08778956,0.032295972,0.8329241,0.046990365
"According to general relativity,",mass distorts spacetime.,gravity affects clocks.,light can’t escape from a black hole.,All of these.,D,True,0.17423157,0.08230117,0.32550743,0.4179598
A step-up transformer in an electric circuit can step up,voltage,energy,Both of these,Neither of these,A,False,0.0639489,0.0930451,0.7790571,0.0639489
Spectral lines of the elements are,chaotic,ordered,positioned by amplitude,in phase,B,False,0.15295291,0.13498047,0.6854874,0.026579231
A wave transfers,amplitude,wavelength,frequency,energy,D,False,0.43892398,0.16147111,0.30166775,0.09793718
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",the same,opposite,Either of these,Need more information,B,False,0.14107904,0.14107904,0.55797845,0.1598635
The surface of planet Earth loses energy to outer space due mostly to,conduction,convection,radiation,radioactivity,C,True,0.14321074,0.052684285,0.641826,0.16227902
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is","half, 1 A",2 A,Depends on which lamp is closer to the battery,Not enough information to say,B,True,0.17712785,0.4814834,0.25771952,0.08366927
"As a blinking light source approaching you gains speed, you see the frequency of flashes",increase.,decrease.,remain unchanged.,None of these.,A,False,0.18858075,0.12960954,0.5808696,0.100940004
In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is,2mg,mg,mg/2,mg/4,B,False,0.12101325,0.19951712,0.54234374,0.13712597
Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is,less.,equal.,greater.,none because it sinks.,A,False,0.22983228,0.12302036,0.551339,0.09580835
When you look at the red petals of a rose the color light you're seeing is,red.,green.,white minus red.,a mixture of green and yellow.,A,False,0.38987026,0.024923572,0.4417809,0.14342526
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,False,0.18468855,0.20927955,0.4430448,0.16298708
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,False,0.3690059,0.22381338,0.28738207,0.11979867
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,False,0.15562825,0.2565876,0.54319596,0.044588238
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,False,0.16051309,0.0973561,0.5602457,0.18188514
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,True,0.3128416,0.1015648,0.45518184,0.13041179
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.21049342,0.21049342,0.39325345,0.18575977
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,True,0.1674825,0.21505179,0.51588243,0.10158327
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,True,0.26257905,0.18046775,0.43291965,0.12403356
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,False,0.13584031,0.32586396,0.47412926,0.06416642
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,False,0.019711914,0.053582538,0.7396841,0.18702143
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,True,0.61627674,0.073603764,0.22671555,0.08340399
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,True,0.18540892,0.09924224,0.6471407,0.06820812
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,True,0.21303834,0.08880759,0.6562043,0.041949734
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.13850011,0.07413376,0.7033616,0.08400456
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.37491965,0.15628976,0.33086544,0.13792524
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,True,0.10811752,0.33302543,0.4845491,0.074308015
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,False,0.17076454,0.219266,0.36150852,0.24846093
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,True,0.09581512,0.09581512,0.37895617,0.4294136
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,False,0.06242924,0.11663317,0.67117757,0.14975996
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,False,0.2777126,0.115767844,0.4578707,0.14864884
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,True,0.17704698,0.29190114,0.3748085,0.15624341
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,False,0.242753,0.11466839,0.4535223,0.18905622
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,False,0.18858075,0.12960954,0.5808696,0.100940004
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,True,0.22671537,0.073603705,0.5438619,0.15581906
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,False,0.26457518,0.26457518,0.38495463,0.085894994
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,False,0.06406143,0.105619445,0.780428,0.049891092
