0,1,2,3,4,5,llama_7B_alpaca_20000_2/ckp20k_correct,llama_7B_alpaca_20000_2/ckp20k_choiceA_probs,llama_7B_alpaca_20000_2/ckp20k_choiceB_probs,llama_7B_alpaca_20000_2/ckp20k_choiceC_probs,llama_7B_alpaca_20000_2/ckp20k_choiceD_probs
"As of 2016, about what percentage of adults aged 18 years or older were overweight?",10%,20%,40%,80%,C,False,0.3128364,0.27607715,0.16744927,0.24363723
What was GDP per capita in the United States in 1850 when adjusting for inflation and PPP in 2011 prices?,About $300,About $3k,About $8k,About $15k,B,False,0.54164827,0.17584744,0.10665687,0.17584744
"As of 2019, about what percentage of people from the United States says homosexuality should be accepted by society?",52%,62%,72%,82%,C,False,0.71519005,0.15958047,0.06652304,0.058706373
Which of the following countries generated the most total energy from solar sources in 2019?,China,United States,Germany,Japan,A,True,0.59605354,0.117369905,0.038104426,0.24847208
"Controlling for inflation and PPP-adjustment, about how much did GDP per capita increase from 1950 to 2016 in Japan?",by 5 fold,by 10 fold,by 15 fold,by 20 fold,C,False,0.24310501,0.5478456,0.07892465,0.13012473
What is the biggest cause of death in children under five years old (as of 2017)?,Lower respiratory infections,Preterm birth complications,Diarrheal diseases,Malaria,A,True,0.6670184,0.06204238,0.10229059,0.16864866
"As of 2019, about what percentage of the global population does not have access to safe drinking water?",10%,20%,30%,40%,C,False,0.2267152,0.13750973,0.15581894,0.47995612
About what percentage of survey respondents from India report having paid a bribe in the last year to access public services (such as education; judiciary; medical and health; police; registry and permit services; utilities; tax revenue and customs; and land service) as of 2017?,29%,49%,69%,89%,C,False,0.48006666,0.25696117,0.107117355,0.15585482
"As of 2017, what fraction of the population in Brazil used the internet in the past three months?",18%,38%,58%,78%,C,False,0.23816717,0.26987875,0.09928284,0.39267126
"As of 2017, what fraction of the population in India used the internet in the past three months?",11%,26%,41%,56%,B,False,0.3030892,0.3030892,0.12634638,0.26747528
"As of 2018, about what percentage of Indians say that having an increasing number of people of many different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to worse or no difference)?",23%,38%,53%,68%,D,False,0.6106757,0.32687116,0.020896172,0.041557003
"As of 2019, about what percentage of the world population lives in extreme poverty (less than $1.90 a day)?",5%,10%,15%,25%,B,False,0.43693087,0.110473424,0.06700552,0.38559014
"As of 2020, about what percentage of the world population practices open defecation?",2%,4%,9%,18%,C,False,0.21891199,0.28108856,0.18148442,0.31851506
Which of the following is not an element of the redistribution-with-growth policy approach?,minimum wage legislation,land reform,progressive taxation,increased access to education,A,True,0.51797956,0.10199623,0.065853715,0.31417048
About what percentage of the global population was literate in 1950?,36%,56%,76%,96%,B,False,0.45352235,0.24275303,0.11466841,0.18905625
"As of 2016, about what percentage of adults aged 18 years or older were obese?",6%,13%,27%,46%,B,True,0.22592203,0.3287146,0.15527378,0.2900896
"As of 2019, about what percentage of Germans say the relationship between the U.S. and Germany is good?",34%,49%,64%,79%,A,True,0.4437881,0.4437881,0.025036812,0.08738706
"As of 2017, what percentage of Americans live in urban areas?",62%,72%,82%,92%,C,False,0.40342802,0.40342802,0.07010528,0.1230386
What was GDP per capita in the United States in 1950 when adjusting for inflation and PPP in 2011 prices?,About $3k,About $8k,About $15k,About $30k,C,False,0.61512125,0.1461041,0.08324761,0.15552701
"In 2016, about how many people in the United States were homeless?","55,000","550,000","5,500,000","55,000,000",B,True,0.2842139,0.32205653,0.14291172,0.2508179
In 1965 how many Americans thought that sending troops to Vietnam was a mistake?,25%,45%,65%,85%,A,False,0.16389643,0.50483656,0.0774192,0.25384778
