0,1,2,3,4,5,llama_7B_alpaca_20000_2/ckp20k_correct,llama_7B_alpaca_20000_2/ckp20k_choiceA_probs,llama_7B_alpaca_20000_2/ckp20k_choiceB_probs,llama_7B_alpaca_20000_2/ckp20k_choiceC_probs,llama_7B_alpaca_20000_2/ckp20k_choiceD_probs
A 10-N force at an angle 45° above the horizontal has a horizontal component of about,7 N,5 N,10 N,12 N,A,False,0.27401263,0.18832594,0.22716446,0.310497
A completely submerged object always displaces its own,weight of fluid.,volume of fluid.,density of fluid.,All of these.,B,False,0.39607728,0.041746236,0.05360323,0.5085733
"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",totally internally reflects,passes into the air above,is absorbed,None of these,B,False,0.52432233,0.19288741,0.13256945,0.15022087
"According to four-dimensional geometry, the angles of a triangle add to 180°",always.,sometimes.,never.,on planet Earth only.,B,False,0.67711526,0.075970225,0.08608555,0.16082896
A voltage will be induced in a wire loop when the magnetic field within that loop,changes,aligns with the electric field,is at right angles to the electric field,converts to magnetic energy,A,False,0.16075328,0.23389466,0.34031472,0.26503736
"Among these colors, the one that has the most energy per photon is",red,yellow-green,blue,violet,D,False,0.29631117,0.010139211,0.55358213,0.13996749
"According to general relativity,",mass distorts spacetime.,gravity affects clocks.,light can’t escape from a black hole.,All of these.,D,True,0.40619624,0.029424755,0.04281277,0.5215663
A step-up transformer in an electric circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.41942772,0.099622816,0.15429884,0.32665065
Spectral lines of the elements are,chaotic,ordered,positioned by amplitude,in phase,B,False,0.5900624,0.0147719225,0.14919113,0.24597459
A wave transfers,amplitude,wavelength,frequency,energy,D,False,0.6003087,0.018127752,0.0979977,0.28356576
"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",the same,opposite,Either of these,Need more information,B,False,0.55603504,0.1593067,0.08010445,0.20455387
The surface of planet Earth loses energy to outer space due mostly to,conduction,convection,radiation,radioactivity,C,False,0.067369856,0.13398094,0.11823777,0.6804114
"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is","half, 1 A",2 A,Depends on which lamp is closer to the battery,Not enough information to say,B,False,0.5589296,0.26401964,0.035731174,0.14131954
"As a blinking light source approaching you gains speed, you see the frequency of flashes",increase.,decrease.,remain unchanged.,None of these.,A,True,0.5373607,0.064178586,0.22400527,0.17445548
In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is,2mg,mg,mg/2,mg/4,B,False,0.3454903,0.17372343,0.13529594,0.3454903
Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is,less.,equal.,greater.,none because it sinks.,A,True,0.46936104,0.13447419,0.111483015,0.28468186
When you look at the red petals of a rose the color light you're seeing is,red.,green.,white minus red.,a mixture of green and yellow.,A,True,0.7878571,0.005650911,0.060753018,0.14573891
Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,speed,frequency,wavelength,All of these,B,False,0.33451125,0.095839076,0.19059877,0.3790509
"When you squeeze an air-filled party balloon, you increase its",volume,mass,weight,density,D,False,0.54575455,0.083694175,0.03953433,0.33101687
Polarization is a property of,transverse waves,longitudinal waves,all waves,None of these,A,False,0.29714057,0.066301025,0.20422152,0.43233696
"In a vacuum, an object has no",buoyant force,mass,weight,All of these,A,False,0.43428934,0.035648644,0.03794778,0.4921143
Temperature is generally proportional to a substance’s,thermal energy.,vibrational kinetic energy.,average translational kinetic energy.,rotational kinetic energy.,C,False,0.41010463,0.21951321,0.15086907,0.21951321
"In a hydraulic press operation, the output piston cannot",move farther than the input piston,exceed the force input,exceed the input piston’s speed,produce increased energy,D,False,0.3858721,0.20654246,0.06705452,0.34053093
When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,decreases,increases,remains unchanged,may increase or decrease,C,False,0.5660652,0.20824376,0.06351075,0.1621804
"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",half the bend.,the same bend if the branch doesn’t break.,twice the bend.,4 times the bend.,C,False,0.45669493,0.16800869,0.1308453,0.2444512
When an increase in speed doubles the kinetic energy of a moving body its momentum,increases but less than doubles,doubles,more than doubles,depends on factors not stated,A,True,0.473316,0.2533478,0.11967303,0.1536632
Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,1 minute.,2 minutes.,5 minutes.,9 minutes.,D,True,0.13151571,0.23081726,0.14902684,0.48864016
"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",move at a constant speed in a straight line,accelerate at a constant rate in a straight line,come to rest,increase its amount of inertia,A,True,0.6633025,0.08976823,0.07922018,0.16770913
"Relativity equations for time, length, and momentum hold true for",everyday low speeds.,relativistic speeds.,Both of these.,Neither of these.,C,False,0.44330344,0.1193135,0.18479636,0.2525867
Put a saucer of water on your table. A process that then occurs is,evaporation,condensation,Both,Neither,C,False,0.3453862,0.046742942,0.105336845,0.502534
A barometer that uses water instead of mercury will be,shorter,taller,equal in height,inoperable,B,False,0.31513393,0.14885874,0.13136737,0.40464
A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,force due to gravity is the same on each.,air resistance is always zero in free fall.,inertia of both rocks is the same.,ratio of force to mass is the same.,D,False,0.8111744,0.08031714,0.023011247,0.08549715
When an increase in speed doubles the momentum of a moving body its kinetic energy,increases but less than doubles,doubles,more than doubles,depends on factors not stated,C,False,0.47776356,0.22567952,0.120797545,0.17575939
The equation E = mc^2 indicates that energy,equals mass moving at the speed of light squared.,equals moving mass.,is fundamentally different than mass.,and mass are closely related.,D,False,0.52564675,0.05540276,0.17065251,0.24829793
General relativity predicts that,light leaving the Sun is slowed by gravity.,light passing the Sun is deflected.,a clock on the Sun’s surface runs faster than on Earth.,All of these.,D,True,0.32456526,0.15331377,0.10537091,0.41675004
"When an element ejects an alpha particle, the atomic number of the resulting element",reduces by 2,reduces by 4,increases by 2,increases by 4,A,True,0.43326735,0.23191132,0.10291001,0.23191132
"As more lamps are connected in parallel in a circuit, the current in the power source",increases,decreases,remains the same,Not enough information to say,A,True,0.5422031,0.16536261,0.13709041,0.1553438
An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,30 km/h,40 km/h,50 km/h,60 km/h,C,False,0.13821225,0.37569985,0.22787347,0.25821447
The energy of an emitted photon is related to its,amplitude,polarization,momentum,frequency,D,False,0.1750459,0.034468584,0.4199133,0.37057218
Thermal conduction involves mainly,electrons,protons,neutrons,ions,A,False,0.354716,0.09547052,0.14786763,0.4019459
Compared with the current in an LED lamp the current in the connecting wire is,less.,more.,the same.,Need more information.,C,False,0.5216413,0.054980587,0.23147693,0.19190112
Bow waves are produced by waves of water,overlapping one another,constructively interfering,moving slower than the source producing them,All of these,D,True,0.27127326,0.0730122,0.30739284,0.34832174
The speed of sound is slightly greater on a,cold day,hot day,day with steady temperature,None of these,B,False,0.5011905,0.06782875,0.16271272,0.26826796
"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",half,twice,the same,None of these,C,False,0.37727684,0.11506294,0.13038339,0.37727684
The second law of thermodynamics tells us that heat doesn’t flow from,hot to cold ever,cold to hot ever,hot to cold without external energy,cold to hot without external energy,D,True,0.36831507,0.1272863,0.060125787,0.44427282
In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,hydrogen.,oxygen.,nitrogen.,But all have the same speed on average.,A,True,0.5076225,0.06062686,0.08286709,0.3488835
"Compared with the power input, the power output of an ideal transformer is",greater,less,the same,Any of these,C,False,0.35339925,0.07885403,0.21434748,0.35339925
The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,less than 0.8 N,0.8 N,greater than 0.8 N,dependent on the orientation of its body,B,False,0.3113283,0.2139726,0.12191792,0.35278118
The vibrations in a longitudinal wave move in a direction,along and parallel to the wave,perpendicular to the wave,Both of these,Neither of these,A,False,0.33268237,0.10146239,0.13868263,0.4271726
The potential energy of a compressed spring and the potential energy of a charged object both depend on,the work done on them,motion,Both of these,Neither of these,A,False,0.30900928,0.12881424,0.16540074,0.39677578
A step-up transformer in an electrical circuit can step up,voltage,energy,Both of these,Neither of these,A,True,0.386718,0.11079656,0.16120805,0.34127745
The neutrons in an atom are normally found,inside the nucleus,outside the nucleus,Either of these,Neither of these,A,True,0.4826237,0.08386742,0.057641182,0.37586772
The greenish-blue color of ocean water is due mostly to light that hasn’t been,absorbed,reflected,scattered,refracted,A,False,0.2420693,0.047666274,0.12957036,0.5806941
Noise-canceling devices make use of sound,destruction,interference,resonance,amplification,B,False,0.30270422,0.11854068,0.34300882,0.2357463
Black is the combination of,all the colors together,two or more appropriate colors,light when a prism is held upside down,None of these,D,False,0.5963814,0.05904976,0.062858135,0.28171062
"In a circuit of two lamps in parallel, if the current in one lamp is 2 A, the current in the other lamp is",about 1 A,2 A,Depends on which lamp is closer to the battery,Not enough information to say,D,False,0.636533,0.19413161,0.035910737,0.13342457
Which of these changes when light refracts in passing from one medium to another?,Speed only,Wavelength only,Both speed and wavelength,Neither of these,C,False,0.41967678,0.09364255,0.19824126,0.28843936
"If the frequency of one source of sound is 500 Hz and a second sound source is 504 Hz, then when the two waves interfere with each other, the beat frequency will be",2 Hz,4 Hz,8 Hz,16 Hz,B,False,0.17661498,0.07837242,0.16591443,0.5790982
The loudness of a sound is most closely related to its,frequency,period,wavelength,amplitude,D,False,0.59394747,0.055245724,0.103212595,0.24759413
The electric field inside the dome of a Van de Graaff generator is zero when the dome is,charged,uncharged,Either of these,Neither of these,C,False,0.3118873,0.16694123,0.18916921,0.33200228
The redness of a sunrise or sunset is due mostly to light that hasn’t been,absorbed,transmitted,scattered,polarized,C,False,0.64098513,0.013303221,0.16206641,0.18364532
"When a nucleus of uranium-238 emits an alpha particle, left behind is",thorium-242,thorium-238,thorium-234,radium-214,C,False,0.63740003,0.033780966,0.06311115,0.26570785
The Doppler effect occurs when a source of sound moves,toward you,away from you,Both of these,None of these,C,False,0.47646108,0.10631284,0.12823777,0.28898826
"When a proton is plucked from an atomic nucleus, the atom has a decrease in",charge,energy,mass,all of these,D,True,0.2567823,0.07831418,0.12129537,0.5436081
"If the Sun were twice as massive, its pull on Mars would be",unchanged,twice as much,half as much,four times as much,B,True,0.19600013,0.36617643,0.15264504,0.28517848
During the time an aircraft produces a sonic boom the aircraft is,breaking the sound barrier,pulling out of a subsonic dive,flying faster than sound,Each of these produces a sonic boom,C,False,0.5262386,0.103622526,0.15076989,0.21936889
"When food is exposed to gamma radiation, the food",becomes slightly radioactive,doesn’t become radioactive,will spoil faster,should be avoided,B,False,0.44403386,0.16335094,0.087435454,0.30517972
The red glow in the neon tube of an advertising sign is a result of,fluorescence.,coherence.,polarization.,de-excitation.,D,True,0.18970099,0.05105733,0.2435809,0.51566076
Light that is not transmitted by opaque materials is,reflected or converted to internal energy in the material.,mainly reflected.,mainly refracted.,transmitted at a lower frequency.,A,True,0.72568405,0.07185245,0.059567776,0.14289567
Imagine you're standing on the surface of a shrinking planet. If it shrinks to one-tenth its original diameter with no change in mass on the shrunken surface you'd weigh,1/100 as much,10 times as much,100 times as much,1000 times as much,C,False,0.22056252,0.22056252,0.09194414,0.46693087
A magnetic force acting on a beam of electrons can change its,direction,energy,Both of these,Neither of these,A,False,0.20866026,0.30359888,0.18414204,0.30359888
Microscopic slush in water tends to make the water,more dense,less dense,more slippery,warmer,A,False,0.20534195,0.055267036,0.18121363,0.5581773
The speed of sound in air depends on,frequency.,wavelength.,air temperature.,All of these.,C,False,0.07635789,0.016005484,0.18317306,0.7244635
Heat comes from the Sun to Earth by the process of,conduction,convection,radiation,"All of these, although radiation is greatest",C,False,0.2625792,0.06639042,0.18046786,0.4905625
A torque is a force,like any other force,multiplied by a lever arm,that is fictitious,that accelerates things,B,False,0.56182593,0.20668422,0.0490918,0.18239817
All of the following are electromagnetic waves EXCEPT,microwaves,light waves,X-rays,None is outside the family; all are electromagnetic waves,D,True,0.38251564,0.012295945,0.048631404,0.55655694
Big brother and little sister can balance on a seesaw because of balanced,forces,torques,energies,All of these,B,False,0.53410786,0.09281403,0.08719071,0.28588736
Any atom that emits an alpha particle or beta particle,becomes an atom of a different element always.,may become an atom of a different element.,becomes a different isotope of the same element.,increases its mass.,A,True,0.55161136,0.20292649,0.0425357,0.20292649
Regelation occurs due to water’s,high specific heat,open-structured ice crystals,high rate of expansion,slight tendency to freeze when its temperature is lowered,B,False,0.23832805,0.112578206,0.14455327,0.5045405
"A big fish swims upon and swallows a small fish that is at rest. Right after lunch, the fattened big fish has a change in",speed,momentum,Both,Neither,A,True,0.42981482,0.13954043,0.09590465,0.3347401
A capacitor can store,charge,energy,Both of these,Neither of these,C,False,0.5242371,0.06261119,0.1325479,0.28060392
"For a tube closed at one end, the length of the tube at a frequency of 256 Hz will be",one-quarter the value for a tube open at both ends,one-half the value for a tube open at both ends,twice the value for a tube open at both ends,four times the value for a tube open at both ends,B,False,0.29863346,0.20524758,0.23257597,0.2635431
The period of a 10-Hz wave is,1/10 s,1.0 s,10 s,None of these,A,True,0.36464268,0.19517916,0.11838214,0.32179603
If the Sun collapsed to become a black hole Planet Earth would,continue in its present orbit.,likely be sucked into the black hole.,be pulled apart by tidal forces.,Both C and D.,A,True,0.4285537,0.20243444,0.074471466,0.29454038
The electric field between a pair of oppositely charged parallel plates,gets weaker with distance inside the plates,follows the inverse-square law,Both of these,Neither of these,D,True,0.06738807,0.20756987,0.19499385,0.53004825
The flight of a blimp best illustrates,Archimedes’ principle,Pascal’s principle,Bernoulli’s principle,Boyle’s law,A,False,0.19149719,0.11614892,0.10250106,0.58985287
The distance of your image behind a plane mirror is equal to,half your height,half your distance from the mirror,your distance in front of the mirror,more than your distance in front of the mirror,C,False,0.63706857,0.14214921,0.03825894,0.1825232
The discrete orbits of electrons are best understood when modeled by,high-speed particles,particles on springs,waves,photons,C,True,0.2988653,0.033531755,0.43484643,0.23275653
"Heat engines, such as a jet engine, are more efficient when run at",high temperatures,constant temperatures,low temperatures,a constant rate,A,True,0.32731417,0.22495952,0.120412156,0.32731417
The phenomenon of interference occurs for,sound waves,light waves,Both of these,Neither of these,C,False,0.33605438,0.06617303,0.21697302,0.3807995
As more lamps are connected in a series circuit the current in the power source,increases.,decreases.,remains much the same.,Need more information.,B,False,0.5364816,0.15370457,0.17417008,0.1356438
"When you buy a pipe in a hardware store, the water isn’t included. When you buy copper wire, electrons",must be supplied by you,are included in the wire,may fall out—hence insulation,None of these,B,False,0.32701555,0.22475427,0.077673,0.37055716
When a uranium nucleus undergoes fission the energy released is primarily in the form of,gamma radiation.,kinetic energy of fission fragments.,kinetic energy of ejected neutrons.,All of these about equally.,B,False,0.62908316,0.042809647,0.12387382,0.2042334
Most of the radiation in Earth’s biosphere is,natural background radiation,the result of military activities,from nuclear power plants,in the form of cosmic rays,A,False,0.062184215,0.079846114,0.051552523,0.80641717
When white light enters a prism green light is bent more than,blue light.,violet light.,red light.,None of these choices is correct.,C,False,0.5664386,0.011756058,0.05608502,0.36572027
When a ball at rest hangs by a single vertical string tension in the string is mg. If the ball is made to move in amhorizontal circle so that the string describes a cone string tension,is mg,is greater than mg always,is less than mg always,may be greater or less than mg depending on the speed of the ball,B,False,0.5242371,0.28060392,0.06261119,0.1325479
"When a tin can is whirled in a horizontal circle, the net force on the can acts",inward,outward,upward,None of these,A,True,0.5168979,0.16781218,0.15764496,0.15764496
The highest ocean tides occur when Earth and the Moon are,lined up with the Sun,at right angles to the Sun,at any angle to the Sun,lined up during spring,A,True,0.42212164,0.17596647,0.17596647,0.22594544
"Lift a 100-N crate with an ideal pulley system by pulling a rope downward with 25 N of force. For every 1-m length of rope pulled down, the crate rises",25 cm,25 m,50 cm,None of these,A,True,0.36978653,0.32633546,0.10594562,0.19793248
"Hot sand cools off faster at night than does vegetation. Compared with vegetation, sand’s specific heat capacity is",lower,higher,about the same,Can’t say,A,False,0.39791116,0.050588727,0.1006077,0.45089242
The color of light most intense in the solar radiation curve is,infrared,red,yellow-green,violet,C,False,0.64109427,0.0029688554,0.13438065,0.22155626
"If the current in the filament of a lamp is 3 A, the current in the connecting wire is",less than 3 A,3 A,more than 3 A,Not enough information to say,B,False,0.40346268,0.31421706,0.07944651,0.20287378
