0,1,2,3,4,5,llama2_7B_ds2_alpaca_52000/epoch1_correct,llama2_7B_ds2_alpaca_52000/epoch1_choiceA_probs,llama2_7B_ds2_alpaca_52000/epoch1_choiceB_probs,llama2_7B_ds2_alpaca_52000/epoch1_choiceC_probs,llama2_7B_ds2_alpaca_52000/epoch1_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.019487157,0.019487157,0.022081845,0.93894386
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.37866044,0.08449057,0.33416668,0.20268233
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.1593926,0.109548815,0.43327397,0.29778457
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.3500289,0.12876844,0.30889943,0.21230327
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.06681706,0.23321445,0.26426658,0.43570194
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,True,0.22585997,0.17589992,0.37238014,0.22585997
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.30889365,0.2725977,0.2725977,0.14591102
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.038242836,0.08096009,0.5982186,0.28257847
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.40870097,0.19305666,0.15035269,0.24788967
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,True,0.17089841,0.17089841,0.19365326,0.46455002
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.0973561,0.16051309,0.18188514,0.5602457
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.30758184,0.30758184,0.23954497,0.14529137
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.19159609,0.13168195,0.45961514,0.21710682
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.18575977,0.21049342,0.39325345,0.21049342
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.28850955,0.19828953,0.22469147,0.28850955
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,False,0.22899327,0.25948337,0.33318323,0.17834014
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.10533391,0.13525142,0.6061548,0.15325993
