0,1,2,3,4,5,llama2_7B_ds2_alpaca_52000/epoch3_correct,llama2_7B_ds2_alpaca_52000/epoch3_choiceA_probs,llama2_7B_ds2_alpaca_52000/epoch3_choiceB_probs,llama2_7B_ds2_alpaca_52000/epoch3_choiceC_probs,llama2_7B_ds2_alpaca_52000/epoch3_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.12742549,0.39249817,0.08757818,0.39249817
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.26503736,0.34031472,0.16075328,0.23389466
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.14377987,0.14377987,0.56866044,0.14377987
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,True,0.018622467,0.89728075,0.044672977,0.039423764
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,True,0.05458051,0.6649267,0.1905047,0.089988045
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.17778477,0.7031524,0.04495103,0.074111715
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.12393722,0.80817217,0.02765413,0.04023652
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,True,0.09505418,0.6198311,0.20122969,0.083885014
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.64116395,0.26727688,0.05963754,0.031921674
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.0563783,0.7782784,0.0929521,0.072391175
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.121644065,0.54517084,0.15619406,0.17699106
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.076103516,0.7220501,0.16111115,0.04073528
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.03895318,0.88657033,0.030336767,0.044139735
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.044330362,0.89039916,0.02094018,0.044330362
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.22051892,0.46683857,0.11803527,0.19460726
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,True,0.049995523,0.6901669,0.15399705,0.10584053
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.037162054,0.35258377,0.58131236,0.028941838
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,True,0.12103018,0.61464196,0.06478278,0.19954503
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.025498979,0.9568421,0.00938055,0.008278307
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.07185181,0.7724797,0.09225955,0.06340899
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,False,0.015107784,0.9346855,0.028225057,0.021981698
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.20500466,0.09683735,0.55726045,0.14089751
−4 +  ( −3 )=,−7,−1,1,7,A,True,0.3076567,0.2715061,0.3076567,0.11318058
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.16021581,0.6336658,0.16021581,0.0459026
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,True,0.19734432,0.4734044,0.10563081,0.2236204
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.21685779,0.5894806,0.062130794,0.1315309
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.071900524,0.6020157,0.10461464,0.2214692
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.1595629,0.29810274,0.3827715,0.1595629
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,False,0.11177349,0.5676326,0.20882037,0.11177349
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,False,0.12877116,0.57711226,0.12877116,0.16534543
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,True,0.13145195,0.4588124,0.27828377,0.13145195
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,True,0.10244516,0.52025944,0.24575315,0.13154219
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,False,0.12681995,0.5683676,0.26847783,0.036334522
"What expression can be used to show 270,240 written in expanded form?","200,000 + 7,000 + 200 + 4","200,000 + 7,000 + 200 + 40","200,000 + 70,000 + 200 + 40","200,000 + 70,000 + 2,000 + 40",C,True,0.075310335,0.3375175,0.38245744,0.20471472
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,220 parts,770 parts,4 parts,110 parts,D,False,0.05817195,0.9099624,0.012979916,0.018885667
"Abe found the mean and median of this list of numbers. 1, 3, 3 If the number 6 were added to the list, then",the mean would increase.,the mean would decrease.,the median would increase.,the median would decrease.,A,False,0.117186435,0.5951218,0.17050526,0.117186435
"When n = 11, what is the value of 10 – (n + 6)?",–7,5,7,27,A,False,0.012443581,0.8723624,0.09194631,0.02324767
"Which expression represents the phrase below? 3 fewer than a number, p",3-p,p+3,3/p,p-3,D,False,0.36178136,0.52638876,0.048961785,0.06286817
A theater collected $6 for each ticket sold to a movie. The theater sold 500 tickets to the movie. The expression below can be used to find how much money the theater collected for the tickets. 6 × 500 Which expression can also be used to find how much money the theater collected for the tickets?,30 × 10^1,30 × 10^3,(6 × 5) × 10^2,(6 × 5) × 10^3,C,False,0.024357678,0.5543782,0.33624738,0.08501665
Let 12-9+c=12. What value of c makes the equation true?,0,3,9,12,C,False,0.059685517,0.72711843,0.12635423,0.08684191
"The Sojourn family went on a vacation. They started with $2000. If they spent $150 each day, which expression represents how much money they had after x days?",1850x,2000 −150x,150x,2000 +150x,B,False,0.06230242,0.11639625,0.7589989,0.06230242
"A shelf has four books on it. The weight, in pounds, of each of the four books on the shelf is 2.5, 3.2, 2.7, 2.3 Which inequality represents the weight, w, of any book chosen from the shelf?",w > 2.3,w < 2.4,w > 3.2,w < 3.3,D,False,0.25270095,0.53496796,0.092963494,0.11936749
Which number has an absolute value greater than 5?,-6,-5,0,5,A,False,0.09664926,0.8092343,0.027690476,0.066426
What is the value of the expression 2(3(4^2 + 1)) - 2^3?,156,110,94,48,C,False,0.49720788,0.2661362,0.11094208,0.12571384
"Gwen wrote the number pattern below on a piece of paper. 1, 5, 9, 13 What are the next two terms in Gwen’s pattern?","15, 17","15, 19","17, 19","17, 21",D,False,0.09959207,0.7358914,0.14490561,0.01961084
If 3 cans of pears cost $2.37 how many cans of pears can you buy for $9.48?,3 cans,12 cans,36 cans,13 cans,B,True,0.038318016,0.872114,0.05575238,0.03381553
"Order from greatest to least: 3, 3 and 1 over 8,3.8,3.18.","3.18, 3 and 1 over 8, 3.8,3","3,3 and 1 over 8, 3.18, 3","3.8, 3 and 1 over 8, 3.18, 3","3.8, 3.18, 3 and 1 over 8, 3",D,False,0.14345716,0.56738406,0.16255826,0.1266005
