0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptalpaca_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptalpaca_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptalpaca_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptalpaca_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt4op_Tptalpaca_choiceD_probs
An important source of information on the credit rating of retail businesses is,the Retail Merchants Association,the local chamber of commerce,"Dun & Bradstreet, Inc.",the United States Retail Credit Association,C,True,0.0753491,0.031410176,0.7609989,0.13224179
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",Conferencing,Discipline-based inquiry,Self-Regulated Strategy Development,Introduction-Body-Conclusion strategy,B,False,0.2977684,0.18060568,0.20465304,0.31697282
Paper will burn at approximately what temperature in Fahrenheit?,986 degrees,2125 degrees,3985 degrees,451 degrees,D,False,0.28421387,0.1429117,0.3220565,0.25081787
The Apple iMac computer is available in all of the following colors except which?,Tangerine,Strawberry,Kiwi,Grape,C,False,0.21848458,0.091077924,0.13251759,0.5579199
What were the first names of the early American explorers Lewisand Clark?,Morgan and Mason,Meriwether and William,Cabot and Joseph,Meredith and George,B,True,0.049074143,0.86986,0.06301245,0.018053368
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",Direct instruction,Literature circle,Guided reading,Read-aloud,C,True,0.039631803,0.018720737,0.9020156,0.039631803
What is varicella?,a fancy pasta,a type of opera,the chicken pox virus,ancient Roman poetry,C,True,0.009445152,0.0014484611,0.9634318,0.025674587
Which of the following materials has a resistance that is LEAST affected by temperature changes?,Copper,Carbon,Germanium,Silicon,A,False,0.16499734,0.036815885,0.14560965,0.65257716
A second-year college student is usually called a what?,sophomore,senior,freshman,junior,A,True,0.94760054,0.030460572,0.016304368,0.005634639
In the film 'The Talented Mr Ripley' who plays Mr Ripley?,Jude Law,Matt Damon,Dustin Hoffman,Ben Affleck,B,False,0.45436975,0.09524108,0.157026,0.29336315
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,True,0.67574596,0.1103125,0.103629,0.1103125
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,False,0.13832484,0.20126146,0.48280114,0.17761262
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,False,0.61386216,0.120876625,0.18721738,0.07804382
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,True,0.16041066,0.33958936,0.16041066,0.33958936
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,True,0.6743619,0.117186524,0.117186524,0.091264956
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,True,0.38321283,0.55757135,0.031456023,0.027759843
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,True,0.8588992,0.048455775,0.037737396,0.054907586
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,True,0.5451712,0.17699118,0.17699118,0.10084654
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.21469636,0.089498766,0.14755851,0.5482464
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.9684844,0.007871372,0.0121914195,0.011452779
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,True,0.14241561,0.19465907,0.1337871,0.5291382
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.9746831,0.0025718163,0.015754284,0.0069909217
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.30748615,0.19852798,0.18649977,0.30748615
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.2725977,0.14591102,0.2725977,0.30889365
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,True,0.12013005,0.053307384,0.288177,0.5383855
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,True,0.110117435,0.23311861,0.6336821,0.023081869
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,0.049924094,0.015225989,0.8849258,0.049924094
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.026426142,0.017061999,0.8751136,0.08139825
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.3919626,0.23773733,0.18515001,0.18515001
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,True,0.6961171,0.04180508,0.10675302,0.15532473
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,True,0.13019145,0.114893556,0.35389706,0.4010179
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.13210543,0.35909978,0.14969505,0.35909978
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.75275445,0.07001708,0.11543864,0.061789848
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.34249496,0.22113137,0.30225074,0.13412295
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,0.017255459,0.004098531,0.94211614,0.036529806
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.033588495,0.0037685246,0.92212754,0.040515456
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.13579233,0.11983631,0.608579,0.13579233
What do you call a young cow?,mare,lamb,kid,calf,D,True,0.021593299,0.009581968,0.33777604,0.6310487
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.112385206,0.57073915,0.11963342,0.19724219
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,True,0.15562776,0.65521735,0.088674024,0.10048084
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,True,0.093965605,0.007713166,0.4771967,0.4211246
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.88900936,0.05338916,0.025219254,0.032382164
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.17440052,0.15390792,0.19762167,0.47406977
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,True,0.29028985,0.11367913,0.5423328,0.053698223
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,True,0.33079454,0.050728984,0.16633394,0.4521425
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,True,0.09620727,0.45897922,0.10901712,0.3357964
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.50286674,0.18499434,0.18499434,0.12714462
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.9810112,0.005833306,0.009617495,0.0035380789
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.75617665,0.06207076,0.12344245,0.058310084
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.10209095,0.031135978,0.7086516,0.15812156
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.017885698,0.9173613,0.040306043,0.02444685
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.8933118,0.030567449,0.039249383,0.03687138
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.124212176,0.0070075714,0.40727603,0.46150422
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.36370942,0.32097244,0.26609552,0.049222715
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.32095245,0.1946675,0.1828732,0.30150694
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.9590714,0.0077948673,0.028961448,0.004172292
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.24312831,0.24312831,0.20156045,0.31218293
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,0.04539407,0.07966907,0.07030771,0.80462915
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.044389635,0.8915897,0.041700207,0.02232051
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,False,0.9603014,0.012088411,0.015521826,0.012088411
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.57371145,0.30708563,0.0776434,0.04155952
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.18560666,0.30601364,0.23832366,0.2700561
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.3182897,0.17036821,0.3182897,0.19305246
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.02614685,0.009036109,0.043108866,0.92170817
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.41605133,0.19652873,0.2523479,0.13507208
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.92927635,0.021854486,0.03384889,0.015020353
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,True,0.34040636,0.12522851,0.23395765,0.30040756
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,False,0.18885782,0.1774155,0.37558863,0.25813803
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.7271184,0.12635423,0.08684191,0.05968551
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,False,0.6171894,0.25728282,0.083527505,0.042000268
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,True,0.9077107,0.021347309,0.02574977,0.045192253
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.265968,0.30138123,0.2498538,0.18279696
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,False,0.15664499,0.10766042,0.18894993,0.5467447
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.10703495,0.6159436,0.12128649,0.15573493
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.072193556,0.04661166,0.7761538,0.10504099
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,True,0.14748466,0.018750569,0.70360994,0.13015476
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.17931199,0.2956355,0.3566045,0.16844803
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,True,0.17753577,0.138265,0.42588618,0.25831303
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.18776889,0.6553778,0.07353135,0.083321944
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,False,0.32486945,0.25300857,0.28669629,0.13542573
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,False,0.3635578,0.05237547,0.3635578,0.22050895
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,True,0.3128416,0.45518184,0.1015648,0.13041179
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.8699603,0.046106208,0.052245177,0.031688303
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.1857086,0.6481867,0.09338015,0.07272453
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,True,0.2934623,0.13862178,0.48383754,0.08407836
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.05431647,0.70438665,0.15716991,0.084126994
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,0.044550028,0.0034353293,0.8948113,0.057203367
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,0.0045412215,0.0008400415,0.013987947,0.9806308
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.5893014,0.08489692,0.21679188,0.1090098
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.10807967,0.07907277,0.10807967,0.70476794
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.57150286,0.21024416,0.11253559,0.105717406
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,True,0.007185071,0.003188356,0.105583854,0.88404274
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,False,0.44350412,0.34540135,0.1121354,0.09895915
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,True,0.036134295,0.0038085268,0.028141418,0.93191576
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,True,0.57688004,0.08846742,0.24047938,0.09417308
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.33424002,0.20272683,0.20272683,0.2603064
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.06666151,0.7166787,0.075537376,0.1411224
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.011255119,0.0044075674,0.9517696,0.032567766
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,False,0.39855638,0.21333186,0.27392355,0.11418832
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.33183673,0.33183673,0.14725165,0.18907487
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,True,0.079920016,0.045537055,0.11628294,0.75826
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.017316107,0.008707086,0.9454274,0.028549435
