0,1,2,3,4,5,llama_7B_alpaca_20000/ckp31k_correct,llama_7B_alpaca_20000/ckp31k_choiceA_probs,llama_7B_alpaca_20000/ckp31k_choiceB_probs,llama_7B_alpaca_20000/ckp31k_choiceC_probs,llama_7B_alpaca_20000/ckp31k_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.037213467,0.95974797,0.0003427242,0.0026957344
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.0015944864,0.9963033,0.00017889644,0.0019233179
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.017650872,0.963705,0.003067262,0.01557684
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,True,0.013771561,0.965461,0.00072986603,0.020037504
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,True,0.0015906711,0.9939194,0.00042812334,0.0040619215
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.0027974432,0.99595875,0.00014825905,0.0010954945
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.04206141,0.9573133,0.00028340754,0.0003418548
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,True,0.022356017,0.950602,0.0046860753,0.022356017
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.012908203,0.9632982,0.010052919,0.01374071
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.010230048,0.9802711,0.0020144156,0.007484462
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.002453217,0.98969835,0.0015839159,0.0062645087
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.046740342,0.9388049,0.0026369097,0.01181781
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.0038141976,0.9934963,0.0005161955,0.0021732643
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.006650471,0.98701745,0.0035597407,0.002772329
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.012292419,0.9765078,0.0010090232,0.010190774
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,True,0.001802085,0.99370885,0.00042803268,0.004061061
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,True,0.030932667,0.962287,0.0010584575,0.005721968
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,True,0.016760457,0.9741082,0.0012141234,0.007917079
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.030848002,0.9596532,0.0011961068,0.008302627
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.0018065671,0.9961804,8.994367e-05,0.0019230807
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,False,0.020155158,0.97112995,0.0032902393,0.0054246876
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,True,0.059948064,0.9377455,0.0003794542,0.0019270274
−4 +  ( −3 )=,−7,−1,1,7,A,False,0.014023371,0.98311424,0.0008421689,0.0020202582
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.0008553007,0.9984438,0.00014862897,0.00055222365
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,True,0.004898256,0.99364424,0.00029416312,0.0011634377
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.0043142205,0.99169606,0.0010247172,0.0029651176
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.008521659,0.98496985,0.00027392828,0.006234579
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.007973283,0.98102343,0.0013855489,0.009617615
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,False,0.0015928452,0.99527776,0.0003338785,0.0027955303
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,False,0.002313095,0.99335337,0.000750952,0.0035825917
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,True,0.0040648086,0.99462587,0.00040247056,0.0009069814
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,True,0.021512782,0.9737428,0.0010061661,0.0037383605
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,False,0.013985347,0.98044854,0.0013008399,0.00426529
"What expression can be used to show 270,240 written in expanded form?","200,000 + 7,000 + 200 + 4","200,000 + 7,000 + 200 + 40","200,000 + 70,000 + 200 + 40","200,000 + 70,000 + 2,000 + 40",C,False,0.0065775197,0.9761905,0.0033073847,0.013924609
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,220 parts,770 parts,4 parts,110 parts,D,False,0.008533058,0.9862874,0.0013929835,0.0037865215
"Abe found the mean and median of this list of numbers. 1, 3, 3 If the number 6 were added to the list, then",the mean would increase.,the mean would decrease.,the median would increase.,the median would decrease.,A,False,0.05965348,0.9331375,0.00051610376,0.0066929352
