0,1,2,3,4,5,llama_7B_ga_sharegpt_xc_20000/ckp10000_correct,llama_7B_ga_sharegpt_xc_20000/ckp10000_choiceA_probs,llama_7B_ga_sharegpt_xc_20000/ckp10000_choiceB_probs,llama_7B_ga_sharegpt_xc_20000/ckp10000_choiceC_probs,llama_7B_ga_sharegpt_xc_20000/ckp10000_choiceD_probs
An important source of information on the credit rating of retail businesses is,the Retail Merchants Association,the local chamber of commerce,"Dun & Bradstreet, Inc.",the United States Retail Credit Association,C,False,0.44065458,0.03192091,0.44065458,0.086770035
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",Conferencing,Discipline-based inquiry,Self-Regulated Strategy Development,Introduction-Body-Conclusion strategy,B,False,0.5643139,0.017040802,0.34227368,0.07637158
Paper will burn at approximately what temperature in Fahrenheit?,986 degrees,2125 degrees,3985 degrees,451 degrees,D,False,0.20663032,0.1420148,0.38603625,0.26531857
The Apple iMac computer is available in all of the following colors except which?,Tangerine,Strawberry,Kiwi,Grape,C,False,0.7322403,0.18513934,0.041310173,0.041310173
What were the first names of the early American explorers Lewisand Clark?,Morgan and Mason,Meriwether and William,Cabot and Joseph,Meredith and George,B,False,0.62026703,0.376211,0.0032548627,0.0002671754
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",Direct instruction,Literature circle,Guided reading,Read-aloud,C,False,0.18970217,0.75028664,0.022656694,0.03735457
What is varicella?,a fancy pasta,a type of opera,the chicken pox virus,ancient Roman poetry,C,True,0.000108759465,0.00023024378,0.9986291,0.0010318811
Which of the following materials has a resistance that is LEAST affected by temperature changes?,Copper,Carbon,Germanium,Silicon,A,True,0.51493335,0.27562398,0.042268302,0.16717438
A second-year college student is usually called a what?,sophomore,senior,freshman,junior,A,True,0.96659565,0.015623563,0.017703818,7.701772e-05
In the film 'The Talented Mr Ripley' who plays Mr Ripley?,Jude Law,Matt Damon,Dustin Hoffman,Ben Affleck,B,False,0.5862271,0.4029076,0.003485834,0.0073795104
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,False,0.067287214,0.92887133,0.0012324083,0.0026090085
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,True,0.07647671,0.7255908,0.08665947,0.11127296
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,False,0.8918043,0.023765778,0.0112261595,0.07320375
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,False,0.11667849,0.11667849,0.40724793,0.35939503
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,False,0.23829454,0.3467165,0.3467165,0.06827252
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,True,0.24241358,0.7466864,0.00443996,0.006460103
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,True,0.74645674,0.0694313,0.01755498,0.16655701
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,False,0.14779505,0.8505018,0.00064295955,0.001060061
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.3965536,0.06891068,0.025350822,0.5091849
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.94312286,0.05320735,0.002063073,0.0016067228
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.11189638,0.82680863,0.036327437,0.024967458
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.9878181,0.004574505,0.0075420844,6.5251814e-05
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.052767053,0.9353184,0.00809209,0.0038224326
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,True,0.1070284,0.6979128,0.018598747,0.17646
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.636395,0.2066072,0.03168424,0.12531361
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,False,0.67180574,0.1322864,0.1698591,0.026048735
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,0.005898015,0.0019148052,0.9918936,0.00029364484
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.00029582874,0.00020331994,0.9992705,0.00023039167
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.11771313,0.767586,0.04330424,0.07139662
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,True,0.43095013,0.0748879,0.1585377,0.3356243
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.14028338,0.80727506,0.0008341554,0.051607367
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.017392334,0.94958925,0.00052520295,0.032493155
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.3719681,0.6132717,0.008747851,0.006012304
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.059132192,0.4369311,0.4369311,0.06700556
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,0.00037977294,0.00029576744,0.99906343,0.0002610139
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,False,0.031904325,0.93238103,0.0038104283,0.031904325
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,False,0.047254574,0.9491335,0.0012592918,0.0023526668
What do you call a young cow?,mare,lamb,kid,calf,D,True,0.16503134,0.07795528,0.017394176,0.73961914
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.008422617,0.9735222,0.00022445514,0.017830681
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,True,0.14937066,0.5907724,0.16925913,0.09059788
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.10846833,0.33410597,0.17883404,0.37859166
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.98260814,0.014016151,0.002759944,0.00061582675
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.182074,0.021745637,0.63550067,0.16067973
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,False,0.616918,0.17674997,0.20028396,0.006048051
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.22789513,0.6194832,0.057620913,0.095000826
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.4830962,0.4263309,0.03965495,0.050917964
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.4343997,0.26347673,0.09692767,0.20519587
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.6048941,0.19638036,0.13497013,0.06375537
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.2263891,0.25653246,0.2263891,0.29068935
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.001321674,0.0014976528,0.99615127,0.0010293208
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.055639964,0.8703555,0.010956159,0.06304834
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,False,0.41807723,0.4737436,0.06411422,0.04406502
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,False,0.35967293,0.24719936,0.033454794,0.35967293
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.6340693,0.33939287,0.021696659,0.004841179
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.8655088,0.020354817,0.043091144,0.07104529
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.9963407,0.0035933657,5.8081347e-05,7.860455e-06
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.27915522,0.6696586,0.03334034,0.017845796
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,False,0.015064056,0.93198013,0.00037712127,0.05257872
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.004609027,0.9952727,2.27206e-05,9.5657306e-05
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,True,0.06745455,0.93118125,0.0005150218,0.0008491274
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.5705442,0.3921289,0.022122398,0.015204487
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.044931073,0.70284027,0.02404987,0.22817883
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.21503353,0.16746828,0.03297646,0.5845217
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,True,0.050870962,0.039618347,0.007801315,0.9017094
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,True,0.15069881,0.10357368,0.46418503,0.28154245
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.9768833,0.020274565,0.0024214517,0.0004207852
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,False,0.07317745,0.6942883,0.17554358,0.056990657
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,True,0.07835826,0.5789936,0.27349722,0.069150925
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,True,0.8048645,0.07486407,0.045407347,0.07486407
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,False,0.67779446,0.32016742,0.0010190228,0.0010190228
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,False,0.39166683,0.08739268,0.44381666,0.07712377
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,True,0.08163343,0.41456875,0.46976796,0.03402988
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,True,0.0027996963,0.9967609,0.0001789786,0.00026041231
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.015639603,0.96758795,0.001132929,0.015639603
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.0016967248,0.0013214105,0.9959527,0.0010291156
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,False,0.19971155,0.030626757,0.29057857,0.4790831
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,True,0.0070972308,0.68007606,0.09203829,0.22078837
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.082343094,0.28740564,0.093306944,0.5369444
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.012330033,0.9794958,0.00069561286,0.007478543
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,True,0.24141292,0.35125372,0.24141292,0.16592051
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,True,0.33804268,0.12435895,0.49184918,0.0457491
In the famous ballet 'The Nutcracker' who does the hero defeat?,Sugar Plum Fairy,Rat King,Snow Queen,Marzipan,B,True,0.0013162725,0.99208015,0.0007045499,0.0058991243
An airplane's black box is usually what color?,black,white,orange,purple,C,False,0.9840276,0.015905324,5.0623166e-05,1.6434935e-05
Which of these sentences is written in the subjunctive?,I am not your man,I wish I were your man,Wherefore art your man?,Your man is where?,D,False,0.07234588,0.8813533,0.016142549,0.030158252
Which of the following terms refers to the process of using thick applications of paint?,Scumbling,Alla prima,Impasto,Frottage,C,True,0.015643826,0.005755042,0.96784925,0.010751834
What was Richard Nixon's middle name?,Michael,Milhous,Mortimer,Matthew,B,True,0.00090678793,0.99441373,7.443369e-05,0.0046050493
In what country did Pokemon originate?,France,Hungary,Japan,Canada,C,True,0.00055248773,0.0004302779,0.9989213,9.600798e-05
What important food crop is grown in fields called paddies?,wheat,rye,corn,rice,D,True,0.19632566,0.016115392,0.011075935,0.77648306
A triad on a color wheel can be described as,three analogous colors,three colors equally spaced apart,three colors of equal value,a complementary set,B,False,0.98652565,0.012418525,0.000899595,0.00015632616
Which of these famous baseball figures was once acquitted at court-martial for insubordination?,Abner Doubleday,Ty Cobb,Jackie Robinson,Billy Martin,C,False,0.35347164,0.21439138,0.18919975,0.24293727
Which of the following best describes an effect of the green revolution in the 1960s?,Increased varieties of each crop planted,Increased use of fertilizers,Decreased use of mechanization,Decreased use of pesticides,B,False,0.5203587,0.40525576,0.012237663,0.062147982
In what forest did Robin Hood live?,Black Forest,Petrified Forest,Nottingham Forest,Sherwood Forest,D,True,0.23113742,0.016743539,0.040165663,0.7119534
If a piece of music is in 'common time' how many quarter notes are there per measure?,one,four,five,ten,B,True,0.11092897,0.81966037,0.052399132,0.017011508
Which of these countries does not participate in NAFTA?,United States,Canada,Mexico,Guatemala,D,False,0.23336636,0.097281575,0.43598574,0.23336636
President Abraham Lincoln's Emancipation Proclamation declared free only those slaves who,were living in the areas still in rebellion,were serving in the Union armies,were living in the border states,had escaped to Northern states,A,True,0.85086167,0.06984298,0.01765907,0.061636213
Which of the following terms refers to Archaic Greek statues whose poses—rigidly frontal with clenched fists—recall the stance of ancient Egyptian statues?,Caryatids,Telamones,Discoboloi,Kouroi,D,False,0.06286814,0.52638847,0.0914726,0.31927076
In 1978 who became the youngest jockey ever to win horse racing's triple crown?,Jerry Bailey,Steve Cauthen,Willie Shoemaker,Pasquale Devito,B,True,0.15007201,0.76212853,0.08032776,0.007471645
What does the Latin phrase 'e pluribus unum' mean?,What a crazy life,In God we trust,from many one,for the greater good,C,True,0.00116518,0.0009074432,0.99513227,0.0027951216
In the United States what is the first day of spring?,21-Feb,21-Mar,21-Apr,21-May,B,True,0.38801292,0.43967623,0.04634153,0.12596935
Which of the following is an example of a concurrent power?,The printing and coining of money,The power to declare war,The process of naturalization,The levying of taxes,D,False,0.641445,0.30299714,0.01936996,0.03618785
Which of these animals shares its name with a luxury car?,yak,gazelle,sloth,jaguar,D,True,0.025631823,0.11487386,0.0106849335,0.84880936
Who were the Know-Nothings?,a '60's comedy troupe,computer designers,a political party,a spy ring,C,True,0.00048752743,0.00012326623,0.9988367,0.00055244094
Which of the following poses the greatest safety risk while being heated in a school laboratory?,A mixture of iron and sulfur,Mercury(II) oxide,Sodium chloride,Copper(II) sulfate hydrate,B,True,0.053985983,0.3520328,0.3520328,0.24194838
Who is the star of the TV show 'Everybody Loves Raymond'?,Ray Liotta,Ray Romano,Ray Parker Jr,Sugar Ray Leonard,B,True,0.059375737,0.92879283,0.008035633,0.0037957642
In what sport do you find 'steel cage' matches?,boxing,fencing,pro wrestling,college basketball,C,True,0.0021802913,0.00048648875,0.99670863,0.00062466395
Which of the following best helps explain why volcanoes tend to form along subduction zones?,Rock material carried deep below Earth's surface results in material melting and rising to the surface.,"Two plates pull away from each other, and magma oozes out.",The friction resulting from the collision of two continents causes rock to melt.,There is a row of hot spots at these boundaries.,A,True,0.590327,0.35805145,0.013883161,0.03773834
How many sides does a rhombus have?,4,6,8,10,A,False,0.060766343,0.8388535,0.011965602,0.088414505
Which of the following degrees can be awarded by the local chapter of the FFA? I. Greenhand FFA Degree II. Chapter FFA Degree III. State FFA Degree IV. American FFA Degree,I only,II only,I and II only,"I , II , III , and IV",C,False,0.040088907,0.12348253,0.031221272,0.80520725
From whom does the Lutheran Church get its name?,Martin Luther King Jr,Martin Luther,Luther Vandross,Lex Luthor,B,True,0.28800848,0.69089645,0.020863265,0.00023176994
What is the only metal that is a liquid at normal atmospheric pressure and temperature?,lead,antimony,uranium,mercury,D,False,0.15292126,0.7765982,0.05625659,0.014223893
"Which of the following has provided the most information about the structure of Earth's core, mantle, and lower crust?",Measurement of the intensity and fluctuations of Earth's magnetic field,Examination of flowing lava,Collection of samples from deep boreholes drilled into Earth,Studies of the speeds and travel paths of seismic waves passing through Earth,D,False,0.017834706,0.020209372,0.85932434,0.10263166
"When the production of a good generates negative externalities, the private market will",overproduce the good relative to the socially optimal level of output,underproduce the good relative to the socially optimal level of output,compensate the third parties harmed by the negative externality,charge lower than the market equilibrium price to compensate for the externality,A,True,0.51750344,0.16800876,0.24445131,0.07003647
Some observers argue that a limitation of the official unemployment rate is that it understates the true unemployment level because it fails to include which of the following?,New entrants to the labor market,People who are laid off and are looking for new jobs,Discouraged people who have given up looking for jobs,Full-time students looking for part-time jobs,C,False,0.34784892,0.6498673,0.0014215789,0.0008622312
Which fast food chain used the advertising slogan 'Where's the beef?',Wendy's,Kentucky Fried Chicken,Burger King,McDonald's,A,False,0.1168974,0.8637614,0.010873152,0.008468019
What city is known as 'the rubber capital of the world'?,Omaha Nebraska,Rockford Illinois,Grand Rapids Michigan,Akron Ohio,D,True,0.1121354,0.09895915,0.34540135,0.44350412
What was the first American college to become coeducational?,Oberlin College,Dartmouth College,Grinnell College,Antioch College,A,True,0.42008558,0.42008558,0.005288097,0.15454085
What color is Uncle Sam's goatee?,brown,black,white,dishwater blond,C,False,0.34463435,0.6438617,0.0010968955,0.010407055
According to a famous line from the existentialist play 'No Exit' what is hell?,oneself,other people,little made,large hued in green and blue,B,True,0.05124559,0.8016159,0.024206704,0.122931786
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. Zora Neale Hurston is associated with which of the following literary movements?",New England Puritanism,Transcendentalism,Naturalism,Harlem Renaissance,D,False,0.06443306,0.7849554,0.056861978,0.09374955
What is the 7-Eleven company's trademarked name for its super-large sodas?,Big Slurp,Big Gulp,Big Drink,Big Sip,B,False,0.6460475,0.3458043,0.0063336263,0.0018146144
The sport of judo comes from what Asian country?,Japan,Vietnam,Laos,Philippines,A,True,0.997489,0.002472528,3.1124535e-05,7.392725e-06
The demand for which of the following products is likely to be the most elastic?,Water,Bread,Salt,Pork,D,False,0.11871774,0.87721205,0.0009064211,0.0031637207
What country is the rock group U2 from?,England,Ireland,Belgium,Germany,B,True,0.002472476,0.997468,3.5267974e-05,2.4239302e-05
Elephant tusks are made of what material?,Coral,Ivory,Bone,Calcium,B,True,0.025945857,0.9736111,7.287657e-05,0.00037009778
What city did the Beatles originally call home?,London,Leeds,Liverpool,Manchester,C,True,0.15051451,0.08056461,0.76437575,0.0045451443
Which of these is not one of the three branches of the US government?,Judicial,Executive,Parliamentary,Legislative,C,False,0.22190745,0.118778504,0.056106992,0.603207
In British currency how many pence make a pound?,10,100,500,1000,B,True,0.25146848,0.60324156,0.11878531,0.026504586
How are actors Charlie Sheen and Emilio Estevez related?,They're cousins,They're brothers,They're father and son,They're uncle and nephew,B,True,0.05820052,0.91040933,0.016674729,0.014715396
Which of the following requires the use of at least two needles?,macrame,braiding,crocheting,hand knitting,D,False,0.44578007,0.27037928,0.013461391,0.27037928
In 1909 Frederick Cook claimed to be the first explorer to reach what location?,Mount Everest,Bermuda Triangle,Atlantis,North Pole,D,False,0.49973533,0.3031048,0.013317496,0.18384236
A clothes dryer that is set to run for 30 minutes is an example of which of the following control systems?,Open loop,Closed loop,Negative feedback,Positive feedback,A,False,0.34367162,0.6420631,0.0071326764,0.0071326764
How many stars are on the American flag?,13,48,50,51,C,False,0.24423769,0.5858958,0.11536972,0.0544968
Who was the English king at the time of the American Revolution?,Charles I,James I,Edward III,George III,D,False,0.40264606,0.58584654,0.010730154,0.00077728974
Which of these animals lays eggs?,cow,gerbil,frog,elephant,C,False,0.33419,0.6243491,0.0015476068,0.039913304
