0,1,2,3,4,5,llama_7B_ga_alpacafollowturn_20000/ckp10000_correct,llama_7B_ga_alpacafollowturn_20000/ckp10000_choiceA_probs,llama_7B_ga_alpacafollowturn_20000/ckp10000_choiceB_probs,llama_7B_ga_alpacafollowturn_20000/ckp10000_choiceC_probs,llama_7B_ga_alpacafollowturn_20000/ckp10000_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.043299142,0.3199398,0.17125143,0.46550962
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.07758034,0.6495722,0.12790835,0.14493915
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.16261172,0.39008525,0.14350435,0.3037987
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,True,0.033831306,0.67951995,0.19468573,0.09196302
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.01823238,0.3035964,0.23644112,0.44173014
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,False,0.073533535,0.47949886,0.3734341,0.073533535
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.14647873,0.5793346,0.2131253,0.061061416
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,True,0.10148547,0.4548263,0.4013828,0.042305436
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.25254256,0.5346326,0.19668035,0.016144507
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.1910741,0.5885497,0.1910741,0.029302161
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.032822724,0.31141335,0.07396715,0.5817967
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.046864778,0.6469483,0.23799898,0.06818785
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.01646583,0.2918638,0.6178757,0.07379473
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,False,0.1811444,0.71644,0.08556656,0.016849054
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.09843841,0.49991152,0.09843841,0.30321166
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,True,0.046857875,0.5708458,0.23796391,0.14433242
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,True,0.2059022,0.49393374,0.2643837,0.03578044
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,False,0.033238664,0.31535968,0.13146147,0.5199402
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.096932895,0.7162426,0.045787856,0.14103654
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.07375701,0.54499465,0.33055598,0.0506924
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,False,0.1177081,0.59777105,0.15114018,0.13338076
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,True,0.14706098,0.35278094,0.18883003,0.31132808
−4 +  ( −3 )=,−7,−1,1,7,A,False,0.1694484,0.67018145,0.1495377,0.010832475
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.03405155,0.7750097,0.11885159,0.07208713
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,True,0.122851014,0.6238889,0.17874718,0.07451291
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.1997345,0.6971419,0.094347894,0.008775721
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.47949886,0.3734341,0.073533535,0.073533535
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.059049994,0.49441954,0.18188679,0.26464373
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,False,0.10588287,0.47453406,0.05001552,0.3695675
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,False,0.06093435,0.8411727,0.03695855,0.06093435
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,False,0.025398888,0.35062084,0.113829926,0.5101503
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,True,0.09020804,0.40428436,0.3567797,0.14872791
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,False,0.11978107,0.418077,0.418077,0.04406499
"What expression can be used to show 270,240 written in expanded form?","200,000 + 7,000 + 200 + 4","200,000 + 7,000 + 200 + 40","200,000 + 70,000 + 200 + 40","200,000 + 70,000 + 2,000 + 40",C,False,0.07504599,0.26193625,0.23115793,0.43185985
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,220 parts,770 parts,4 parts,110 parts,D,False,0.06589878,0.42971405,0.07467311,0.42971405
"Abe found the mean and median of this list of numbers. 1, 3, 3 If the number 6 were added to the list, then",the mean would increase.,the mean would decrease.,the median would increase.,the median would decrease.,A,False,0.12571384,0.49720788,0.2661362,0.11094208
"When n = 11, what is the value of 10 – (n + 6)?",–7,5,7,27,A,False,0.12116086,0.32934937,0.37320173,0.17628801
"Which expression represents the phrase below? 3 fewer than a number, p",3-p,p+3,3/p,p-3,D,False,0.20425668,0.4324114,0.20425668,0.15907528
A theater collected $6 for each ticket sold to a movie. The theater sold 500 tickets to the movie. The expression below can be used to find how much money the theater collected for the tickets. 6 × 500 Which expression can also be used to find how much money the theater collected for the tickets?,30 × 10^1,30 × 10^3,(6 × 5) × 10^2,(6 × 5) × 10^3,C,False,0.025870824,0.21661377,0.09029805,0.6672174
Let 12-9+c=12. What value of c makes the equation true?,0,3,9,12,C,False,0.017276268,0.50488657,0.032276317,0.4455608
"The Sojourn family went on a vacation. They started with $2000. If they spent $150 each day, which expression represents how much money they had after x days?",1850x,2000 −150x,150x,2000 +150x,B,True,0.045012623,0.548366,0.22859296,0.17802837
"A shelf has four books on it. The weight, in pounds, of each of the four books on the shelf is 2.5, 3.2, 2.7, 2.3 Which inequality represents the weight, w, of any book chosen from the shelf?",w > 2.3,w < 2.4,w > 3.2,w < 3.3,D,True,0.041559484,0.30708537,0.14505686,0.5062982
Which number has an absolute value greater than 5?,-6,-5,0,5,A,False,0.2236818,0.32545507,0.19739848,0.25346467
What is the value of the expression 2(3(4^2 + 1)) - 2^3?,156,110,94,48,C,False,0.062111657,0.5200545,0.315429,0.10240481
"Gwen wrote the number pattern below on a piece of paper. 1, 5, 9, 13 What are the next two terms in Gwen’s pattern?","15, 17","15, 19","17, 19","17, 21",D,False,0.02077889,0.77972215,0.06400349,0.1354954
If 3 cans of pears cost $2.37 how many cans of pears can you buy for $9.48?,3 cans,12 cans,36 cans,13 cans,B,True,0.07960306,0.5881915,0.21638358,0.11582178
"Order from greatest to least: 3, 3 and 1 over 8,3.8,3.18.","3.18, 3 and 1 over 8, 3.8,3","3,3 and 1 over 8, 3.18, 3","3.8, 3 and 1 over 8, 3.18, 3","3.8, 3.18, 3 and 1 over 8, 3",D,False,0.05592396,0.6012392,0.25063378,0.09220302
Compute 22 / 2 + 9.,10,11,20,2,C,False,0.13672805,0.42115203,0.42115203,0.020967925
"The population of a certain city is 836,527. What is the population of this city rounded to the nearest ten thousand?","800,000","830,000","836,000","840,000",D,False,0.05023992,0.28911078,0.54013,0.1205193
Find the product of 5 • (−9).,14,−4,45,−45,D,False,0.50533044,0.34730822,0.12776755,0.019593786
"Keiko spent the day bird watching and counted 34 more birds in the morning than in the afternoon. If she counted a total of 76 birds, how many birds did she count in the afternoon?",21 birds,40 birds,42 birds,84 birds,A,False,0.029744962,0.24905151,0.19396152,0.52724206
What is the value of 5 + 2 • 15 + (12 • 4)?,78,83,131,153,B,False,0.08230117,0.32550743,0.4179598,0.17423157
Which situation can be represented by the fraction 20/8?,Leslie spent 20 dollars and 8 cents at a store. How is the amount of money Leslie spent written as a fraction?,Mr. Kramer’s 8 grandchildren shared 20 crackers equally. How many crackers did each grandchild get?,Mitch bought 20 containers of flowers at a plant store. Each container had 8 flowers in it. How many flowers did Mitch buy?,Stamps are sold in booklets of 20 stamps. Donna used 8 stamps to send invitations for a party. How many booklets of stamps did Donna use to send her invitations?,B,False,0.12734346,0.10557144,0.03427403,0.73281103
"If a freight train travels at a speed of 20 miles per hour for 6 hours, how far will it travel?",120 miles,80 miles,26 miles,12 miles,A,False,0.09566114,0.62378895,0.15771854,0.12283133
Which step explains how to find the value of a in 6a = 72?,add 6 to both sides,divide both sides by 6,multiply both sides by 6,subtract 6 from both sides,B,False,0.04391157,0.19679801,0.07239793,0.6868925
"Coach Wu has a total of 30 soccerballs. 9 soccer balls are white. The remaining soccer balls are one of three different colors (blue, pink, or green). There is an equal numberof blue, pink, and green balls How many green soccer balls does Coach Wu have?",7,10,21,39,A,False,0.03617275,0.64117736,0.08677392,0.23587598
The temperature dropped 11°F between 6 P.M. and 10 P.M. It was 84°F at 10 P.M. Write and solve an equation to find t the temperature at 6 P.M.,84 − 11 = t; 73°F,t − 84 = 11; 95°F,84 − t = 11; 73°F,t − 11 = 84; 95°F,D,False,0.051014356,0.70423144,0.122377075,0.122377075
Theresa had a bag of 72 marbles. She put the marbles into 9 equal groups. Which number sentence shows how to find the number of marbles Theresa put into each group?,72 ÷ 9 = 8,72 – 9 = 63,9 + 72 = 81,9 ÷ 72 = 0.125,A,False,0.023961572,0.13788933,0.13788933,0.7002598
Rob uses 1 box of cat food every 5 days to feed his cats. Approximately how many boxes of cat food does he use per month?,2 boxes,4 boxes,5 boxes,6 boxes,D,False,0.04215093,0.5818756,0.101114824,0.27485856
What is the least common multiple of 4 and 10?,14,20,40,60,B,False,0.013566613,0.18728131,0.44926453,0.34988758
Find 4 over 7 + 2 over 7.,6 over 14,8 over 49,14 over 28,6 over 7,D,False,0.11712428,0.4088039,0.28096655,0.1931053
How many years are there in a decade?,5,10,15,20,B,True,0.16869885,0.5888168,0.2166136,0.025870806
There are 31 days in the month of January. Michelle did 45 push-ups each day of the month. She used the expression below to find the number of push-ups she did in January. 31 × 45 How many push-ups did Michelle do in the month of January?,125 push-ups,279 push-ups,"1,395 push-ups","1,406 push-ups",C,False,0.038132817,0.4645528,0.2486572,0.2486572
Two whole numbers have a least common multiple of 60. Each number is less than or equal to 12. The greatest common factor of the two numbersis 2. What are the two numbers?,6 and 10,5 and 12,10 and 12,12 and 15,C,False,0.03661663,0.44608188,0.3065873,0.21071415
Evaluate −2(x − 3) for x = 2.,−4,−2,10,2,D,False,0.19063294,0.66537434,0.13101998,0.012972734
There are 230 calories in 4 ounces of a type of ice cream. How many calories are in 6 ounces of that ice cream?,232,236,345,460,C,False,0.14627254,0.65554804,0.069094256,0.12908506
Estimate 711 + 497. The sum is between which numbers?,50 and 400,450 and 700,"750 and 1,000","1,050 and 1,300",D,False,0.027050404,0.4231395,0.3734193,0.17639078
"Mr. Kohlberg owns a flower shop. At the beginning of the day, he had 152 roses. Mr. Kohlberg sold 96 of the roses and then wanted to separate the rest of the roses equally among 8 vases. What will be the total number of roses in each vase?",7,12,48,56,A,False,0.19209586,0.169524,0.27949783,0.3588823
Estimate 32 x 68. The product is between what numbers?,18 and 28,180 and 280,"1,800 and 2,800","18,000 and 28,000",C,False,0.036346503,0.3907617,0.30432552,0.26856634
Write the prime factorization of 77. Use exponents where possible.,7 • 11^2 • 13,7^2 • 11,7 • 11 • 13,7 • 11,D,False,0.04605936,0.49518475,0.436999,0.0217569
Magazines costs $2.99 each and books costs $6.99 each at the Old Town Newsstand. What is the total cost of 4 magazines and 3 books?,$20.93 ,$28.93 ,$32.93 ,$48.93 ,C,False,0.029833447,0.28305188,0.22044101,0.46667364
"Umi created the number pattern that follows by adding the same amount each time to get the next number. 20, 40, 60, 80, ... What will be the eighth number in the pattern?",160,240,320,640,A,False,0.0347536,0.32973295,0.4797586,0.1557548
Write 7 over 33 as a decimal.,0.021 repeating,0.21 Repeating,0.22 Repeating,0.2121,B,True,0.06114868,0.5119916,0.21342985,0.21342985
