0,1,2,3,4,5,llama_7B_ga_alpaca_20000/ckp10000_correct,llama_7B_ga_alpaca_20000/ckp10000_choiceA_probs,llama_7B_ga_alpaca_20000/ckp10000_choiceB_probs,llama_7B_ga_alpaca_20000/ckp10000_choiceC_probs,llama_7B_ga_alpaca_20000/ckp10000_choiceD_probs
What is the value of p in 24 = 2p?,p = 4,p = 8,p = 12,p = 24,C,False,0.037468147,0.061774533,0.14818941,0.7525679
Ms. Perez drove a total of 40 miles in 5 days. She drove the same number of miles each day. How many miles did Ms. Perez drive each day?,5,7,8,9,C,False,0.37380588,0.25691277,0.32988253,0.03939885
Find the quotient of −40 ÷ (−8).,1 over 5,−5,−1 over 5,5,D,False,0.104860656,0.0925392,0.68377733,0.11882269
"A soccer team has $90.00 to buy soccer balls. If one soccer ball costs $15.60, what is the greatest number of soccer balls the team can buy?",4,5,6,7,B,False,0.2638165,0.1600128,0.1412108,0.43495986
You and three friends go to a concert. The total cost for four tickets is $112. Write and solve an equation to find the cost of one ticket t.,4t = 112; $448,4t = 112; $28,t over 4 = 112; $448,t over 4 = 112; $28,B,False,0.01724137,0.36863673,0.6077792,0.0063427454
Use the expression below to answer the question. 3 × [(2 × 6 – 5) + (8 ÷ 4)] – 1 What is the value of the expression?,9,11,26,32,C,True,0.15114017,0.13338074,0.597771,0.11770809
Write 1 and 1 over 11 as a whole or mixed number in simplest form.,1.1 over 11,11 over 11,12 over 11,11 over 12,C,False,0.34549016,0.23745169,0.304894,0.11216423
Find the quotient of 2.16 ÷ 0.06.,3.6,36,0.01272,12.72,B,False,0.03161406,0.06692696,0.71953267,0.18192635
Find the difference of 142.76 – 16.5.,159.26,2.224,"14,111",126.26,D,False,0.17193802,0.2207728,0.41245788,0.1948313
Find the quotient of 5.04/0.7,0.72,0.702,10.0571,7.2,D,False,0.118778504,0.22190745,0.603207,0.056106992
Jimmy and Kima are going on a trip. They will drive for three days. The first day they will drive 182 miles. The second day they will drive 439 miles. The third day they will drive 217 miles. Which expression is the closest estimate of how many miles Jimmy and Kima will drive on their trip?,150 + 400 + 200,200 + 400 + 200,200 + 450 + 200,200 + 500 + 200,C,False,0.35270673,0.35270673,0.27468827,0.019898351
What is the remainder of 21 divided by 7?,21,7,1,None of these,D,False,0.5867955,0.21587001,0.16811973,0.029214827
Maddie will ride her bike a total of 56 miles over 7 days. She will ride the same number of miles each day. What is the total number of miles Maddie will ride each day?,8,9,49,63,A,False,0.28257826,0.15125324,0.52792567,0.03824281
Find the number that makes the statement 48 over 88 = ? over 11 true.,6,11,8,5,A,True,0.48338905,0.37646377,0.09518495,0.044962186
Which is the best buy?,10 bars of soap for $23.20,16 bars of soap for $36.48,13 bars of soap for $29.51,12 bars of soap for $27.60,C,False,0.12372373,0.15886441,0.33631596,0.38109592
"Trish’s resting heart rate is 50 beats per minute. For every minute she exercises, her heart rate increases 5 beats per minute. How long will it take her to reach a heart rate of 120 beats per minute?",5 minutes,14 minutes,34 minutes,70 minutes,B,False,0.35347164,0.24293727,0.18919975,0.21439138
"Find the median in the set of data 23, 13, 18, 29, 32, 25.",18,24,25,29,B,False,0.04664096,0.11188585,0.7295874,0.11188585
"Jack picks 60 apples from an apple tree. He uses 12 of them to make applesauce. He places the remaining apples equally into 6 gift baskets. Which equation can be used to determine the numberof apples, a, that Jack places into each gift basket?",(60/6)—12=a,(60—12)/6=a,(60-6)-12=a,(60+12)/6=a,B,False,0.40388215,0.40388215,0.1021174,0.09011829
A certain map uses a scale of 1 inch equals 25 miles. How many miles are represented by 5 inches on this map?,5,25,50,125,D,False,0.41184372,0.13370608,0.13370608,0.32074422
Simplify (2 + 5)^2 − 42.,7,16,30,33,A,False,0.11538606,0.13074954,0.58597875,0.16788572
Find the value of 4 ÷ 2 • 2 + 8 − 4.,−12,12,8,16,C,False,0.17834014,0.22899327,0.25948337,0.33318323
A coach rounded the number of runners at a track meet to the nearest 10. The rounded number of runners is 400. Which number could be the actual number of runners at the track meet?,382,397,406,447,B,False,0.48602134,0.05122627,0.20260383,0.2601485
−4 +  ( −3 )=,−7,−1,1,7,A,False,0.24788967,0.15035269,0.40870097,0.19305666
"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?",53,63,73,83,C,False,0.314282,0.2773529,0.2773529,0.13101223
Identify a solution for the equation x + 2.7 = 8.4 from the given numbers.,11.1,5.7,3.7,22.68,B,False,0.01675811,0.035476923,0.14031395,0.807451
Find the number that makes the statement true: 0.32 g = _ cg.,32,3.2,"3,200",320,A,False,0.07779398,0.06058601,0.83636403,0.025256006
Find the product of 5.7(8) mentally using the Distributive Property.,46.4,456,4.56,45.6,D,False,0.43589458,0.124885894,0.20590201,0.23331757
"What is the quotient for the expression 2,314 / 4?",508,508 r2,578,578 r2,D,False,0.2127117,0.27312723,0.24103393,0.27312723
"Rosa has a goal of running a total of 100 miles this month. Each day that she ran, she ran 5 miles. Which expression could Rosa use to determine how many miles she has left to run after running for d days?",100 — 5d,5d+ 100,100 / 5d,5d,A,False,0.2617191,0.336054,0.336054,0.06617296
Identify the algebraic expression that matches the word phrase: 4 times as many cans as Tom collected.,4t,t over 4,t − 4,t + 4,A,False,0.104804166,0.28488728,0.19579996,0.41450852
"Andrew wrote the number 186,425 on the board. In which number is the value of the digit 6 exactly 10 times the value of the digit 6 in the number Andrew wrote?","681,452","462,017","246,412","125,655",B,False,0.28850955,0.19828953,0.22469147,0.28850955
What is 123 / 8?,15 remainder 7,15 remainder 3,16 remainder 5,16 remainder 1,B,False,0.16724168,0.14759026,0.5837308,0.1014372
Write 8 and 2 over 4 as an improper fraction in simplest form.,17 over 2,34 over 4,17 over 4,19 over 2,A,False,0.16609868,0.3103132,0.3103132,0.21327494
"What expression can be used to show 270,240 written in expanded form?","200,000 + 7,000 + 200 + 4","200,000 + 7,000 + 200 + 40","200,000 + 70,000 + 200 + 40","200,000 + 70,000 + 2,000 + 40",C,True,0.16292238,0.23705068,0.3908305,0.2091965
A worker on an assembly line takes 7 hours to produce 22 parts. At that rate how many parts can she produce in 35 hours?,220 parts,770 parts,4 parts,110 parts,D,False,0.54860663,0.22869326,0.06552172,0.15717843
"Abe found the mean and median of this list of numbers. 1, 3, 3 If the number 6 were added to the list, then",the mean would increase.,the mean would decrease.,the median would increase.,the median would decrease.,A,True,0.46601036,0.11782587,0.28264958,0.13351421
"When n = 11, what is the value of 10 – (n + 6)?",–7,5,7,27,A,False,0.056160886,0.06363863,0.19602077,0.68417966
"Which expression represents the phrase below? 3 fewer than a number, p",3-p,p+3,3/p,p-3,D,False,0.10257662,0.24606852,0.4597165,0.19163835
A theater collected $6 for each ticket sold to a movie. The theater sold 500 tickets to the movie. The expression below can be used to find how much money the theater collected for the tickets. 6 × 500 Which expression can also be used to find how much money the theater collected for the tickets?,30 × 10^1,30 × 10^3,(6 × 5) × 10^2,(6 × 5) × 10^3,C,True,0.35939524,0.11667855,0.46147263,0.062453527
Let 12-9+c=12. What value of c makes the equation true?,0,3,9,12,C,False,0.17108035,0.08081263,0.15097788,0.5971291
"The Sojourn family went on a vacation. They started with $2000. If they spent $150 each day, which expression represents how much money they had after x days?",1850x,2000 −150x,150x,2000 +150x,B,False,0.28273627,0.28273627,0.36304057,0.07148693
"A shelf has four books on it. The weight, in pounds, of each of the four books on the shelf is 2.5, 3.2, 2.7, 2.3 Which inequality represents the weight, w, of any book chosen from the shelf?",w > 2.3,w < 2.4,w > 3.2,w < 3.3,D,False,0.18538158,0.099227615,0.5710155,0.14437532
Which number has an absolute value greater than 5?,-6,-5,0,5,A,False,0.268384,0.04115802,0.046638153,0.6438198
What is the value of the expression 2(3(4^2 + 1)) - 2^3?,156,110,94,48,C,False,0.31839263,0.15039802,0.17042328,0.3607861
"Gwen wrote the number pattern below on a piece of paper. 1, 5, 9, 13 What are the next two terms in Gwen’s pattern?","15, 17","15, 19","17, 19","17, 21",D,False,0.038386967,0.41269878,0.46764898,0.08126521
If 3 cans of pears cost $2.37 how many cans of pears can you buy for $9.48?,3 cans,12 cans,36 cans,13 cans,B,False,0.3632936,0.24968779,0.28293332,0.104085356
"Order from greatest to least: 3, 3 and 1 over 8,3.8,3.18.","3.18, 3 and 1 over 8, 3.8,3","3,3 and 1 over 8, 3.18, 3","3.8, 3 and 1 over 8, 3.18, 3","3.8, 3.18, 3 and 1 over 8, 3",D,False,0.13644807,0.120415,0.6929405,0.050196443
Compute 22 / 2 + 9.,10,11,20,2,C,True,0.08399483,0.074125186,0.7969208,0.044959195
"The population of a certain city is 836,527. What is the population of this city rounded to the nearest ten thousand?","800,000","830,000","836,000","840,000",D,False,0.64413965,0.076931514,0.26851735,0.0104115475
Find the product of 5 • (−9).,14,−4,45,−45,D,False,0.09548468,0.09548468,0.5494764,0.25955427
