0,1,2,3,4,5,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt35_Tptalpaca_correct,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceA_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceB_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceC_probs,alpacacode_llama2_chat_7B_sharegpt_qy_vic_2000_gpt35_Tptalpaca_choiceD_probs
An important source of information on the credit rating of retail businesses is,the Retail Merchants Association,the local chamber of commerce,"Dun & Bradstreet, Inc.",the United States Retail Credit Association,C,True,0.012066923,0.012845173,0.95859444,0.016493527
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",Conferencing,Discipline-based inquiry,Self-Regulated Strategy Development,Introduction-Body-Conclusion strategy,B,False,0.6085235,0.09933873,0.22386329,0.068274446
Paper will burn at approximately what temperature in Fahrenheit?,986 degrees,2125 degrees,3985 degrees,451 degrees,D,False,0.44240236,0.15289018,0.28563643,0.119070984
The Apple iMac computer is available in all of the following colors except which?,Tangerine,Strawberry,Kiwi,Grape,C,True,0.19252954,0.24721283,0.28012884,0.28012884
What were the first names of the early American explorers Lewisand Clark?,Morgan and Mason,Meriwether and William,Cabot and Joseph,Meredith and George,B,True,0.009633439,0.98263747,0.00750253,0.00022655676
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",Direct instruction,Literature circle,Guided reading,Read-aloud,C,True,0.0033482509,0.007088247,0.98825234,0.0013111938
What is varicella?,a fancy pasta,a type of opera,the chicken pox virus,ancient Roman poetry,C,True,0.0026253539,0.0016950559,0.99497306,0.0007066044
Which of the following materials has a resistance that is LEAST affected by temperature changes?,Copper,Carbon,Germanium,Silicon,A,False,0.2790658,0.11633193,0.2462747,0.35832757
A second-year college student is usually called a what?,sophomore,senior,freshman,junior,A,True,0.9608056,0.032876957,0.006081626,0.00023581022
In the film 'The Talented Mr Ripley' who plays Mr Ripley?,Jude Law,Matt Damon,Dustin Hoffman,Ben Affleck,B,False,0.78396523,0.08795846,0.0936313,0.03444503
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,True,0.77854425,0.08735024,0.08735024,0.046755217
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,False,0.25807223,0.29243416,0.4254892,0.024004458
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,False,0.7909605,0.060992323,0.13744833,0.0105988765
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,True,0.2527011,0.53496826,0.13526116,0.07706949
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,True,0.8466307,0.08923422,0.054123286,0.010011802
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,True,0.46708903,0.5292812,0.0031472212,0.00048264198
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,True,0.91106695,0.05824256,0.022808114,0.007882274
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,True,0.873472,0.08124556,0.04348761,0.0017949479
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.23435427,0.22015546,0.1825153,0.362975
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.99195623,0.003808285,0.003808285,0.00042727776
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.12564553,0.49693772,0.1946036,0.18281318
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.9898059,0.0023048343,0.0075572613,0.00033204287
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.80650365,0.1091484,0.05842293,0.025925018
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,False,0.7271134,0.11150646,0.14317712,0.018202929
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.24441467,0.08991514,0.58632034,0.07934983
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,True,0.17108388,0.36218458,0.4650542,0.0016772475
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,0.015816107,0.005134738,0.9785079,0.0005411974
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.007981819,0.0066171605,0.98207366,0.0033273173
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.72599304,0.12615867,0.14295651,0.0048917024
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,True,0.9147982,0.022901524,0.04554512,0.016755113
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.41820464,0.22384882,0.3256981,0.03224848
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.22092235,0.68048877,0.049294442,0.049294442
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.96063304,0.027251063,0.010671669,0.0014442534
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.4678902,0.17212719,0.32157594,0.038406767
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,0.0024639908,0.0024639908,0.99404484,0.0010271441
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.0058877612,0.002454384,0.99016917,0.0014886591
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,True,0.08766642,0.119825795,0.7813623,0.011145534
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.0047691353,0.014689971,0.5512371,0.42930388
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.012858608,0.9595971,0.025572397,0.0019719314
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,True,0.0877049,0.8321209,0.06830464,0.0118695665
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,True,0.065344125,0.030866377,0.7025155,0.20127407
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.9462948,0.04157729,0.008715074,0.0034128719
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.17238429,0.2213458,0.32205623,0.28421363
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,True,0.20539542,0.07556074,0.7169004,0.0021434934
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.68807995,0.09912732,0.17397386,0.038818814
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,True,0.009397503,0.5461775,0.04483298,0.399592
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,True,0.66026056,0.24289629,0.06959095,0.027252207
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,True,0.9903791,0.0058890097,0.0033554565,0.00037647178
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.903013,0.04223448,0.047857936,0.0068945894
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.073686145,0.019832358,0.897681,0.008800554
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.009581091,0.9772979,0.011557003,0.0015640701
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,True,0.96347123,0.025675638,0.008873263,0.0019798926
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,True,0.13972133,0.045360874,0.5191277,0.29579008
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,True,0.1914016,0.17980516,0.62758166,0.0012115176
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.5106252,0.30970985,0.12910627,0.050558742
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.9747288,0.0108282585,0.013903759,0.00053910725
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.19408917,0.3626063,0.24921542,0.19408917
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,True,0.036810953,0.2895406,0.060691003,0.6129574
