0,1,2,3,4,5,llama_7B_alpaca_20000/ckp31k_correct,llama_7B_alpaca_20000/ckp31k_choiceA_probs,llama_7B_alpaca_20000/ckp31k_choiceB_probs,llama_7B_alpaca_20000/ckp31k_choiceC_probs,llama_7B_alpaca_20000/ckp31k_choiceD_probs
Aesthetics deals with objects that are_____.,essential to our existence,unimportant to most people,not essential to our existence,rarely viewed,C,False,0.5682451,0.0052333563,0.08186348,0.34465808
"For Socrates, an unexamined life is a tragedy because it results in grievous harm to _____.",the state,the justice system,the body,the soul,D,True,0.33154318,0.17746228,0.06528473,0.42570987
"According to Kant, nothing can be called “good” without qualification except _____.",right action,good consequences,happiness,a good will,D,False,0.6392129,0.0763431,0.23515329,0.049290806
Plato's view is that true beauty is _____.,found in everyday objects,nonexistent,everywhere in the natural world,not of this world,D,False,0.19908255,0.2896634,0.25562707,0.25562707
"In Aristotle’s terminology, incontinence is when:",one does not know that one’s actions are wrong.,"one knows that one’s actions are wrong, but does them anyway.","one knows that one’s feelings are inappropriate, and does not act on them.","one does the right action, but for the wrong reason.",B,False,0.28959244,0.077942744,0.4774572,0.15500766
Nagel claims that most skeptical arguments:,are the result of applying arbitrarily stringent standards.,are based on linguistic confusions.,are logically self-refuting.,grow from the consistent application of ordinary standards.,D,True,0.1007495,0.1007495,0.3743298,0.42417124
Rawls conceives of the original contract as one to:,enter a particular society.,set up a particular form of government.,establish the principles of justice for the basic structure of society.,establish the content of morality.,C,False,0.48272884,0.05765374,0.20123132,0.25838614
"According to Singer, compliance with his principle requires:","modest changes to our personal habits, but not to our society as a whole.","modest changes to our personal habits, as well as to society.","drastic changes to our personal habits, but not to our society.",drastic changes to both our personal habits and to our society.,D,True,0.35352612,0.07888234,0.16699392,0.40059757
"For Socrates, the soul is harmed by lack of _____.",knowledge,wealth,community,courage,A,False,0.14937077,0.09059795,0.09059795,0.66943336
"According to Kant, morality requires us to:",perform the action that leads to the greatest total happiness.,act only on maxims that we can will to become universal laws.,behave only in such a way as a perfectly virtuous person would behave.,place the interests of others above the interests of ourselves.,B,False,0.09523905,0.054265574,0.66109,0.18940547
"According to Gauthier, the basis of morality is:",maximizing the utility of all sentient beings.,God’s commands.,the agreement of rational persons choosing the terms of their interaction.,the purposive order of nature.,C,False,0.12906581,0.14625071,0.14625071,0.5784328
Anscombe claims that it is not profitable to do moral philosophy until we have an adequate philosophy of:,religion.,physics.,psychology.,art.,C,False,0.33873922,0.14120752,0.18131405,0.33873922
Mill claims that one of the strongest objections to utilitarianism is drawn from the idea of:,duty.,justice.,virtue.,supererogation.,B,False,0.29632396,0.03539085,0.48855558,0.17972955
Berkeley asserts that existing and perceiving are _____.,one and the same thing,both nonexistent,two distinct things,imaginary,A,True,0.45505422,0.27600434,0.1674051,0.101536326
"According to Rawls, the term “justice as fairness” conveys the idea that the principles of justice are agreed to in an initial position that is _____.",rational,artificial,constitutional,fair,D,False,0.5808696,0.100940004,0.12960954,0.18858075
Berkeley believes that sensible things cannot exist except in _____.,a mind,absolute existence,material substance,a material universe,A,False,0.3753369,0.4253124,0.061272062,0.13807872
Singer claims that his argument upsets the traditional distinction between:,duty and charity.,egoism and altruism.,rights and privileges.,positive and negative rights.,A,False,0.30534908,0.16344157,0.18520358,0.34600583
