0,1,2,3,4,5,llama_7B_ga_followturn_20000/ckp10000_correct,llama_7B_ga_followturn_20000/ckp10000_choiceA_probs,llama_7B_ga_followturn_20000/ckp10000_choiceB_probs,llama_7B_ga_followturn_20000/ckp10000_choiceC_probs,llama_7B_ga_followturn_20000/ckp10000_choiceD_probs
An important source of information on the credit rating of retail businesses is,the Retail Merchants Association,the local chamber of commerce,"Dun & Bradstreet, Inc.",the United States Retail Credit Association,C,False,0.18030016,0.12391837,0.1404179,0.5553636
"In preparation for a writing unit on short stories, a teacher presents students with several examples of short stories and works with them to identify defining characteristics of the genre. Which of the following best describes this instructional strategy?",Conferencing,Discipline-based inquiry,Self-Regulated Strategy Development,Introduction-Body-Conclusion strategy,B,True,0.27970818,0.4611608,0.24684161,0.012289519
Paper will burn at approximately what temperature in Fahrenheit?,986 degrees,2125 degrees,3985 degrees,451 degrees,D,False,0.1894911,0.58367366,0.21472155,0.01211376
The Apple iMac computer is available in all of the following colors except which?,Tangerine,Strawberry,Kiwi,Grape,C,False,0.7725452,0.19533002,0.029954828,0.0021699206
What were the first names of the early American explorers Lewisand Clark?,Morgan and Mason,Meriwether and William,Cabot and Joseph,Meredith and George,B,True,0.059700713,0.9338763,0.006292409,0.00013059478
"A teacher provides support for small, flexible groups of beginning readers. As students read a text or a book that is unfamiliar to them, the teacher works with the students to teach them how to use a variety of reading strategies. Which of the following reading approaches is described?",Direct instruction,Literature circle,Guided reading,Read-aloud,C,False,0.015422232,0.95413977,0.028812524,0.0016254914
What is varicella?,a fancy pasta,a type of opera,the chicken pox virus,ancient Roman poetry,C,True,0.00026035955,0.0031718286,0.99655885,8.909014e-06
Which of the following materials has a resistance that is LEAST affected by temperature changes?,Copper,Carbon,Germanium,Silicon,A,False,0.24958959,0.5987343,0.11789778,0.03377828
A second-year college student is usually called a what?,sophomore,senior,freshman,junior,A,True,0.46432757,0.40976763,0.11740039,0.008504457
In the film 'The Talented Mr Ripley' who plays Mr Ripley?,Jude Law,Matt Damon,Dustin Hoffman,Ben Affleck,B,False,0.52223516,0.40671715,0.07067684,0.00037087803
A hard-edge painting is most likely to be characterized by,"an even, solid paint application",blurry color mixed on the painting's surface,scratchy brush marks clearly separated,translucent multiple layers of paint,A,True,0.44218725,0.1626716,0.39022887,0.0049122567
Who was president of the United States when Bill Clinton was born?,Herbert Hoover,Harry S Truman,Franklin Roosevelt,Dwight Eisenhower,B,False,0.39089555,0.30442977,0.30442977,0.0002449847
Which of the following lists includes minerals only?,"Granite, gabbro, diorite, quartz, feldspar","Gold, quartz, topaz, diamond, corundum","Gneiss, schist, phyllite, chlorite, mica","Coal, chert, limestone, dolomite, halite",B,True,0.43271548,0.49033087,0.04560788,0.031345803
Which of the following is a likely outcome of the development and use of genetically modified plants?,Reduced cost of plant seeds,New plant varieties being patented,Increased genetic diversity within a planted field,Less oversight and fewer regulations than for unmodified crops,B,False,0.109192826,0.20399906,0.62836134,0.058446713
"A teacher reads aloud Where the Wild Things Are, a picture storybook in which a boy named Max encounters wild monsters that are vividly portrayed. The teacher then shows the students picture cards depicting scenes from the beginning, middle, and end of the story. Which of the following concepts of literary structure is the teacher helping students understand?",Plot sequence,Point of view,Character development,Setting,A,False,0.04132184,0.94048077,0.017225506,0.0009717965
"Which movie popularized the phrase ""You talkin' to me?""",Ghost Busters,Taxi Driver,Joker,Groundhog Day,B,True,0.041394204,0.9421277,0.015228076,0.0012499966
Which of the following most likely indicates the presence of water in the hydraulic system in a piece of farm machinery?,"A grayish, milky fluid",Excessive fluid use,Excessive thinning of the fluid,A noisy relief valve,A,False,0.3500132,0.44942585,0.10028046,0.10028046
What animal represents the year 2000 on the Chinese calendar?,dragon,rabbit,tiger,monkey,A,True,0.57328117,0.3477126,0.07758517,0.001421022
Which of the following is part of a farm combine?,Beater,Conditioner,Seed plate,Furrow opener,A,False,0.11369772,0.8401189,0.028747287,0.017436111
According to legend in what country are you most likely to meet a leprechaun?,Ireland,Poland,Greenland,Scotland,A,True,0.5922279,0.4070319,0.0001282712,0.0006119477
During which of the following processes within the hydrologic cycle do water molecules absorb energy?,Formation of ice from water,Formation of a cloud from water vapor,Runoff along the land surface,Evaporation from the ocean surface,D,False,0.04589492,0.92182416,0.019131849,0.013149115
What French city is home to a famous international film festival each spring?,Cannes,Marseille,Dijon,Lyon,A,True,0.5492886,0.25946555,0.17832789,0.012918029
What do you call three consecutive strikes in bowling?,yahtzee,mulligan,turkey,ace,C,False,0.028921505,0.9577487,0.0106396265,0.002690119
Which of the boys on the TV show 'My Three Sons' is adopted?,Mike,Ernie,Chip,Robbie,B,True,0.07446496,0.80057377,0.10834587,0.016615378
Which of these horror films spawned the most sequels?,Scream',Jaws',Halloween',Friday the 13th',D,False,0.23331757,0.43589458,0.124885894,0.20590201
What is the name of the female character played by comedian Flip Wilson on his 1970s TV show?,Miss Jackie,Elizabeth Sanford,Geraldine Jones,Gladys Knight,C,False,0.520616,0.459442,0.0178145,0.0021276386
What kind of animal is a peregrine?,moose,cat,bird,fish,C,True,0.22481044,0.082703136,0.6924649,2.1606904e-05
What part of the human body does a gastroenterologist examine?,Brain,Skeleton,Stomach,Nose,C,True,0.013399443,0.04676865,0.9393735,0.00045850372
A piece of paper that appears blue in sunlight is illuminated solely by a red light that is passed through a green filter. What color does the paper appear under this illumination?,Blue,Green,Red,Black,D,False,0.32598388,0.609018,0.06419002,0.0008080332
Meat should be kept frozen at what temperature in degrees Fahrenheit?,0 degrees or below,between 10 and 20 degrees,between 20 and 30 degrees,just below 32 degrees,A,False,0.022393841,0.10036224,0.036921203,0.84032273
What kind of animal is cartoon character Tennessee Tuxedo?,cat,skunk,walrus,penguin,D,False,0.17457074,0.78237176,0.038951997,0.00410551
What US president is mentioned by name in the opening theme song of TV's 'All in the Family'?,Calvin Coolidge,Harry Truman,Herbert Hoover,Richard Nixon,C,False,0.05215808,0.9245241,0.021742724,0.0015750376
What is the heaviest confirmed noble gas?,Xenon,Argon,Radon,Krypton,C,False,0.050610803,0.69866055,0.02390685,0.22682187
How many moles of HCl must be added to sufficient water to form 3 liters of a 2 M HCI solution?,1 mol,2 mol,3 mol,6 mol,D,False,0.018853366,0.9084061,0.06580472,0.006935766
Who led the 1831 slave insurrection in SouthamptonVirginia?,John Brown,Dred Scott,Nat Turner,Harriet Tubman,C,True,0.0016147791,0.106346026,0.8904244,0.0016147791
For what purpose would you use an awl?,to shoot ducks,to polish floors,to make holes,to weigh fruit,C,True,0.010916112,0.11735926,0.86717415,0.0045505124
Which of these bones is located in the wrist?,Patella,Humerus,Carpals,Coccyx,C,False,0.0491472,0.5283822,0.41150445,0.010966222
What do you call a young cow?,mare,lamb,kid,calf,D,False,0.21056636,0.73494875,0.022193529,0.032291394
Which of these is an Italian Design firm?,Escada,Fendi,Ghost,Mainbocher,B,True,0.12889566,0.84050524,0.028760508,0.0018385978
Operant conditioning would be most useful for,determining whether a toddler is securely attached,increasing on-task behavior in the classroom,measuring a dependent variable,preventing anterograde amnesia,B,False,0.3687411,0.3687411,0.22365278,0.038865026
Which of these countries was not a member of the Axis alliance during World War II?,Germany,Italy,Spain,Japan,C,False,0.12389953,0.55527914,0.26229528,0.058525987
The demand for labor is called derived demand because it is,dependent on the demand for the final product that the labor is used to produce,inversely related to the wage rate,dependent on the availability of capital goods,directly related to the marginal utility of working,A,True,0.5478967,0.42670238,0.016545046,0.008855925
Which of the following actions is most important before removing the blade from a gas-powered lawn mower?,Adjusting the wheels to their highest level,Removing the spark plug,Emptying the gas tank,Removing the air filter,B,False,0.08951809,0.14759038,0.6614542,0.10143729
Which of the following is a force that is most responsible for causing a fixed-wing aircraft to move forward?,Lift,Drag,Thrust,Weight,C,True,0.21175814,0.21175814,0.57561827,0.00086540706
Which of the following heavenly bodies have never had a spacecraft landed on it?,Venus,Mars,The Moon,Jupiter,D,False,0.050435368,0.37266976,0.54223126,0.034663685
The labor force primarily consists of all,employed workers under the age of 16,persons classified as unemployed or employed,persons who are employed as full-time workers,"unemployed, employed, and discouraged workers",B,False,0.43477595,0.33860385,0.06667505,0.15994513
Which of the following is an example of persuasive speech?,A campaign manager's introduction of a mayoral candidate,A professor's lecture on the structure of the heart,A company president's yearly sales report,A tour guide's discussion of an art museum installation,A,False,0.23252438,0.3833679,0.33832097,0.04578677
What is the name of the POW camp where 'Hogan's Heroes' are held?,Stalag 13,Alcatraz 17,Devil's Island,Leavenworth,A,False,0.2864558,0.5351699,0.17374423,0.004630127
Which value is the most reasonable estimate of the volume of air an adult breathes in one day?,100 liters,"1,000 liters","10,000 liters","100,000 liters",C,False,0.08443929,0.4859146,0.3339639,0.095682256
What is a Dutch oven?,a toaster oven,a microwave,a kettle pot,a sauna,C,True,0.17421459,0.2872313,0.5366187,0.0019353493
What does it mean to work 'probono'?,work overtime,work without pay,work as your own boss,not work at all,B,True,0.26682988,0.7253188,0.0048871594,0.002964212
What is the largest animal ever to live on Earth?,blue whale,giant squid,woolly mammoth,Tyrannosaurus,A,False,0.20238398,0.15761681,0.62338656,0.016612688
Which of these is not a Hindudeity?,Shiva,Vishnu,Sanskrit,Brahma,C,True,0.14849418,0.16826595,0.66550475,0.017735101
What kind of angle is formed where two perpendicular lines meet?,obtuse,acute,right,invisible,C,False,0.6740008,0.19310446,0.13271862,0.00017608848
The nineteenth-century photographic process used to create a daguerreotype was notable for its,quick exposure time,ability to capture sharp detail,capacity to be reproduced multiple times,use of paper negatives,B,False,0.038118597,0.28166044,0.6756683,0.004552617
A business teacher has students analyze a scenario in which a few firms in the gas industry produce a homogeneous product and dominate the market. This situation would primarily produce a market structure representative of,an oligopoly,a pure monopoly,monopolistic competition,pure competition,A,True,0.79744714,0.15702665,0.014605754,0.03092038
In traditional English puppet shows who is married to the character Punch?,Debbie,Victoria,Judy,Barbara,C,False,0.20843305,0.642019,0.1432538,0.006294132
In what sport do athletes compete for the Walker Cup?,cricket,tennis,squash,golf,D,False,0.7850301,0.044288367,0.10624228,0.0644392
A pita is a type of what?,Fresh Fruit,flat bread,French tart,fried bean dip,B,True,0.0841536,0.9047364,0.010050713,0.0010593374
What is the oldest permanent European settlement in the United States?,St Augustine Florida,Plymouth Massachusetts,Newport News Virginia,Charlotte North Carolina,B,True,0.1814119,0.81303173,0.0054781646,7.814182e-05
"As seen from Earth, the Moon goes through a series of phases due to changes in which of the following?",The amount of the Moon's surface that is in Earth's shadow,The amount of the illuminated side of the Moon that can be seen from Earth,The part of the Moon that faces Earth as the Moon rotates on its axis,The tilt of the Moon on its axis,B,False,0.6191306,0.2924566,0.05758812,0.030824697
In which of the following fields did Islamic civilization most influence Europeans at the time of the Crusades?,Music,Theology,Mathematics,Law,C,False,0.27181962,0.57544214,0.14549455,0.0072437474
Which of the following is not a flavor of Ben & Jerry's Ice Cream?,Wavy Gravy,Bovinity Divinity,Cutie Patootie,Chubby Hubby,C,False,0.22332531,0.5357296,0.13545366,0.105491415
Which of the following terms refers to the use of distortion to create the illusion of an object extending into space?,Cantilevering,Contrapposto,Sfumato,Foreshortening,D,False,0.023646,0.8873097,0.038985666,0.050058585
How much energy do Americans waste each year by throwing out the unused ice in their drinks?,6*10^8 J,6*10^11 J,6*10^14 J,6*10^17 J,C,False,0.22789513,0.6194832,0.095000826,0.057620913
Who wrote 'A Tale of Two Cities'?,Charles Dickens,Nathaniel Hawthorne,Washington Irving,Mark Twain,A,True,0.65053076,0.30728897,0.04158704,0.00059320725
What is your astrological sign if you were born on Halloween?,Scorpio,Capricorn,Libra,Cancer,A,False,0.35962465,0.52325076,0.11675303,0.00037159928
In an adult human how long is the large intestine?,one foot,five feet,twelve feet,twenty feet,B,True,0.20885737,0.7289838,0.059838634,0.0023201958
The purpose of an amicus curiae brief is to,influence the outcome of a Supreme Court case,explain the reasoning of a Supreme Court decision,request a writ of habeas corpus from the Supreme Court,order a party to comply with a Supreme Court decision,A,False,0.39473003,0.5743288,0.028594146,0.0023471506
What are the names of the two primary M&M's spokes-candies?,Peanut and Plain,Red and Yellow,Mort and Marty,They don't have names,B,True,0.26812893,0.72885,0.0029786434,4.2488067e-05
The accumulation of stress along the boundaries of lithospheric plates results in which of the following?,Earthquakes,Magnetic reversals,Hurricanes,Increased deposition of deep-sea sediments,A,False,0.2295393,0.33397773,0.05803663,0.37844634
In bowling how many pins must you knock down to get a strike?,zero,8,10,12,C,False,0.090633616,0.8599078,0.04851268,0.0009458466
Which of the following geometric shapes is most commonly used to give strength to the structure of truss bridges?,Circle,Triangle,Hexagon,Rectangle,B,False,0.0101654865,0.4322475,0.55501676,0.0025702375
What kind of item is a ginsu?,radio,knife,toothbrush,martial arts weapon,B,True,0.013371073,0.9373846,0.032075536,0.017168798
Which of these words is a synonym for 'perambulate'?,kiss,shout,stroll,heal,C,True,0.005209874,0.11857618,0.87616605,4.7981277e-05
"After a visit to a rescue squad, Ms. Espinosa asks her 3-year-old students to help her write a thank-you letter to the rescue squad employees. She records the students' responses on a large sheet of chart paper as the students share their ideas. While writing, Ms. Espinosa focuses the students' attention on several early literacy skills. Which of the following is the most appropriate focus for 3-year-old students?",Paraphrasing ideas,Spelling words correctly,Expressing speech in print,Capitalizing proper nouns,C,False,0.6070076,0.22330563,0.1354417,0.034245025
What's the third letter of the Greek alphabet?,delta,gamma,phi,theta,B,False,0.08447978,0.26021606,0.62422585,0.031078374
"A well on the side of a hill penetrates the water table at an elevation of 550 feet above sea level. If someone plans to drill on the top of the hill, where would the water table most likely be found?",The water table would be found at sea level.,The water table would be found at an elevation lower than 550 feet above sea level but above sea level.,The water table would be found at an elevation higher than 550 feet above sea level but many feet below the land surface.,"The water table would intersect with the land surface at the top of the hill, forming a spring.",C,False,0.27312723,0.27312723,0.2127117,0.24103393
Before he went into coaching Phil Jackson played for which of the following NBA teams?,Boston Celtics,Los Angeles Lakers,New York Knicks,Philadelphia 76ers,C,False,0.04198784,0.9556388,0.0020904515,0.00028291182
Old-fashioned steam engines were powered by coal transferred from the tender to the engine by human stokers using a shovel. What is the maximum power such an engine could attain?,6*10^3 W,6*10^5 W,6*10^7 W,6*10^11 W,B,True,0.21315718,0.6565703,0.069202,0.061070554
People are supposed to drive on the left-hand side of the road in which country?,France,Italy,England,Germany,C,False,0.814205,0.14148761,0.040536877,0.003770517
